날짜,발전기명,용량_메가와트,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계,주소지
2023-10-17,화순풍력발전,16,6160.488,7705.236,8579.436,7307.472,8005.176,8867.004,8759.748,8917.308,6646.08,5899.056,1876.128,292.5,278.268,75.96,128.064,95.64,67.188,877.296,2637.12,1766.724,329.328,234.552,14.988,0,85520.76,전남 화순군 동면 청궁리 산290번지
2023-10-18,화순풍력발전,16,0,0,0,0,0,0,0,0,0,0,48.66,4.74,7.488,85.2,103.08,246.732,207.348,1109.64,1197.828,2342.616,1756.068,2136.348,1014.996,460.356,10721.1,전남 화순군 동면 청궁리 산291번지
2023-10-19,화순풍력발전,16,523.38,536.364,1403.472,2365.848,3605.352,4061.256,4449.156,2099.352,1785.552,2455.548,2438.052,1456.836,891.72,900.096,760.056,944.256,1268.616,936.204,2024.064,2531.472,1129.02,741.804,9528.468,7983.42,56819.364,전남 화순군 동면 청궁리 산292번지
2023-10-20,화순풍력발전,16,11684.52,10972.2,11195.22,9279.516,9319.776,13932.528,11153.196,9712.872,9845.844,8463.228,8494.584,9908.916,10856.544,11374.632,11218.14,8535.42,6288.12,6569.556,8563.356,5387.064,6710.268,8572.248,7679.292,5443.032,221160.072,전남 화순군 동면 청궁리 산293번지
2023-10-21,화순풍력발전,16,7267.644,5121.408,5388.636,5769.924,8117.76,6111.204,3155.004,1735.08,728.424,145.416,1361.328,4922.388,6314.508,7496.748,7133.88,7817.772,7545.84,7073.412,8372.784,4725.492,4450.752,3474.816,2930.328,5606.592,122767.14,전남 화순군 동면 청궁리 산294번지
2023-10-22,화순풍력발전,16,4552.932,3588.648,2168.4,3437.976,3621.504,4323.336,3686.256,5172.396,1826.124,2418.36,1516.128,372.264,51.252,7.632,2.928,1.02,44.316,28.128,1028.1,1668.108,1050.744,1301.7,597.396,546.888,43012.536,전남 화순군 동면 청궁리 산295번지
2023-10-23,화순풍력발전,16,449.436,460.56,474.972,532.596,597.144,361.764,930.936,389.82,67.044,0,0,0,0,0,0,0,0,0,832.956,926.028,314.364,0.192,0,51.684,6389.496,전남 화순군 동면 청궁리 산296번지
2023-10-24,화순풍력발전,16,0,39.948,56.592,0,0,0,5.256,0,0,0,0,0,0,0,0,0,0,162.336,4.44,0,0,0,0,0,268.572,전남 화순군 동면 청궁리 산297번지
2023-10-25,화순풍력발전,16,37.08,453.408,499.5,432.3,313.164,128.088,24.744,7.704,0,0,0,0,0,0,0,0,0.792,218.124,1877.316,1822.248,771.144,804.168,529.668,516.6,8436.048,전남 화순군 동면 청궁리 산298번지
2023-10-26,화순풍력발전,16,402.612,486.864,466.992,602.376,702.588,0.024,204.9,0,0,0,0,0,0,0,385.116,892.188,521.16,1763.376,2372.688,2933.844,4378.452,2420.928,1117.872,723.744,20375.724,전남 화순군 동면 청궁리 산299번지
2023-10-27,화순풍력발전,16,324.396,3.756,0,217.476,2017.464,3102.24,3910.716,3656.316,3641.208,2126.664,1940.4,3377.844,1869.588,1771.92,1302.756,1595.712,1190.244,2730.06,4819.284,2909.964,1894.704,1968.504,1823.88,1202.892,49397.988,전남 화순군 동면 청궁리 산300번지
2023-10-28,화순풍력발전,16,969.336,1234.116,624.732,672.372,1574.268,3375.072,4264.38,3048.78,2193.564,1649.664,490.332,307.212,1008.276,1894.344,984.864,1097.604,1354.248,912.624,1996.392,2529.288,1516.908,1302.564,543.24,449.232,35993.412,전남 화순군 동면 청궁리 산301번지
2023-10-29,화순풍력발전,16,481.344,167.1,104.4,253.356,313.08,545.928,1649.04,1675.248,683.064,1300.848,719.376,450.144,70.632,22.14,0,0,0.048,416.712,1646.4,2580.468,2252.004,1280.748,580.416,203.364,17395.86,전남 화순군 동면 청궁리 산302번지
2023-10-30,화순풍력발전,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.668,44.004,50.244,749.352,1439.652,942.504,275.808,268.056,207.66,4023.948,전남 화순군 동면 청궁리 산303번지
2023-10-31,화순풍력발전,16,204.936,512.544,556.452,391.44,546.576,491.832,163.584,0.048,0,0,0,0,0,46.428,514.992,622.332,504.768,694.488,1773.012,461.916,451.308,1483.68,4190.244,6674.136,20284.716,전남 화순군 동면 청궁리 산304번지
2023-11-01,화순풍력발전,16,6575.964,5703.936,6928.32,6071.28,6570.348,6150.9,5783.064,5071.116,4107.528,3482.856,3046.308,3363.6,2683.644,2742.396,3250.128,1790.964,2511.912,2318.064,6227.184,6117.168,5716.572,5460.108,4167.732,4165.02,110006.112,전남 화순군 동면 청궁리 산305번지
2023-11-02,화순풍력발전,16,4542.852,4230.516,4653.3,4837.536,5814.036,5400.912,3683.82,3055.188,2132.592,2918.496,2203.056,2584.776,4119.408,3059.928,1418.784,718.872,910.8,2840.412,4956.804,5948.712,6848.472,5749.104,2923.836,3445.296,88997.508,전남 화순군 동면 청궁리 산306번지
2023-11-03,화순풍력발전,16,5731.044,8937.528,10265.64,7044.228,3852.108,2721.552,3153.072,1303.14,1105.212,1101.792,803.94,2041.572,771.636,721.98,742.668,961.104,869.424,1052.148,2010.096,1524.42,794.736,515.268,550.452,526.38,59101.14,전남 화순군 동면 청궁리 산307번지
2023-11-04,화순풍력발전,16,473.376,1028.832,663.78,472.08,672.048,364.62,12.684,0,0,0,0,0,0,66.576,529.524,1151.292,1593.108,2227.968,3120.528,3890.64,3351.912,5291.532,2186.892,1834.512,28931.904,전남 화순군 동면 청궁리 산308번지
2023-11-05,화순풍력발전,16,1836.348,2230.908,3159.216,2822.076,4451.736,5342.592,4869.804,5430.636,3596.136,3687.12,4760.628,5512.056,6459.3,7716.42,7491.9,7728.852,8965.848,7350.12,7767.036,8145.768,8939.628,7647.924,6796.572,6599.28,139307.904,전남 화순군 동면 청궁리 산309번지
2023-11-06,화순풍력발전,16,7455.912,7492.212,5891.952,5504.688,5043.708,4212.912,4389.72,5068.536,4442.64,7666.296,8817.132,8582.088,10240.776,11003.04,11206.464,11280.06,10574.1,7774.632,9232.572,8110.656,9643.164,8882.052,6476.112,5287.476,184278.9,전남 화순군 동면 청궁리 산310번지
2023-11-07,화순풍력발전,16,7827.384,8678.952,6921.168,6530.364,6729.096,7187.952,5204.616,4131.444,3298.356,3106.872,3107.064,3946.056,5516.832,3988.092,5036.616,5582.364,6791.772,6676.608,6293.292,8934.792,9756.78,11050.884,5681.232,5568.204,147546.792,전남 화순군 동면 청궁리 산311번지
2023-11-08,화순풍력발전,16,4046.388,2408.472,2233.92,1330.56,339.912,4.044,0,56.04,958.524,1500.312,232.26,104.976,5.328,951.948,567.96,184.02,98.256,618.192,2055.06,3343.62,3899.724,3240.624,5317.836,4877.976,38375.952,전남 화순군 동면 청궁리 산312번지
2023-11-09,화순풍력발전,16,3463.332,2641.512,1670.484,3395.604,2857.692,3063.912,2618.592,3717.228,3216.084,2193.216,419.508,384.204,410.94,393.792,186.66,16.248,522.42,870.744,2878.164,5435.88,5184.36,5043.816,5363.808,3506.64,59454.84,전남 화순군 동면 청궁리 산313번지
2023-11-10,화순풍력발전,16,3243.816,3451.644,6825.84,11420.136,10759.968,11884.62,12214.008,12146.34,11813.772,14066.784,13836.504,12887.124,12450.024,10353.504,8766.276,7207.584,9573.708,11126.196,11739.096,10292.256,10101.384,9990.312,9537.444,9207.588,244895.928,전남 화순군 동면 청궁리 산314번지
2023-11-11,화순풍력발전,16,11422.332,11842.368,10456.056,7991.352,8512.416,6863.58,6673.872,5605.296,3709.116,1058.568,797.004,1504.584,1674.444,2404.488,3132.096,2277.672,3514.428,4790.604,6554.016,5886.492,7013.628,8657.604,7030.44,6564.672,135937.128,전남 화순군 동면 청궁리 산315번지
2023-11-12,화순풍력발전,16,9452.016,8079.696,5276.568,2760.468,1608.132,1185.216,908.868,1422.432,2440.992,3444.708,3865.212,5351.112,5351.508,4166.892,3789.552,4279.224,2840.88,1760.016,4436.028,4522.764,3817.956,3514.836,3707.124,1917.18,89899.38,전남 화순군 동면 청궁리 산316번지
2023-11-13,화순풍력발전,16,2608.62,3233.604,4535.904,3239.436,4002.876,4376.052,6031.812,5539.956,2858.712,4869.78,5464.572,5187.936,4726.68,3075.192,4554.348,5016.708,4311.288,2944.272,4050.372,3952.524,3414.084,4523.844,4144.824,4624.464,101287.86,전남 화순군 동면 청궁리 산317번지
2023-11-14,화순풍력발전,16,5846.316,5299.908,4704.252,6454.752,5773.02,4914.804,3840.012,5467.98,4202.82,2306.46,1665.264,1188.84,2224.848,2186.736,1442.616,1729.476,1584.576,1262.124,2206.428,2980.452,1634.232,1202.712,444.048,387.372,70950.048,전남 화순군 동면 청궁리 산318번지
2023-11-15,화순풍력발전,16,439.608,512.148,293.964,763.416,1143.3,1547.952,1711.8,972.072,532.944,1168.092,1428.972,617.772,319.464,221.112,147.48,279.288,319.08,420.768,445.368,531.96,477.828,4.32,0,0,14298.708,전남 화순군 동면 청궁리 산319번지
2023-11-16,화순풍력발전,16,0,267.204,58.836,21.144,261.216,243.564,0,0.696,24.036,1605.504,5267.568,4597.332,3909.3,5908.44,6389.736,6653.328,8406.276,4532.052,6737.58,7456.476,4325.472,6715.632,5056.86,3835.416,82273.668,전남 화순군 동면 청궁리 산320번지
2023-11-17,화순풍력발전,16,5537.424,7239.78,9426.84,11351.868,8466.72,8627.172,6091.104,4221.084,544.296,1013.352,1571.58,5154.804,5674.14,6183.468,6595.86,10015.968,9170.592,10583.784,4888.896,5288.976,3152.712,2826.036,6762.204,13235.436,153624.096,전남 화순군 동면 청궁리 산321번지
2023-11-18,화순풍력발전,16,12124.248,12315.384,11395.944,9586.08,10066.14,10660.836,9534.588,10851.36,10396.62,10033.86,11802.06,11125.44,11425.188,10308.252,10000.416,7542.228,6467.376,7744.452,4096.092,3391.332,3236.532,2720.772,2932.488,1513.392,201271.08,전남 화순군 동면 청궁리 산322번지
2023-11-19,화순풍력발전,16,2012.088,3852.9,3707.88,2697.504,3197.916,4814.352,3197.832,3684.528,2539.44,2996.328,3443.7,1995.228,1516.44,1368.312,3262.068,4350.576,4165.032,3828.852,3947.004,5809.296,6418.608,6713.796,5231.928,2607.168,87358.776,전남 화순군 동면 청궁리 산323번지
2023-11-20,화순풍력발전,16,2099.388,2569.2,2738.292,4426.464,4463.376,5480.244,6321.108,5658.144,5814.456,3322.128,1657.116,394.956,402.312,156.612,9.948,0,0,0,0,0,0,0,339.972,415.968,46269.684,전남 화순군 동면 청궁리 산324번지
2023-11-21,화순풍력발전,16,434.292,559.572,1028.16,1093.932,1754.412,1462.848,1495.548,1213.236,1441.956,2275.104,1793.484,475.992,37.356,0,0,2.172,0.384,0,0,0,0,12.9,396.264,1048.98,16526.592,전남 화순군 동면 청궁리 산325번지
2023-11-22,화순풍력발전,16,1741.548,3280.38,4939.86,4340.784,3242.52,2808.912,2668.044,2287.272,1759.26,3021.48,2933.904,2431.584,876.504,498.588,264.264,51.588,85.14,469.308,1800.504,2324.184,3932.592,8210.772,6478.812,8016.096,68463.9,전남 화순군 동면 청궁리 산326번지
2023-11-23,화순풍력발전,16,10040.448,11582.592,10921.068,9853.008,7773.408,4943.772,3371.064,2508,1763.952,1010.352,920.592,331.296,826.596,901.284,2688.948,5813.856,6446.604,4123.152,3954.372,4847.7,9752.376,10232.724,8789.316,8836.86,132233.34,전남 화순군 동면 청궁리 산327번지
2023-11-24,화순풍력발전,16,10813.908,9685.296,9372.912,8353.224,7885.248,6944.688,5655.84,5698.5,5872.38,5978.712,9435.108,9321.108,9811.512,7278.768,7821.468,6930.66,8411.28,6926.112,4990.032,4753.212,5697.624,5785.776,3813.276,5489.268,172725.912,전남 화순군 동면 청궁리 산328번지
2023-11-25,화순풍력발전,16,6635.328,6981.276,6463.332,6702.72,4515.384,8349.996,10369.692,8487.204,6203.484,7112.832,4891.848,909.084,0,0,0,0,0,0,18.9,74.76,16.932,0,0,0,77732.772,전남 화순군 동면 청궁리 산329번지
2023-11-26,화순풍력발전,16,0,0,0,0,0,0,164.016,929.208,4143.924,3828,3682.992,2237.448,1638.408,264.372,260.88,22.848,0,0,5.784,36.816,29.196,384.192,494.412,2569.692,20692.188,전남 화순군 동면 청궁리 산330번지
2023-11-27,화순풍력발전,16,2940.36,2765.46,3990.048,4202.04,4105.476,3459.552,3454.296,3144.732,4132.14,5026.68,7911.948,5756.136,3856.116,2199.552,1438.44,2034.936,1512.348,2373.78,4370.52,6250.176,3481.056,4364.136,3859.044,5436.132,92065.104,전남 화순군 동면 청궁리 산331번지
2023-11-28,화순풍력발전,16,5724.972,8093.616,3806.16,3574.344,4607.364,3436.332,4234.68,4515.06,2326.296,2494.908,5294.04,4870.236,4828.62,3096.972,2907.336,2156.724,2278.812,881.712,304.224,79.032,134.556,319.224,880.308,902.436,71747.964,전남 화순군 동면 청궁리 산332번지
2023-11-29,화순풍력발전,16,945.828,1798.848,1441.956,1220.808,446.436,289.56,759.276,614.064,134.28,814.872,915.156,186.552,0,25.392,333.912,671.676,640.488,1364.856,2569.632,3526.704,5786.904,8559.24,8419.524,5835.96,47301.924,전남 화순군 동면 청궁리 산333번지
2023-11-30,화순풍력발전,16,4511.328,5478.624,5864.196,4002.54,3911.004,4610.712,6298.776,7662.792,5974.188,7655.724,6811.68,5331.408,4996.476,5600.376,5328.828,6832.224,4425.756,5121.396,5039.484,4542.588,4037.616,3392.772,2860.68,3199.14,123490.308,전남 화순군 동면 청궁리 산334번지
2023-12-01,화순풍력발전,16,3692.208,3599.508,3313.8,2377.776,2575.716,2837.808,987.696,1154.904,760.572,2622.636,1583.688,891.42,1770.984,2864.004,3013.764,4118.988,2605.236,2247.72,3969.624,3500.376,2674.836,2782.884,2561.46,1901.124,60408.732,전남 화순군 동면 청궁리 산335번지
2023-12-02,화순풍력발전,16,2725.464,4093.344,3846.348,4228.728,3768.492,3469.62,4368.936,4322.004,1797.288,1340.34,2348.352,1889.328,445.428,606.108,433.272,322.176,490.176,726.864,2362.284,3166.62,4839.444,6237.384,5764.86,4890.048,68482.908,전남 화순군 동면 청궁리 산336번지
2023-12-03,화순풍력발전,16,2603.412,3877.572,3603.54,2988.852,892.788,1420.752,2426.856,2229.24,2898.588,1746,1070.304,240.588,0,0,11.928,238.032,329.304,437.532,459.42,522.18,502.452,340.728,57.996,0,28898.064,전남 화순군 동면 청궁리 산337번지
2023-12-04,화순풍력발전,16,0,0,0.012,21.432,168.636,458.136,12.624,117.576,629.7,1321.332,989.484,262.716,0,0,0,0,0,0,0,0,0,0,98.664,1.428,4081.74,전남 화순군 동면 청궁리 산338번지
2023-12-05,화순풍력발전,16,0,429.9,367.764,112.224,1.98,132.048,1840.608,2029.8,1301.772,1558.716,2127.864,535.176,0,0,73.524,341.34,219.696,162.852,28.284,0,220.752,162.696,10.668,0,11657.664,전남 화순군 동면 청궁리 산339번지
2023-12-06,화순풍력발전,16,257.052,367.02,493.8,772.74,584.94,1943.46,2749.5,3201.912,1859.652,2977.356,4006.86,3787.884,3426.54,3770.124,5020.728,6612.12,9751.572,9768.516,11555.988,10157.184,9943.848,8122.356,6861.936,9854.208,117847.296,전남 화순군 동면 청궁리 산340번지
2023-12-07,화순풍력발전,16,9596.94,7149.456,6891.492,6498.06,5332.212,4719.624,2801.856,1232.94,243.516,839.364,2649.492,1879.932,1887.144,472.068,477.84,409.776,675.552,2400.156,2021.652,2318.592,3159.504,4644.288,5791.116,8014.68,82107.252,전남 화순군 동면 청궁리 산341번지
2023-12-08,화순풍력발전,16,10005.432,10703.196,10948.452,11143.044,10944.264,9040.104,8807.4,8417.4,8844.132,11605.2,10608.552,9137.676,9079.416,8579.508,8220.264,11057.496,10293.648,7948.704,8897.892,11072.844,9450.384,8910.972,7826.028,6649.524,228191.532,전남 화순군 동면 청궁리 산342번지
2023-12-09,화순풍력발전,16,7146.852,6594.672,5246.172,4926.084,6005.304,3901.788,2125.452,1434.696,1672.092,3211.908,2965.368,1521.432,262.164,243.204,297.06,81.528,226.968,130.932,116.1,79.992,36.168,94.992,239.652,70.548,48631.128,전남 화순군 동면 청궁리 산343번지
2023-12-10,화순풍력발전,16,27.876,53.568,0,0.144,2.256,3.816,0.576,34.068,277.164,434.964,45.144,19.272,56.712,156.408,360.36,300.564,177.672,104.484,416.136,560.148,468.264,1674.756,642.384,1450.896,7267.632,전남 화순군 동면 청궁리 산344번지
2023-12-11,화순풍력발전,16,4302.192,5955.456,5877.036,5810.088,4901.004,5089.56,4366.296,5457.072,4984.56,4978.08,4853.892,4969.044,6091.332,616.812,549.432,1606.26,3078.444,7306.092,3861.552,1683.924,170.388,0.744,0.036,11.652,86520.948,전남 화순군 동면 청궁리 산345번지
2023-12-12,화순풍력발전,16,185.724,104.292,29.94,1532.04,1797.06,399.42,37.512,0,0,817.836,908.28,207.48,0,0,0,0,0,0,0,0,0,0,0,0,6019.584,전남 화순군 동면 청궁리 산346번지
2023-12-13,화순풍력발전,16,0,3.192,255.204,476.364,282.972,0,0,217.176,1071.528,1007.34,294.936,553.596,93.204,255.132,141.672,1.344,0,204.06,503.64,663.816,1009.656,1175.22,1857.684,829.752,10897.488,전남 화순군 동면 청궁리 산347번지
2023-12-14,화순풍력발전,16,1492.152,2640.096,2709.012,3371.376,3057.996,3431.7,3843.804,3341.664,4422.024,5138.364,3019.932,5691.6,11874.996,8565.672,4641.828,4437.012,3781.164,6256.728,4463.568,5189.544,6343.932,7607.064,5333.856,5775.684,116430.768,전남 화순군 동면 청궁리 산348번지
2023-12-15,화순풍력발전,16,9754.344,10744.68,10363.512,10225.908,9475.608,10968.468,9998.208,11984.82,6229.08,6619.596,8615.28,3293.328,2867.484,5123.316,1900.272,238.776,36.84,0.384,2268.804,3613.164,5055.228,4046.64,3878.184,5411.748,142713.672,전남 화순군 동면 청궁리 산349번지
2023-12-16,화순풍력발전,16,5528.7,4206.288,6779.064,6594.168,6160.572,4440.372,6309.156,6905.58,7747.908,8807.472,9201.228,6785.592,7970.748,6454.14,6000.492,8285.628,7393.128,5661.492,6650.52,9811.488,9544.476,10167.084,9282.552,9105.984,175793.832,전남 화순군 동면 청궁리 산350번지
2023-12-17,화순풍력발전,16,8225.784,9183.144,9522.024,9731.844,8239.188,7062.468,5031.12,4187.58,4332.492,2826.528,4002.288,2059.764,1525.428,1522.188,530.136,1118.88,1648.8,1646.328,1759.332,1799.46,2524.56,3929.508,5485.176,6746.796,104640.816,전남 화순군 동면 청궁리 산351번지
2023-12-18,화순풍력발전,16,6758.952,7050.588,5059.932,4764.228,5384.76,8357.844,9804.852,3735.624,4928.076,4710.456,4416.744,3691.428,2744.04,404.208,43.788,263.448,1006.56,3801.648,6526.296,4220.844,3919.128,2172.756,2391.84,3363.252,99521.292,전남 화순군 동면 청궁리 산352번지
2023-12-19,화순풍력발전,16,5629.14,6571.032,8712.936,10886.016,11818.164,9998.496,10700.928,8960.844,4793.916,4481.136,4420.932,1983,85.896,0.408,0,381.588,656.124,407.544,1031.124,65.556,643.464,2293.44,4665.78,5319.108,104506.572,전남 화순군 동면 청궁리 산353번지
2023-12-20,화순풍력발전,16,7490.34,6558.924,5229.096,6167.64,7105.632,9814.128,10393.86,8476.704,7754.976,5918.136,9701.04,8068.632,6254.652,4522.68,3532.536,7479.144,6432.012,5383.932,3755.4,4267.884,3462.096,3720.012,3473.868,3808.692,148772.016,전남 화순군 동면 청궁리 산354번지
2023-12-21,화순풍력발전,16,2503.032,856.272,451.512,616.908,1146.864,1908.396,2642.46,493.284,165.552,1196.892,1718.304,2989.308,5772.348,3143.808,2172.252,4649.052,3487.188,2466.048,2668.86,2409.048,2175.348,1401.084,4151.628,3641.724,54827.172,전남 화순군 동면 청궁리 산355번지
2023-12-22,화순풍력발전,16,3048.564,2527.368,1561.764,3033.888,4258.296,5592.276,5050.08,5404.476,5006.58,6819.792,5270.76,4271.94,3956.844,2857.992,3211.824,3062.58,2707.008,1765.356,2830.74,2657.388,2177.388,2128.32,2893.248,2542.788,84637.26,전남 화순군 동면 청궁리 산356번지
2023-12-23,화순풍력발전,16,2620.452,5253.552,6720.144,5141.952,5858.808,5507.964,6262.86,4863.864,5739.324,5078.364,2764.848,942.312,612.696,221.964,9.516,0,0,0,0,0,15.072,176.712,270.144,44.616,58105.164,전남 화순군 동면 청궁리 산357번지
2023-12-24,화순풍력발전,16,198.492,18.036,0,275.088,540.528,654.228,819.528,1356.732,238.092,1680.768,2181.516,1064.94,1119.864,1019.4,740.568,1567.176,1179.756,542.136,854.472,658.824,895.776,999.072,1106.772,666.588,20378.352,전남 화순군 동면 청궁리 산358번지
2023-12-25,화순풍력발전,16,720.144,1769.664,1442.136,1573.524,1477.38,220.308,572.604,1209.768,810.444,2022.456,3867.312,2455.98,2072.22,1777.248,1683.06,1397.22,599.832,348.48,927.144,991.392,462.708,710.136,970.944,1919.964,32002.068,전남 화순군 동면 청궁리 산359번지
2023-12-26,화순풍력발전,16,2828.124,2480.568,3154.224,3252.948,3074.28,1707.852,1972.476,1923.12,2357.484,3686.892,3200.676,1609.92,1007.136,456.168,187.32,116.88,192.804,151.992,199.968,486.66,432.18,666.18,2918.112,2762.82,40826.784,전남 화순군 동면 청궁리 산360번지
2023-12-27,화순풍력발전,16,1676.136,2620.536,1816.32,1309.572,1593.984,1943.712,1532.016,665.904,522.708,1054.644,903.432,212.34,0,0,0,42.864,0.396,0,0,0,0,0,0,0,15894.564,전남 화순군 동면 청궁리 산361번지
2023-12-28,화순풍력발전,16,0,24.384,54.468,0.168,125.94,109.2,207.96,0,208.536,814.56,872.496,1660.74,2814.408,2467.104,1247.448,1377.06,2055.168,3613.92,6788.148,9396.816,5406.228,6048.54,4879.896,6066.612,56239.8,전남 화순군 동면 청궁리 산362번지
2023-12-29,화순풍력발전,16,7821.66,10083.276,9928.32,11535.564,10901.568,10256.052,9054.42,9969.192,8202.456,4223.664,1782.828,458.988,0,0,0,63.324,72.732,99.468,466.524,516.564,433.476,450.384,457.38,451.476,97229.316,전남 화순군 동면 청궁리 산363번지
2023-12-30,화순풍력발전,16,51.132,1.224,0.024,0.048,10.944,34.836,0,0,0,997.308,1265.112,617.388,272.148,131.04,249.216,34.968,1143.384,2651.316,3284.832,4630.392,5267.004,6739.932,6244.068,5226.432,38852.748,전남 화순군 동면 청궁리 산364번지
2023-12-31,화순풍력발전,16,5897.928,4503.852,7626.636,8733.408,9986.076,9196.716,7525.188,7008.42,10190.856,10374.84,10661.556,8057.388,7770.612,5472.78,8242.8,5856.588,3765.804,3566.556,2088.612,2396.928,3223.092,3371.088,2172.168,885.048,148574.94,전남 화순군 동면 청궁리 산365번지
2023-01-01,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,24.587,79.005,189.106,221.648,221.467,219.478,219.659,230.868,129.988,1138.612,1075.517,0,0,0,0,0,3749.935,충남 태안군 원북면 발전로 447-40 태안발전본부
2023-01-02,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,8.316,39.774,146.801,224.902,221.106,221.106,221.286,227.252,140.293,1137.347,1230.272,156.021,0,0,0,0,3974.476,충남 태안군 원북면 발전로 447-41 태안발전본부
2023-01-03,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,13.378,78.101,169.761,200.134,223.094,219.659,219.478,225.444,172.654,1138.431,895.269,0,0,0,0,0,3555.403,충남 태안군 원북면 발전로 447-42 태안발전본부
2023-01-04,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,10.124,76.836,227.433,248.586,221.286,219.84,219.84,236.834,140.473,1138.431,666.209,0,0,0,0,0,3405.892,충남 태안군 원북면 발전로 447-43 태안발전본부
2023-01-05,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,16.633,118.056,232.676,239.908,211.885,237.557,111.547,83.525,17.356,285.467,0,0,0,0,0,0,1554.61,충남 태안군 원북면 발전로 447-44 태안발전본부
2023-01-06,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,35.073,119.863,158.552,204.292,191.818,222.371,234.846,129.807,86.779,120.767,0,0,0,0,0,0,1504.168,충남 태안군 원북면 발전로 447-45 태안발전본부
2023-01-07,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,29.649,115.524,225.987,221.286,220.925,222.552,222.371,225.987,144.27,1138.612,718.638,0,0,0,0,0,3485.801,충남 태안군 원북면 발전로 447-46 태안발전본부
2023-01-08,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,24.949,114.44,231.591,220.563,220.744,221.106,224.179,237.377,78.101,1137.347,474.934,0,0,0,0,0,3185.331,충남 태안군 원북면 발전로 447-47 태안발전본부
2023-01-09,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,0.542,109.92,192.179,226.529,221.648,220.202,220.202,226.529,181.513,1137.708,1125.957,0,0,0,0,0,3862.929,충남 태안군 원북면 발전로 447-48 태안발전본부
2023-01-10,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,21.514,103.231,230.687,213.512,212.247,210.801,208.993,212.608,90.756,1127.584,1242.928,54.418,0,0,0,0,3929.279,충남 태안군 원북면 발전로 447-49 태안발전본부
2023-01-11,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,22.056,95.818,218.936,208.812,208.993,210.258,210.439,216.767,135.954,1141.324,1183.086,0,0,0,0,0,3852.443,충남 태안군 원북면 발전로 447-50 태안발전본부
2023-01-12,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,28.022,123.479,229.06,220.021,210.258,210.981,210.981,213.512,183.321,1147.832,923.473,0,0,0,0,0,3700.94,충남 태안군 원북면 발전로 447-51 태안발전본부
2023-01-13,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,6.689,25.853,147.524,203.931,162.349,183.682,128.722,80.451,23.141,0,0,0,0,0,0,0,962.342,충남 태안군 원북면 발전로 447-52 태안발전본부
2023-01-14,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,0,12.836,25.311,64.361,130.168,76.112,61.107,14.282,0.723,0,0,0,0,0,0,0,384.9,충남 태안군 원북면 발전로 447-53 태안발전본부
2023-01-15,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,0,2.531,13.378,31.819,48.09,116.609,151.502,85.694,34.892,1.808,0,0,0,0,0,0,486.323,충남 태안군 원북면 발전로 447-54 태안발전본부
2023-01-16,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,7.955,38.508,157.829,212.789,212.97,210.981,211.885,209.173,223.637,1148.013,1243.47,814.637,0,0,0,0,4691.847,충남 태안군 원북면 발전로 447-55 태안발전본부
2023-01-17,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,20.791,92.926,238.461,219.117,212.066,224.721,209.535,212.066,68.338,1142.951,237.015,0,0,0,0,0,2877.987,충남 태안군 원북면 발전로 447-56 태안발전본부
2023-01-18,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,33.808,103.592,198.688,221.286,213.693,547.973,724.966,208.993,215.139,1147.471,183.682,0,0,0,0,0,3799.291,충남 태안군 원북면 발전로 447-57 태안발전본부
2023-01-19,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,32.542,108.293,365.918,356.517,210.981,210.62,210.077,211.524,141.377,1142.228,598.775,0,0,0,0,0,3588.852,충남 태안군 원북면 발전로 447-58 태안발전본부
2023-01-20,"태안#9,10 수상태양광",1.836,0,0,0,0,0,0,0,0,25.491,88.768,206.823,211.162,212.428,212.428,207.546,207.546,231.23,1150.002,1243.651,559.543,0,0,0,0,4556.618,충남 태안군 원북면 발전로 447-59 태안발전본부
