년월일,단계,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2018-12-09,1,55404,2309,3627,890,3627,890,2450,2353,2332,2121,1974,2401,2652,2825,3627,3551,3332,3259,3430,2642,1901,2248,1487,1362,1500,1716,2229,1764,1358,890
2018-12-10,1,32301,1346,2283,550,2283,550,776,755,624,1065,1526,2095,1096,850,1175,1524,550,1300,1135,1550,1854,1601,1673,1601,1703,1116,1266,1565,2283,1618
2018-12-11,1,76096,3171,4540,1326,4540,1326,1504,1906,1326,2749,3132,1928,2960,4123,4488,4540,4488,3888,3578,3286,2868,2624,2508,3172,3603,4141,3989,3499,2661,3135
2018-12-12,1,94359,3932,4568,2432,4568,2432,3636,3893,4414,4057,4484,4568,4559,4556,4560,4505,4504,3746,3649,3614,4067,3914,3937,3803,3845,4003,3552,3552,2509,2432
2018-12-13,1,82378,3432,4524,2080,4524,2080,2982,3094,2680,3450,2760,2942,2736,3087,2459,2080,2555,2168,2586,3695,4126,4173,4101,4179,4379,4337,4507,4301,4477,4524
2018-12-14,1,85493,3562,4390,2426,4390,2426,4390,4314,4104,4217,3908,3615,3481,3568,3407,3681,3024,2426,2660,3090,3079,3696,3832,4245,3714,4096,3191,3500,3312,2943
2018-12-15,1,21330,889,3089,0,3089,71,3089,3008,2954,2259,1581,1464,1947,1498,958,691,405,334,364,261,247,199,71,0,0,0,0,0,0,0
2018-12-16,1,18983,791,1791,0,1791,146,0,0,0,0,0,0,146,446,569,698,860,1082,1469,1791,1613,1348,1043,1299,1598,1398,1016,1189,772,646
2018-12-17,1,83176,3466,4525,1778,4525,1778,1778,2117,2103,2839,2981,3012,2986,2866,2852,2856,2662,2843,3469,4356,4443,4517,4525,4487,4406,4326,4011,4089,4238,4414
2018-12-18,1,33942,1414,4212,6,4212,6,4212,3601,3072,2848,2007,1980,1395,1040,1177,969,797,839,1061,783,1056,1838,1749,1606,885,790,141,48,42,6
2018-12-19,1,24091,1004,1786,118,1786,118,118,576,911,1236,1254,1681,1579,1554,1346,996,723,789,877,820,679,595,595,1129,992,709,957,855,1334,1786
2018-12-20,1,20010,834,1909,0,1909,9,1269,1758,1909,1387,704,1302,1232,1278,1187,757,448,541,352,427,399,488,832,1061,384,907,1187,192,9,0
2018-12-21,1,8604,359,1572,0,1572,10,163,10,0,11,120,0,0,0,0,0,0,0,0,0,848,66,428,1572,1128,609,1377,809,1104,359
2018-12-22,1,11314,471,1231,125,1231,125,205,167,232,606,253,125,1231,1142,867,408,887,827,259,457,306,322,248,314,466,544,579,561,177,131
2018-12-23,1,78944,3289,4577,0,4577,50,298,50,527,3117,4333,4542,4563,4560,4560,4556,4577,4091,1049,0,0,3225,3220,4566,4562,4562,4550,4548,4473,4415
2018-12-24,1,68563,2857,4573,490,4573,490,4573,4536,4527,4439,4470,4405,3967,4033,3831,3401,3784,3241,3006,2554,2742,2371,1556,1384,903,490,800,944,1343,1263
2018-12-25,1,24763,1032,1587,255,1587,255,1440,960,1030,1082,1244,1178,1232,1334,945,255,373,314,1021,1452,1586,1433,1139,670,556,1587,1450,1016,810,656
2018-12-26,1,72491,3020,4564,622,4564,622,730,622,835,1955,1861,2162,2146,2008,2063,1451,1467,3503,4046,4400,4501,4134,3993,4052,4081,4267,4535,4564,4560,4555
2018-12-27,1,105354,4390,4574,3561,4574,3561,4573,4558,4566,4557,4489,4559,4560,4559,4559,4561,4574,3942,4482,4557,3561,4213,3834,3906,3968,4557,4547,4562,4552,4558
2018-12-28,1,108008,4500,4571,4014,4571,4014,4571,4546,4557,4562,4519,4560,4563,4559,4561,4550,4564,4566,4557,4561,4508,4567,4416,4014,4274,4567,4540,4543,4384,4399
2018-12-29,1,76301,3179,4546,1586,4546,1586,4325,4313,4316,4452,4393,4439,4511,4344,4546,4204,1942,2969,3002,2856,2856,2616,2268,2116,2150,2105,2105,1946,1586,1941
2018-12-30,1,52730,2197,3045,908,3045,908,2443,2824,3032,3045,3010,2982,2881,2952,2915,2571,2019,1898,2369,2472,2427,2139,1693,1583,1653,1524,908,1158,996,1236
2018-12-31,1,47107,1963,4237,906,4237,906,1272,996,1042,922,906,1065,1041,1430,1271,1396,1351,1357,1478,1758,2053,2316,2941,3673,4237,3418,2957,2633,2777,2817
2019-01-01,1,97281,4053,4555,3192,4555,3192,3192,3477,3479,3858,4078,3819,4124,3971,3490,3246,3993,3866,4109,4297,4396,4490,4555,4533,4498,4455,4468,4373,4356,4158
2019-01-02,1,79281,3303,4415,1971,4415,1971,4415,4196,4343,3882,3771,3463,3283,3325,3345,3002,3251,3017,2940,3332,3769,3290,3159,3558,3159,3164,2935,2473,1971,2238
2019-01-03,1,48238,2010,3570,105,3570,105,2077,2296,2775,2902,2908,2577,3195,3373,3394,3570,3246,3046,2942,2491,1928,1454,1171,767,682,503,450,277,109,105
2019-01-04,1,8620,359,1370,0,1370,3,125,88,70,38,55,44,127,131,97,0,3,0,0,116,192,369,605,1220,1370,843,632,688,931,876
2019-01-05,1,84182,3508,4447,1144,4447,1144,1144,2187,3121,3813,3708,3610,4016,4298,4318,4228,4447,4139,3857,3784,3980,3417,3479,3140,2790,2989,3871,4107,3333,2406
2019-01-06,1,74175,3091,4405,1857,4405,1857,2516,2883,3410,4405,4267,4071,3725,2936,2772,2572,2450,2533,2683,2735,3365,3258,3446,3929,3525,3362,2893,2079,2503,1857
2019-01-07,1,57556,2398,3383,886,3383,886,1186,1076,886,1255,2361,2247,2269,2132,2296,2412,2875,2749,3078,1934,2165,2166,3181,3245,3126,2828,3064,3383,3223,2419
2019-01-08,1,87911,3663,4544,2187,4544,2187,2408,2187,2252,2221,2509,2699,3505,3268,3369,3387,4111,4151,3866,3704,3908,4208,4451,4519,4528,4538,4535,4544,4532,4511
2019-01-09,1,53843,2243,4563,0,4563,123,4559,4563,4544,4540,4563,4563,4542,4157,3879,3075,3225,2506,1517,1310,856,431,162,296,300,132,123,0,0,0
2019-01-10,1,38660,1611,3220,0,3220,247,0,0,0,522,970,787,247,513,1380,1488,1811,2056,1831,1737,2558,2668,2371,2430,3134,3220,2161,2359,2874,1543
2019-01-11,1,25094,1046,2971,0,2971,36,2740,2007,1399,1058,1345,1607,1660,2214,2971,2102,2099,1451,1414,573,36,0,342,76,0,0,0,0,0,0
2019-01-12,1,39880,1662,3796,0,3796,9,0,0,9,1080,1143,978,1520,1603,2213,2409,2185,1568,1629,1438,1664,1998,2080,2524,3796,2783,2351,1470,1401,2038
2019-01-13,1,56251,2344,3843,1448,3843,1448,1669,1535,1463,1471,1453,1511,1620,1840,2748,2773,1930,1564,1448,1753,2325,3373,3843,3763,3809,3604,3338,2941,2288,2189
2019-01-14,1,31462,1311,2380,49,2380,49,2380,1935,1966,1808,1638,1517,745,49,932,1223,1598,1866,1622,1782,1402,1229,1216,951,1257,1212,1122,884,591,537
2019-01-15,1,67256,2802,4565,581,4565,581,703,757,581,1055,1499,2266,2084,1702,2041,2227,2389,2575,1876,2618,2994,3717,4468,4426,4522,4545,4550,4539,4565,4557
2019-01-16,1,88400,3683,4573,2103,4573,2103,4573,4554,4529,4533,4469,4286,4176,4139,3999,3574,3732,3667,3022,3313,3616,3699,3859,3596,3411,3318,2850,2823,2559,2103
2019-01-17,1,64587,2691,3875,1580,3875,1580,2153,1825,1580,2169,2348,2230,2251,2181,2432,1702,2011,1925,2527,2853,2980,3459,3819,3566,3875,3698,3868,3260,3010,2865
2019-01-18,1,16721,697,2742,0,2742,3,2742,2045,2187,1770,1264,636,539,1206,1479,1202,398,38,0,3,0,0,150,83,123,101,243,213,189,110
2019-01-19,1,24515,1021,2614,0,2614,34,38,0,0,0,0,0,0,0,34,2115,135,0,82,43,1046,2181,2476,2492,2161,2377,1980,2614,2560,2181
2019-01-20,1,67091,2795,3051,1506,3051,1506,1867,1506,1877,2039,2711,2721,2870,2941,2945,3047,3051,3041,3037,3039,3039,3039,3038,3043,3042,3036,3040,3044,3038,3040
2019-01-21,1,52687,2195,3047,1265,3047,1265,3047,3031,3040,2991,2851,2711,2529,1914,1725,1936,1596,1333,1388,2004,2221,2742,2235,2283,2398,2133,1891,1828,1595,1265
2019-01-22,1,25558,1065,1904,453,1904,453,1363,1904,1770,1624,1555,1056,1138,1055,928,721,595,478,505,453,516,647,806,1154,1214,1202,1173,1402,1178,1121
2019-01-23,1,38282,1595,2980,731,2980,731,926,774,731,912,1066,1219,1063,1233,1162,889,1106,969,1059,999,1239,1892,1928,2488,2460,2843,2638,2890,2816,2980
2019-01-24,1,47858,1994,3879,171,3879,171,3222,3235,2694,2750,3167,3147,3011,3711,3879,2711,2250,1867,1829,1315,964,1045,1228,844,1085,1208,1032,477,171,1016
2019-01-25,1,54206,2259,4571,359,4571,359,1050,938,457,390,423,530,597,530,518,359,1035,1209,1660,2091,2924,3302,4268,4571,4560,4561,4559,4559,4561,4554
2019-01-26,1,105783,4408,4573,3564,4573,3564,4573,4558,4557,4561,4563,4561,4558,4561,4556,4563,4563,4562,4566,4558,4565,4558,4558,3885,4416,4176,4043,4171,3987,3564
2019-01-27,1,30645,1277,3370,18,3370,18,3216,3297,3370,2682,2141,1959,1663,1698,1636,1775,1199,899,1087,1117,971,653,333,269,99,70,18,30,174,289
2019-01-28,1,69928,2914,4479,810,4479,810,810,1446,1631,1746,1736,1790,1964,2501,2557,2108,2056,2520,2870,3113,2809,3971,4122,4165,4403,4479,4238,4260,4312,4321
2019-01-29,1,27253,1136,4181,19,4181,19,4181,2950,2384,2117,2403,2379,1944,2166,1459,1325,837,493,464,218,287,212,152,306,186,236,194,77,19,264
2019-01-30,1,6886,287,1446,0,1446,17,472,170,65,177,540,187,116,153,17,0,0,0,0,40,131,20,38,129,281,139,568,1046,1446,1151
2019-01-31,1,88522,3688,4576,757,4576,757,837,757,1912,2300,1220,2307,2918,3310,4555,4563,4576,4556,4556,4561,4560,4566,4560,4561,4562,4555,4550,4558,4562,4560
2019-02-01,1,66709,2780,4562,122,4562,122,4562,4554,4560,4560,4559,4540,4456,3993,3506,3596,2701,2262,2038,1945,2161,2150,2730,2587,2051,1518,957,463,122,138
2019-02-02,1,31671,1320,3065,0,3065,16,83,173,239,336,902,566,391,103,154,0,16,530,1379,2009,2415,2018,2371,2474,2010,2359,2294,2798,2986,3065
2019-02-03,1,88356,3682,4568,1171,4568,1171,3313,3814,3340,3922,3812,4261,4536,4567,4514,4274,3894,3394,2441,2031,1605,1171,2342,4057,4296,4528,4559,4559,4568,4558
2019-02-04,1,75110,3130,4576,45,4576,45,4576,4560,4560,4554,4561,4561,4559,4560,4561,4561,4480,4477,4546,4440,3212,2141,2483,1630,547,852,396,45,90,158
2019-02-05,1,4156,173,662,0,662,8,117,71,115,151,379,662,651,322,23,8,0,0,0,0,0,41,17,0,15,476,610,398,100,0
2019-02-06,1,422,18,238,0,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,63,238,5,57,59,0,0,0,0,0,0
2019-02-07,1,49904,2079,3043,0,3043,101,0,0,101,676,507,0,0,932,2113,3013,3038,3038,3043,3041,3037,3043,3038,3041,3038,3040,3042,3040,3041,3042
2019-02-08,1,61275,2553,3044,1284,3044,1284,3044,3034,3033,3036,3040,3035,3043,3041,3036,2514,2665,2512,2363,2778,2445,2120,2201,1739,2016,2555,2385,1284,2405,1951
2019-02-09,1,65665,2736,3047,1640,3047,1640,1640,1684,2172,1756,2163,2540,2737,2978,3013,3044,3047,3038,3040,3041,3039,3039,3042,3040,3023,2813,2897,3022,2926,2931
2019-02-10,1,42994,1791,3050,349,3050,349,3014,3050,3019,2418,2066,2072,2099,2144,2229,1803,1713,1397,952,557,349,454,618,1099,1460,1251,1380,2370,2689,2791
2019-02-11,1,65097,2712,3744,909,3744,909,3007,3043,3034,3038,3040,3036,3042,3038,3028,2951,2817,2760,2438,2544,2598,2442,2712,2753,3744,3145,2670,1831,1477,909
2019-02-12,1,28008,1167,2457,76,2457,76,560,770,890,1007,1299,2089,1875,1954,1826,816,1070,2081,2457,2328,2213,1322,1187,654,537,275,76,368,174,180
2019-02-13,1,73912,3080,4563,119,4563,119,437,269,119,582,1753,2303,3377,3949,4049,4501,4563,4539,4552,4543,4317,3874,3379,3473,3530,3523,3713,3285,2869,2413
2019-02-14,1,31151,1298,2998,0,2998,278,2998,2536,2547,2690,2798,2620,2315,2073,1859,1789,1739,1305,733,637,278,341,338,373,441,413,328,0,0,0
2019-02-15,1,37809,1575,4295,0,4295,10,0,0,0,349,2615,704,128,79,38,0,10,655,756,1325,1522,2001,2463,3320,4295,3845,3701,2927,3326,3750
2019-02-16,1,106898,4454,4572,3780,4572,3780,3780,4238,4388,4364,4187,4386,4515,4530,4572,4560,4554,4560,4560,4546,4524,4564,4546,4559,4550,4547,4518,4555,4540,4255
2019-02-17,1,84749,3531,4469,1940,4469,1940,4183,4152,4421,4449,4469,4439,4408,3819,3935,3792,3638,3698,3344,3366,3245,3852,3835,2863,2741,2659,3050,2500,1951,1940
2019-02-18,1,13352,556,2286,0,2286,2,2165,1809,1884,2286,1313,1119,897,900,424,117,158,10,0,89,55,36,22,2,57,0,0,9,0,0
2019-02-19,1,40680,1695,3047,0,3047,3,0,3,0,0,144,2164,3047,3019,2961,1922,742,975,2207,1874,1926,2052,2579,2729,2548,2529,2194,1842,2001,1222
2019-02-20,1,31866,1328,2053,530,2053,530,1135,1187,717,983,1033,857,530,1274,734,1019,1701,1733,1714,1347,1226,1293,1403,1293,1443,1741,2010,1625,1815,2053
2019-02-21,1,30256,1261,2294,242,2294,242,1936,1461,1172,1685,1705,2022,2294,2251,1793,1870,2250,1753,1250,1155,1011,960,846,714,510,496,308,322,242,250
2019-02-22,1,24868,1036,4230,98,4230,98,392,339,197,98,268,264,197,310,251,230,174,334,857,667,510,493,621,1355,1209,1324,2904,3494,4230,4150
2019-02-23,1,32456,1352,3909,0,3909,8,3618,2719,3473,3909,2793,2478,2173,2347,2062,1482,1262,989,790,549,694,255,168,0,0,0,500,187,0,8
2019-02-24,1,8229,343,1378,0,1378,3,0,105,251,0,0,0,0,3,48,0,0,12,295,282,330,258,140,840,1027,590,783,725,1378,1162
2019-02-25,1,52624,2193,4218,518,4218,518,518,830,1127,1809,1506,1776,1337,1188,2233,2309,2633,1078,2380,2029,1261,1244,1673,2964,3944,4090,3549,3281,3647,4218
2019-02-26,1,57533,2397,4331,13,4331,13,4092,4191,4331,4279,3861,3848,3974,4093,3236,2956,2895,2893,3553,3707,2129,1139,1247,257,56,290,262,204,13,27
2019-02-27,1,15196,633,2009,0,2009,35,0,187,222,68,206,349,795,492,2009,1812,787,35,0,0,0,0,151,559,1181,1532,628,1188,1702,1293
2019-02-28,1,70143,2923,4316,1236,4316,1236,3000,3423,4069,4316,4069,3800,3228,3247,2893,3307,3440,3191,1701,1324,1876,2159,3091,3416,3286,3266,3088,2457,1260,1236
2019-03-01,1,48510,2021,3124,583,3124,583,1162,1555,2333,2667,2534,2716,3124,2373,583,1119,2119,1947,2027,2073,2454,2063,2480,2684,3122,2351,1470,1532,1197,825
2019-03-02,1,1901,79,499,0,499,22,499,175,162,131,94,92,311,180,81,0,33,22,0,0,0,0,0,121,0,0,0,0,0,0
2019-03-03,1,32536,1356,3693,0,3693,15,0,15,20,148,2611,2452,2512,2300,1639,1414,476,483,846,940,956,736,448,181,189,1391,2175,3395,3516,3693
2019-03-04,1,77873,3245,4495,978,4495,978,2766,2887,2035,2981,3455,4495,4233,4103,4152,3613,3913,4453,4318,3901,4005,4260,3915,3796,3564,2162,1345,978,1306,1237
2019-03-05,1,9538,397,1118,0,1118,15,507,426,919,907,705,764,823,1118,1045,485,256,246,0,0,0,0,0,0,0,0,771,492,59,15
2019-03-06,1,60242,2510,4568,0,4568,61,0,61,378,593,1123,1713,1911,1816,2111,2373,2038,2559,3781,3397,2488,2323,1685,3733,4230,4472,4543,4180,4166,4568
2019-03-07,1,100206,4175,4569,2697,4569,2697,4564,4562,4556,4566,4557,4558,4560,4562,4558,4559,4569,4560,4541,4545,4316,4000,3841,3822,4130,3915,3330,3193,3145,2697
2019-03-08,1,8404,350,1966,0,1966,52,1966,1411,875,570,508,626,470,302,510,753,250,111,52,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,1,17824,743,3123,0,3123,8,0,161,127,0,8,0,42,28,512,907,1935,2798,2886,3123,985,213,526,830,174,171,231,38,71,2058
2019-03-10,1,65984,2749,4564,9,4564,9,544,55,372,102,243,170,9,732,2434,4475,4512,4564,4563,4559,4551,4353,3881,4012,3915,3241,3376,3813,3609,3899
2019-03-11,1,56450,2352,4563,0,4563,37,4073,4261,3801,2791,2220,1834,1030,316,37,0,0,0,153,457,1675,1298,1929,3917,4544,4563,4407,4339,4264,4541
2019-03-12,1,72374,3016,4567,75,4567,75,4565,4463,3827,2912,1728,391,127,99,75,628,1223,2490,4318,4489,3832,2979,3518,3599,4567,4551,4409,4479,4555,4550
2019-03-13,1,58110,2421,4579,655,4579,655,4579,4559,4558,4421,4428,3887,2513,1233,655,991,978,1413,1417,1666,1428,1751,1647,2297,2787,2391,2039,2090,2208,2174
2019-03-14,1,58110,2421,4579,655,4579,655,4579,4559,4558,4421,4428,3887,2513,1233,655,991,978,1413,1417,1666,1428,1751,1647,2297,2787,2391,2039,2090,2208,2174
2019-03-15,1,64138,2672,4563,181,4563,181,754,766,869,1146,870,1813,2664,181,822,1043,1901,3430,2628,3254,3390,3227,3474,4551,4562,4556,4554,4563,4560,4560
2019-03-16,1,47021,1959,4501,0,4501,182,4501,4497,4492,4377,4066,3670,2757,2162,1850,1194,182,0,0,0,654,979,574,242,755,1186,1510,1566,2656,3151
2019-03-17,1,38473,1603,3870,195,3870,195,3442,3634,3870,3405,2474,1814,1194,832,331,669,903,1188,1618,2098,2125,1984,1661,1287,988,945,1058,195,310,448
2019-03-18,1,4720,197,1075,0,1075,21,373,309,207,200,145,0,106,163,0,0,0,0,0,0,0,191,0,68,395,976,1075,491,21,0
2019-03-19,1,8705,363,949,0,949,16,107,99,250,570,550,649,721,480,567,729,518,141,64,150,925,949,688,315,200,17,0,16,0,0
2019-03-20,1,72804,3034,4562,0,4562,853,0,0,0,853,1989,1924,2602,2693,2982,3718,3692,4328,3895,1609,2768,4554,4562,4560,4556,4484,4479,4514,4540,3502
2019-03-21,1,90164,3757,4561,997,4561,997,4190,3514,997,2302,4201,3959,3182,2950,2699,2618,3247,3341,3646,3997,4557,4557,4561,4558,4555,4541,4478,4474,4484,4556
2019-03-22,1,105230,4385,4557,3590,4557,3590,4515,4517,4544,4536,4527,4547,4505,4519,4388,4159,4334,4263,4235,4547,4550,4557,3590,4394,4534,4502,4499,3624,4291,4553
2019-03-23,1,86233,3593,4568,1205,4568,1205,4568,4559,4554,4565,4546,4469,4319,4311,3967,3171,2537,2260,1205,1209,2865,4323,4403,4566,4407,3371,3043,3039,3022,2954
2019-03-24,1,18207,759,2882,0,2882,73,2835,2882,2564,2070,1902,1467,952,624,579,405,503,390,367,219,153,88,134,73,0,0,0,0,0,0
2019-03-25,1,1568,65,411,0,411,4,0,0,0,0,0,0,0,0,0,0,0,164,186,107,200,410,411,4,0,0,0,0,0,86
2019-03-26,1,23518,980,3401,0,3401,21,346,324,237,583,1009,1464,1936,1588,2364,2978,3401,2831,2491,1303,542,64,0,0,0,0,0,21,36,0
2019-03-27,1,25636,1068,3084,26,3084,26,26,88,170,263,470,334,467,455,899,1423,2666,2778,2435,3084,2159,1932,1692,1263,931,791,473,510,301,26
2019-03-28,1,5845,244,901,0,901,13,0,0,132,758,901,706,398,197,326,684,530,400,253,331,216,13,0,0,0,0,0,0,0,0
2019-03-29,1,2883,120,1142,0,1142,5,5,70,22,0,0,0,349,0,0,0,1142,78,0,31,941,117,64,34,30,0,0,0,0,0
2019-03-30,1,35528,1480,4570,0,4570,115,0,0,347,1679,2415,3309,967,115,630,897,668,1321,1375,1112,1687,3237,3836,4225,4570,3138,0,0,0,0
2019-03-31,1,25421,1059,4540,0,4540,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3807,4530,4540,4453,4161,3930
2019-04-01,1,57451,2394,6339,162,6339,162,3946,4062,3892,3984,3985,3723,6339,2553,2020,1404,915,685,608,530,162,920,1429,2104,2117,2398,2144,2416,2462,2653
2019-04-02,1,14116,588,2308,0,2308,17,2308,1961,1965,1413,870,486,172,254,164,247,141,0,51,140,368,287,186,433,204,17,161,500,767,1021
2019-04-03,1,29662,1236,2380,341,2380,341,913,1567,1867,1940,2245,2090,2347,2090,2380,1711,1495,1216,913,882,643,495,378,341,411,634,812,852,853,587
2019-04-04,1,2860,119,663,0,663,3,277,90,5,12,3,89,0,0,201,30,0,0,0,0,0,0,0,0,0,42,424,663,516,508
2019-04-05,1,5507,229,820,0,820,9,490,764,739,820,752,119,12,0,0,46,29,63,9,126,356,289,502,322,11,0,0,47,11,0
2019-04-06,1,9406,392,1122,0,1122,28,0,0,0,0,0,0,0,0,0,0,0,28,466,484,710,632,807,971,715,621,888,969,1122,993
2019-04-07,1,19247,802,2567,0,2567,165,1691,1342,824,525,687,687,979,1247,620,175,165,504,1131,1210,953,2016,442,367,645,2567,0,0,0,470
2019-04-08,1,6720,280,827,0,827,8,383,340,281,188,276,360,449,13,0,8,171,371,276,399,421,623,775,827,379,85,11,84,0,0
2019-04-09,1,28365,1182,4329,0,4329,41,0,0,114,41,0,0,277,385,820,1469,2361,1548,1576,3952,4329,3871,3692,2480,518,749,183,0,0,0
2019-04-10,1,39572,1649,4558,0,4558,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,4525,4558,4491,4448,4226,4005,4192,4443,3922
2019-04-11,1,17581,733,3669,0,3669,10,3669,2930,2139,2039,704,10,125,520,162,545,496,607,473,356,335,484,671,514,62,62,151,27,0,500
2019-04-12,1,14762,615,1420,0,1420,76,950,1026,1320,1198,1420,1301,1260,1188,929,689,269,216,238,399,383,254,444,511,419,272,76,0,0,0
2019-04-13,1,749,31,201,0,201,1,0,0,0,0,0,0,0,0,0,0,0,78,0,145,137,201,34,1,0,1,0,0,0,152
2019-04-14,1,24432,1018,2780,0,2780,1,319,182,5,0,0,1,4,114,0,0,0,111,739,1035,1022,2255,1775,2044,2246,2112,2504,2780,2768,2416
2019-04-15,1,31104,1296,2890,144,2890,144,2260,2720,2890,2858,2723,2267,1959,1859,1562,951,503,635,1158,923,1146,981,531,588,511,617,619,487,212,144
2019-04-16,1,4885,204,1472,0,1472,13,32,71,24,0,0,0,0,0,0,0,0,0,0,0,166,793,1472,654,703,612,296,49,13,0
2019-04-17,1,1250,52,484,0,484,3,0,259,484,374,78,0,3,0,15,33,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2019-04-18,1,9653,402,1239,0,1239,47,0,0,0,0,0,72,287,278,347,779,951,975,1239,927,479,230,600,48,47,303,336,354,676,725
2019-04-19,1,2566,107,1019,0,1019,1,194,202,371,447,153,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166,1019
2019-04-20,1,2909,121,600,0,600,37,406,380,165,0,0,136,408,341,600,126,0,0,0,0,0,0,0,0,0,0,37,310,0,0
2019-04-21,1,686,29,241,0,241,1,0,0,0,0,0,71,241,74,0,0,0,0,1,122,150,0,0,0,0,0,0,0,27,0
2019-04-22,1,2636,110,904,0,904,9,0,0,0,152,210,177,161,90,55,9,34,0,0,0,0,0,0,0,0,38,0,392,904,414
2019-04-23,1,43059,1794,4561,0,4561,3,2022,1258,0,0,0,24,1448,510,584,109,4,2147,4287,3540,4552,4537,4561,4560,3903,2784,1045,3,230,951
2019-04-24,1,3991,166,1010,0,1010,4,403,102,4,13,187,29,35,47,0,587,1010,495,7,211,176,250,0,9,12,102,312,0,0,0
2019-04-25,1,2400,100,1019,0,1019,1,0,0,0,0,0,0,0,0,0,0,0,1,74,44,84,21,109,34,60,33,0,333,1019,588
2019-04-26,1,65118,2713,4482,1111,4482,1111,1111,1336,2708,2821,2747,2016,1541,1372,2083,1812,2808,2754,2372,2794,2693,2252,2812,2665,3051,4413,4482,4394,4208,3873
2019-04-27,1,35641,1485,4466,0,4466,115,3560,4338,4466,4302,3756,2818,2385,709,899,1368,1353,908,550,580,485,115,0,0,170,542,1155,383,323,476
2019-04-28,1,3508,146,926,0,926,7,926,492,16,0,0,15,372,255,11,0,7,59,0,296,92,0,20,422,343,58,95,29,0,0
2019-04-29,1,16876,703,3444,0,3444,10,0,63,0,0,0,0,14,0,0,20,10,122,174,121,488,3444,2744,3251,1438,125,1312,1181,1085,1284
2019-04-30,1,22536,939,1697,191,1697,191,780,746,461,1327,1373,1662,1697,1361,1020,607,1490,1487,1597,1381,751,1140,827,782,296,342,191,305,392,521
2019-05-01,1,24075,1003,1768,88,1768,88,517,88,412,733,1427,1518,1355,1768,1196,522,655,473,414,542,1078,1047,1639,1318,1236,1245,1256,680,1477,1479
2019-05-02,1,16040,668,2327,0,2327,52,989,758,983,1377,1620,1521,2327,1919,1259,379,80,223,384,116,220,367,514,402,401,149,52,0,0,0
2019-05-03,1,743,31,242,0,242,19,0,0,0,0,0,0,0,0,0,0,138,242,231,113,0,0,19,0,0,0,0,0,0,0
2019-05-04,1,1958,82,633,0,633,6,0,0,6,143,336,231,65,45,0,27,128,0,26,210,108,0,0,0,0,0,0,0,0,633
2019-05-05,1,6864,286,1564,0,1564,32,715,1252,1564,573,430,573,383,51,32,0,0,91,391,501,256,52,0,0,0,0,0,0,0,0
2019-05-06,1,14076,587,2214,0,2214,33,33,33,0,0,479,459,845,946,818,715,64,0,0,0,0,0,0,0,2214,1517,1519,1519,1495,1420
2019-05-07,1,15249,635,1530,0,1530,3,1477,1484,1231,829,714,377,490,553,1530,1082,667,903,683,623,907,881,656,61,3,0,29,11,58,0
2019-05-08,1,1335,56,288,0,288,6,10,51,31,0,0,65,24,89,128,288,197,277,169,0,6,0,0,0,0,0,0,0,0,0
2019-05-09,1,4769,199,913,0,913,2,0,0,0,0,11,7,0,0,24,18,477,587,467,913,740,618,374,222,239,18,0,2,0,52
2019-05-10,1,529,22,140,0,140,4,34,0,18,118,140,53,4,0,0,0,10,0,0,47,18,0,87,0,0,0,0,0,0,0
2019-05-11,1,1284,54,531,0,531,2,0,243,531,178,0,0,0,0,0,0,0,65,124,104,37,2,0,0,0,0,0,0,0,0
2019-05-12,1,1368,57,646,0,646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,646,565
2019-05-13,1,1256,52,692,0,692,3,14,23,78,12,3,0,0,0,0,0,0,0,0,18,692,400,0,0,0,0,0,3,13,0
2019-05-14,1,9432,393,1863,0,1863,56,715,1863,1378,1450,832,0,0,63,100,519,908,634,608,306,56,0,0,0,0,0,0,0,0,0
2019-05-15,1,735,31,349,0,349,2,0,0,0,0,24,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,0,346,349,0
2019-05-16,1,28545,1189,2696,1,2696,1,36,707,676,715,482,26,58,1,242,689,2055,2303,1868,2696,2601,2635,1659,1463,1465,1278,1416,1363,1098,1013
2019-05-17,1,42780,1783,3793,412,3793,412,1245,1008,623,591,829,1058,1353,1854,3169,3748,3722,3793,2922,3408,3020,2085,1216,1039,774,471,412,924,2428,1088
2019-05-18,1,25003,1042,1521,90,1521,90,1520,1520,1519,1520,1521,914,602,1073,771,323,168,90,550,1199,916,790,659,1026,1340,1493,1485,1379,1441,1184
2019-05-19,1,22118,922,1484,107,1484,107,1369,1406,1428,366,1484,1365,1283,1246,1237,1265,1458,1452,1405,776,604,566,537,240,150,107,430,370,636,938
2019-05-20,1,62727,2614,4549,0,4549,182,730,917,848,856,1669,1556,2379,3337,3463,3443,3879,3321,3340,4267,1131,0,182,3309,4549,4379,4547,4406,3752,2467
