발전기명,년월일,설비용량(MW),01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
화순 풍력 발전소,2017-04-12,16,131.412,210.276,477.456,492.096,708.756,915.912,716.904,639.204,63.708,1103.868,1260.744,2304.264,1196.232,550.02,443.004,454.68,528.252,530.4,495.432,449.364,1021.368,4326.672,6902.376,7101.228
화순 풍력 발전소,2017-04-13,16,5661.708,7863.288,7748.136,7082.124,7304.616,7909.764,8620.512,6091.32,5365.524,3989.748,3199.08,3775.512,2188.284,2349.708,2704.464,3228.24,5972.592,4369.98,3565.932,4099.8,4463.532,3886.668,4541.436,4779.096
화순 풍력 발전소,2017-04-14,16,5378.316,4099.692,4715.76,3717.264,3340.644,2227.572,2002.176,1520.148,3093.78,2705.712,1695.96,1795.26,1330.836,842.04,2929.188,2601.036,3798.036,5299.008,3426.456,4844.256,7135.98,5277.588,5312.244,7024.02
화순 풍력 발전소,2017-04-15,16,8916.432,7723.02,7509.864,6058.344,5539.56,5229.456,4129.188,3715.368,3038.76,6720.42,4189.032,5390.436,6168.864,4905.72,2353.284,450.864,176.112,212.4,409.932,44.4,13.5,0,0,0
화순 풍력 발전소,2017-04-16,16,8.784,522.684,6020.268,8982.852,9156.288,4625.172,876.708,465.072,1.56,1138.248,1224.96,1531.68,13.2,0,0,0,0,0,0,0,0.072,0,2.376,0
화순 풍력 발전소,2017-04-17,16,0,0,0,0.012,256.2,488.628,415.896,705.48,1445.868,1207.428,1157.544,747.288,0,0,0,1.92,0,0.84,432,435.732,72.528,0,0,128.532
화순 풍력 발전소,2017-04-18,16,422.544,1915.632,2948.256,3167.844,3083.604,4116.84,6139.908,3402.912,1758.66,2972.196,3922.092,5284.14,1882.272,545.844,529.524,694.032,824.628,5376.9,5913.468,9970.944,8273.52,6871.524,7925.568,7110.48
화순 풍력 발전소,2017-04-19,16,8549.604,10283.016,9474.108,6733.332,7397.112,5928.768,3210.132,1617.756,1075.74,2606.832,3058.044,1872.516,220.812,951.144,565.776,422.652,786.96,913.812,1169.184,473.196,1754.304,4633.848,4412.352,2100.372
화순 풍력 발전소,2017-04-20,16,1517.592,834.036,1470.996,2348.508,3420.312,3051.528,1360.236,930.78,2263.44,2739.84,2748.576,5253.072,5431.464,2733.804,433.224,499.896,476.052,499.332,497.22,846.492,2195.856,2111.064,2694.96,4201.872
화순 풍력 발전소,2017-04-21,16,3770.808,1991.592,797.112,1601.136,1910.172,1732.752,2013.444,1963.236,904.824,1717.404,1726.656,1605.48,362.496,420.192,480.264,439.116,415.092,393.648,393.564,1059.324,2130.252,1819.932,1592.904,1413.42
화순 풍력 발전소,2017-04-22,16,974.64,1197.84,1386.564,478.824,833.148,1234.2,508.548,261.396,804.264,2593.38,2749.56,1547.664,350.184,1251.84,2057.196,1641.972,2555.46,2178.744,2221.08,2321.184,2839.812,2358.264,1570.308,1192.812
화순 풍력 발전소,2017-04-23,16,1261.752,1567.632,1746.876,1478.64,1662.876,2151.288,2410.692,2434.416,1828.068,1446.636,1165.656,1337.268,17.22,18,30.48,60.912,56.736,40.764,226.596,166.992,0,0,0,42.36
화순 풍력 발전소,2017-04-24,16,237.276,748.14,2386.08,1261.776,4711.86,4107.396,1941.3,634.86,290.928,1111.368,1164.204,1160.316,20.04,266.316,494.664,694.164,822.084,1811.172,1863.228,2391.432,1155.648,901.992,238.596,214.56
화순 풍력 발전소,2017-04-25,16,259.956,2739.456,2211.936,1888.236,608.58,107.304,0,0,0,1105.656,1161.588,1159.104,304.776,630.804,503.508,470.604,523.776,1209.372,1075.164,1045.86,679.884,81.636,0,0
화순 풍력 발전소,2017-04-26,16,0,111.036,266.82,615.312,729.864,1260.384,1114.5,432.012,235.2,1138.176,1163.868,1158.672,15.228,152.148,459.348,489.516,416.088,440.652,513.72,279.168,0,390.42,509.1,139.356
화순 풍력 발전소,2017-04-27,16,40.476,44.772,84.384,223.14,0.672,427.464,477.096,468.108,929.136,1341.744,1162.728,1158.036,816.54,708.864,534.828,792.096,567.492,598.524,1428.072,2490.312,1711.404,1994.4,1986,1443.384
화순 풍력 발전소,2017-04-28,16,2881.572,3797.88,3426.936,3784.944,4621.956,4813.548,3925.896,4225.62,1715.472,3681.3,2790.888,2416.632,2460,602.136,545.1,509.472,511.632,903.192,1438.2,2165.412,3424.896,3936.708,1515.708,1108.86
화순 풍력 발전소,2017-04-29,16,1510.248,1670.004,453.084,1937.16,3324.504,1678.98,782.988,7.584,340.524,1193.64,1151.28,1146.996,16.14,0,0,0,10.032,0,0,0,0,0,28.416,669.312
화순 풍력 발전소,2017-04-30,16,1854.588,2192.7,4127.988,3501.72,1416.696,1143.156,701.892,807.252,1071.912,1279.008,1170.168,1189.476,36.192,2.676,0,185.208,492.804,744.564,461.556,486.888,328.008,4.668,169.716,11.964
화순 풍력 발전소,2017-05-01,16,263.328,471.456,420.684,419.268,452.892,2.976,22.428,473.22,980.412,1726.08,1368.96,1287.216,615.36,364.248,365.832,484.008,423.612,501.96,520.644,737.892,499.068,508.128,819.924,1612.26
화순 풍력 발전소,2017-05-02,16,2411.424,2153.7,1665.444,2370.852,3978.168,2934.252,4183.464,3000.312,1318.764,2201.808,3296.4,3567.732,1594.656,659.46,653.46,488.124,1325.904,2794.404,2099.616,2337.036,1254.9,1080.66,272.22,177.168
화순 풍력 발전소,2017-05-03,16,34.26,648.504,2479.044,4720.656,5208.42,3341.904,6107.316,6286.116,5791.764,4181.328,2992.632,3904.452,1473.66,361.464,288.708,442.08,701.808,938.004,1150.896,3563.916,3992.34,4184.34,3092.16,3917.916
화순 풍력 발전소,2017-05-04,16,5275.728,4602.156,4375.104,4985.04,1537.656,564.384,1244.256,1537.692,1268.904,2100.324,2092.524,2838.648,1866.108,465.936,494.772,1443.156,1878.672,3468.336,6410.424,6130.356,4581.204,3816.216,4743.564,6243.888
화순 풍력 발전소,2017-05-05,16,3108.564,2955.012,2574.252,3002.688,4103.304,3963.84,5658.456,4345.212,3976.476,3405.096,2790.552,1977.216,426.396,443.292,427.32,53.832,371.868,415.2,958.572,6611.76,4025.412,3053.796,4393.308,6230.976
화순 풍력 발전소,2017-05-06,16,9050.952,6587.76,4151.808,6818.76,6575.436,5950.644,8027.952,10682.988,9552.252,8413.872,10564.548,8763.504,6189.06,5459.808,7666.068,7526.004,11534.1,10457.244,9629.568,6485.652,8618.016,7476.972,4648.14,6479.292
화순 풍력 발전소,2017-05-07,16,7347.984,2532.372,7169.292,10521.312,10867.824,11938.728,9779.616,10241.796,10603.74,7251.744,6503.136,8092.344,8385.588,8177.712,7694.124,7862.376,8890.86,9214.236,10826.868,8643.06,11388.576,11175.432,11651.388,10013.04
화순 풍력 발전소,2017-05-08,16,10911.204,10516.26,9249.756,7531.968,11821.824,10162.584,9461.532,8211.612,10736.808,10578.204,11532.348,11461.26,8294.94,7587.252,7598.496,6209.304,6560.7,8603.34,7950.336,7146.252,6653.16,3296.388,3951.624,4628.748
화순 풍력 발전소,2017-05-09,16,5807.004,4136.844,4780.416,4741.944,4975.2,3930.228,3548.34,1936.164,520.644,3471.372,3070.716,2800.02,8683.884,8323.668,7534.908,9632.244,12512.568,12146.856,11330.088,12005.16,9427.968,8840.82,9218.316,9435.132
화순 풍력 발전소,2017-05-10,16,9324.516,6195.744,4863.3,2762.988,1091.148,585.6,30.768,135.612,0,582.384,1924.812,1586.124,439.068,704.82,448.512,271.476,0.048,1.776,0,0,447.228,1280.988,4221.276,6632.484
화순 풍력 발전소,2017-05-11,16,9351.972,11934.744,11963.22,12178.08,11034.444,11228.196,12335.112,11034.336,7841.412,10957.728,8518.932,9215.724,9240.648,9514.056,6575.352,5697.24,8344.248,8138.46,9424.524,10667.988,10484.064,10488.108,8171.16,7855.308
화순 풍력 발전소,2017-05-12,16,8214.612,9308.556,8513.7,9109.848,4883.916,1378.464,1095.684,6.072,0,1963.644,1818.936,1784.868,1920.684,774.588,1153.236,664.56,1476.924,2716.668,2287.596,2217.708,1937.712,2077.692,3667.932,3774.804
화순 풍력 발전소,2017-05-13,16,3640.464,5048.28,3782.7,5790.228,5681.52,4785.372,3176.424,1231.224,1217.124,2417.532,1917.984,1562.58,440.004,579.552,382.056,402.096,703.932,1442.28,4607.436,8245.44,9118.848,7289.748,3992.28,4698.744
화순 풍력 발전소,2017-05-14,16,4983.216,4114.548,3626.712,4759.284,5796.024,1998.468,1151.964,772.728,3497.016,4130.772,2040.696,1977.696,1023.84,601.56,447.144,463.368,833.784,1233.456,1384.548,2269.644,2512.848,2398.152,3326.328,1980.672
화순 풍력 발전소,2017-05-15,16,4408.08,6661.56,10476.588,12141.84,12522.816,13268.64,13811.676,13227.312,13358.964,12347.808,14537.268,12519.264,5981.052,498.456,318.696,3263.256,7510.116,7313.868,9890.904,11459.364,12107.988,12319.632,10719.66,9283.2
화순 풍력 발전소,2017-05-16,16,11455.104,9440.88,8517.024,8556.264,7770.012,10460.268,10521.984,6551.652,5553.984,5984.76,4396.476,4217.868,2166.084,1513.476,1823.652,2721.432,4079.16,3870.564,7074.948,8081.436,7519.284,6138.036,7903.032,6647.424
화순 풍력 발전소,2017-05-17,16,6231.168,4424.82,4171.344,3767.376,4306.476,3925.788,3832.164,2995.164,2793.276,4202.232,2153.316,1217.496,22.2,23.46,279.552,263.136,45.792,0,287.412,524.628,296.028,449.04,537.984,436.656
화순 풍력 발전소,2017-05-18,16,227.976,0.6,66,453.516,477.816,339.3,417.408,235.572,162.708,1203.564,1205.856,333.504,0,0,6.876,175.2,868.272,2488.092,496.884,477.972,144.168,4.392,0,0
화순 풍력 발전소,2017-05-19,16,0,0,0,0,81.624,355.848,88.62,213.516,87.504,1105.488,1166.484,764.844,0,32.1,58.284,172.404,394.092,485.664,539.76,239.004,78.12,0,0,0
화순 풍력 발전소,2017-05-20,16,0,126.612,334.8,531.972,463.62,564.804,639.024,47.796,1.224,1109.7,1169.46,1164.264,15.324,0,102.78,204.132,621.456,408.588,0.252,230.772,544.752,596.916,2337.636,4949.952
화순 풍력 발전소,2017-05-21,16,5088.708,4514.532,6602.064,7113.588,5370.36,1846.272,646.428,352.14,957.168,2906.268,2060.736,2211.468,378.072,281.94,155.148,412.392,496.032,466.92,471.672,436.092,576.852,608.04,453.276,1255.944
화순 풍력 발전소,2017-05-22,16,1809.924,3529.332,3555.672,3428.94,2765.844,3380.556,3342.12,1370.124,1267.704,2032.74,1530.492,1829.46,1472.544,666.444,1716.12,2364.588,1965.84,1663.98,1666.188,2024.94,3873.636,3096.204,4105.452,3479.316
화순 풍력 발전소,2017-05-23,16,2090.232,1843.98,1714.152,2172.768,2563.968,3625.632,3140.244,3302.244,1908.624,2615.808,2393.124,2365.38,1884.468,1531.728,2175.564,4792.176,7959.948,9141.216,7782.012,8594.64,8449.668,7805.832,7689.468,8925.948
화순 풍력 발전소,2017-05-24,16,12226.056,9005.424,10590.972,10919.928,10339.32,9112.98,11430.444,11610.948,10576.44,9616.176,13137.36,12633.696,11689.8,7388.64,8670.288,7705.656,9973.104,9361.224,9664.452,7798.692,4298.172,4613.088,4459.884,2926.92
화순 풍력 발전소,2017-05-25,16,1970.124,2443.176,2218.752,2004.564,1953.444,1934.256,1903.464,219.276,0,1100.424,1155.96,1151.856,13.68,0,0,0,0,126.492,128.82,138.768,19.284,0,6.084,0
화순 풍력 발전소,2017-05-26,16,0,0,0,0,0,33.804,101.412,181.104,237.984,407.652,0,0,0,0,15.876,31.812,60.18,1693.62,667.14,458.172,226.272,0,0,0
화순 풍력 발전소,2017-05-27,16,0,0,0,0,0,184.584,166.932,203.316,387.6,1240.308,940.632,0,0,0,12.408,429.54,686.676,818.484,878.424,1429.812,2980.032,1825.02,204.468,208.656
화순 풍력 발전소,2017-05-28,16,278.988,2790.564,5481.024,4737.204,5247.168,3231.816,1697.436,662.064,6.948,1108.608,1164.036,1157.76,483.732,176.64,69.72,221.028,257.736,304.56,742.188,274.8,760.344,599.34,409.98,387.228
화순 풍력 발전소,2017-05-29,16,180.048,0,0,0,0,0,0,0,0,440.376,8.508,123.78,452.844,465.06,486.6,514.068,506.292,399.18,336.348,426.348,360.372,586.932,509.004,682.632
화순 풍력 발전소,2017-05-30,16,1035.876,1122.528,489.528,307.86,1.752,16.68,0,0,0,1111.872,1169.448,1205.544,42,102.804,221.772,889.02,1064.796,1067.1,2550.564,2177.28,1817.28,2353.176,2465.604,4717.368
화순 풍력 발전소,2017-05-31,16,1705.38,3402.468,5386.536,4437.78,2850.552,2645.76,1931.436,1400.46,257.028,1592.58,2023.656,2186.28,1166.352,787.392,1875.084,1350.636,1739.304,2693.076,2973.324,3354.576,2719.116,1906.584,1865.496,2059.836
화순 풍력 발전소,2017-06-01,16,3261.912,3027.348,2482.644,2198.472,2862.876,2874.144,5137.5,3421.116,2937.036,3199.776,3169.956,2540.028,802.884,404.688,352.98,477.264,486.732,356.892,1101.996,1587.012,2930.388,1421.712,1376.136,1738.692
화순 풍력 발전소,2017-06-02,16,3783.912,5683.248,8204.976,6983.52,3994.632,2782.728,3861.456,3791.748,1362.024,1469.868,1554.468,2043.036,1307.88,740.004,1698.66,5748.768,6059.352,6739.92,8304.552,12399.648,12683.436,13623.6,13276.032,13057.8
화순 풍력 발전소,2017-06-03,16,12709.272,13564.068,10965.852,6930.228,7163.292,7016.544,10658.64,10088.7,6356.016,9428.964,13784.232,11825.136,7349.568,5658.48,7584.78,7609.38,9430.452,11671.02,11335.032,10410.924,9493.644,11219.712,8924.256,9451.452
화순 풍력 발전소,2017-06-04,16,10200.6,10127.52,10306.548,9867.768,9801.324,8423.952,8901.576,6891.672,5784.3,5707.008,8524.14,10667.112,9611.424,11111.736,11320.032,8003.592,9525.204,12352.224,10619.136,6797.244,6571.056,11642.256,11696.676,11168.844
화순 풍력 발전소,2017-06-05,16,12111.012,11525.616,10847.412,8970.948,8226.42,9644.1,9504.324,10453.08,9521.364,8541.876,8551.752,6791.472,2687.94,2477.568,2207.892,4436.292,8429.772,6948,3738.072,5659.272,6922.356,5987.544,5645.736,8627.34
화순 풍력 발전소,2017-06-06,16,11706.48,8860.044,9669.564,11295.444,12558.096,11130.492,12695.112,12760.104,11678.076,11412.432,9850.428,7464.816,6128.796,4768.896,2343.18,462.828,1316.508,3050.4,2206.992,1659.06,1300.464,470.148,0,0
화순 풍력 발전소,2017-06-07,16,0,0,0,0,339.492,1834.548,1983.396,28.32,4.74,2874.324,11862.984,10344.768,6104.736,2898.372,445.92,336.096,472.224,469.344,403.248,455.172,498.588,896.412,1904.568,1073.568
화순 풍력 발전소,2017-06-08,16,320.16,278.892,16.08,0,0,0.432,146.424,67.584,522.468,1854,1430.58,1150.992,23.184,229.488,109.704,138.468,420.456,517.008,122.436,0,447.792,497.112,478.32,50.124
화순 풍력 발전소,2017-06-09,16,0,0,0,0,0,0,0,0,0,1087.824,442.812,0,0,2.424,4.056,53.424,552.336,477.72,477.684,658.98,447.6,995.136,1106.676,910.056
화순 풍력 발전소,2017-06-10,16,410.604,480.696,134.64,0,0,1.656,0,0,0,1098.444,1155.252,1151.46,16.56,0,2.052,19.272,363.78,382.716,507.132,938.94,539.112,675.96,1037.16,754.968
화순 풍력 발전소,2017-06-11,16,627.96,23.496,0,1.44,0,0,0,0,0,1099.812,1215.216,1160.004,31.344,191.784,188.652,141.324,14.868,0.204,0,105.564,444.54,498.288,974.628,2332.824
화순 풍력 발전소,2017-06-12,16,5732.724,5796.372,7633.632,6513.432,5026.716,8561.448,11279.052,10952.352,9398.376,9300.06,6307.392,7763.892,9871.884,9595.236,7206.72,6603.804,10118.34,9587.304,8539.62,8165.112,8009.376,6425.484,5560.188,5365.104
화순 풍력 발전소,2017-06-13,16,5181.216,2286.972,3172.548,2951.1,1238.796,377.676,106.992,10.116,0,1479.756,1548.756,1197.612,71.988,0.648,4.428,41.892,365.244,464.172,358.164,427.56,469.908,446.748,471.396,1121.724
화순 풍력 발전소,2017-06-14,16,2271.696,2782.488,2826.96,1704.168,2031.492,1904.976,1260.84,358.008,160.392,1097.664,1154.352,1147.848,175.092,403.62,491.28,501.744,313.02,92.112,345.168,1774.62,558.48,463.26,495.516,708.456
화순 풍력 발전소,2017-06-15,16,1861.512,3551.04,5470.788,3538.452,3422.652,2200.38,2249.532,1279.74,907.548,2208.24,1364.556,1495.728,326.22,55.38,350.376,829.776,1604.472,2906.208,3627.264,4071.852,1974.588,5811.156,7369.248,8474.412
화순 풍력 발전소,2017-06-16,16,7360.044,7770.444,6119.148,8545.368,7429.164,10110.108,12294.3,11761.464,9445.404,12090.06,9914.424,10118.652,9870.084,9912.456,8330.28,8175.876,6054.132,5107.812,6288.516,9473.16,10277.88,10763.784,10059.888,12224.58
화순 풍력 발전소,2017-06-17,16,11917.92,13150.728,12263.748,12425.58,9036.204,8696.052,7728.42,10335.288,11150.64,10164.612,9139.944,8203.2,7228.032,5065.296,5096.892,4762.632,4502.868,5476.272,6374.604,6411.648,5281.08,6543.528,5836.212,5537.184
화순 풍력 발전소,2017-06-18,16,5980.764,4639.836,5451.228,4919.28,5194.668,4791.564,4125.192,3802.056,1989.252,3379.404,3055.512,3435,1583.316,465.96,246.72,284.136,2.172,135.804,83.844,0,0,0,0,0
화순 풍력 발전소,2017-06-19,16,0,0.012,7.44,0.696,288.384,126.384,254.436,423.864,193.704,871.56,920.424,605.1,12.648,0,0,29.712,155.496,215.88,92.916,309.72,701.988,4209.576,2795.52,1180.944
화순 풍력 발전소,2017-06-20,16,2131.68,6851.532,9159.264,7709.004,10324.968,6598.128,9528.084,8641.632,5000.256,4274.364,2324.196,1863.804,1459.92,606.756,479.556,423.408,79.536,238.188,707.904,472.008,490.02,375.72,470.832,400.176
화순 풍력 발전소,2017-06-21,16,2913.612,5918.436,7117.716,3346.968,3732.564,2273.448,2310.612,5651.628,2435.112,1781.808,1481.856,1604.064,468.084,3.54,0,0.708,76.308,56.268,1.776,7.308,115.596,530.244,324.396,480.132
화순 풍력 발전소,2017-06-22,16,674.76,1521.612,1266.624,566.64,984.228,650.46,37.176,138.204,0,1346.232,2058.72,2899.476,1401.888,467.784,431.412,495.636,444.708,502.74,524.784,784.56,1495.992,4992.384,10899.12,12499.404
화순 풍력 발전소,2017-06-23,16,7008.06,6470.088,6523.86,3983.04,999.924,3097.332,7158.252,13070.544,13436.424,9840.48,11228.688,11174.556,8661.72,4361.676,3758.796,2021.664,3092.124,4682.136,4404.156,5549.16,8044.164,5034.684,4610.196,4730.496
화순 풍력 발전소,2017-06-24,16,3825.108,4284.156,2745.132,2218.152,1831.824,892.524,301.56,0.036,0,1109.568,1167.3,1168.428,513.96,337.884,404.568,556.608,641.928,658.008,103.98,8.508,0,0,0,0
화순 풍력 발전소,2017-06-25,16,129.336,99.312,516.624,1530,2374.44,3455.796,3466.332,1464.144,2550.12,1418.628,1164.66,1160.148,15.528,0,0,0,0,0,0,0,25.572,0,0,0
화순 풍력 발전소,2017-06-26,16,37.932,336.108,461.28,448.668,431.016,455.256,329.628,39.732,79.704,1131.036,1390.032,1719.024,2263.476,1680.108,770.112,507.648,370.032,0,45.42,726.552,1011.456,255.864,1.332,0
화순 풍력 발전소,2017-06-27,16,0,0,0,0,0,0,6.504,106.74,5.04,1108.032,1291.212,1712.244,486.216,203.184,427.608,393.336,490.836,412.68,170.424,0,0,0,0,0
화순 풍력 발전소,2017-06-28,16,0,0,0,44.928,309.828,555.264,1261.08,1254.72,225.204,1108.5,1213.14,1198.296,936.3,468.768,299.676,89.496,251.232,166.992,523.2,440.736,197.964,449.508,532.776,947.712
화순 풍력 발전소,2017-06-29,16,2234.46,1553.772,271.92,261.516,214.764,169.536,3.228,0,0,1087.548,1150.536,1146.804,14.676,50.976,231.588,473.508,487.872,599.892,474.984,270.252,2.28,0,0,0
화순 풍력 발전소,2017-06-30,16,0,0,0,0,10.452,433.164,492.672,403.104,159.18,1209.24,1232.94,990.804,261.876,42.516,244.32,222.516,80.472,32.16,18.42,33.588,78.24,419.352,12.864,6.696
화순 풍력 발전소,2017-07-01,16,405.084,783.372,1460.04,1502.532,3134.292,4875.204,6506.076,9785.076,7588.356,4794.312,4526.088,3535.968,1239.024,381.072,370.128,91.104,0,0,0,22.776,239.472,130.104,14.652,119.34
화순 풍력 발전소,2017-07-02,16,296.784,455.1,902.184,3117.06,5925.924,8903.784,10119.036,8941.38,7082.172,6904.764,6205.788,4311.756,679.092,191.232,2.544,23.976,336.312,456.936,65.268,406.8,865.152,760.86,1165.68,1996.2
화순 풍력 발전소,2017-07-03,16,2787.24,3782.916,4712.256,4246.776,5618.28,5952.528,5942.724,6180.42,4466.7,4418.28,3798.72,2944.92,553.632,17.784,0,0,17.904,277.656,1840.944,1252.224,974.052,1389.3,3363.228,3913.92
화순 풍력 발전소,2017-07-04,16,2027.892,1147.44,1210.74,832.296,268.596,302.004,214.32,842.664,593.64,1157.88,1147.512,1183.02,460.728,374.964,393.84,343.044,23.268,428.952,1382.268,139.26,545.844,554.208,195.912,72.24
화순 풍력 발전소,2017-07-05,16,212.904,2.484,169.02,131.676,332.604,24.12,0,77.604,326.256,1597.716,1647.36,2199.288,89.136,62.22,57.396,356.616,302.616,195.216,478.848,318.756,230.664,3.72,0,0
화순 풍력 발전소,2017-07-06,16,0,0,0,260.724,103.332,109.044,313.272,466.872,301.056,1346.172,1149.552,51.192,0,0,1.092,0,0,0,0,0.144,0,0,0,0
화순 풍력 발전소,2017-07-07,16,472.308,313.836,591.6,434.748,751.74,1979.508,1324.008,2238.372,1938.384,530.652,103.668,0,0,0,0,0,0,0,227.472,443.28,484.74,503.256,471.456,155.172
화순 풍력 발전소,2017-07-08,16,0,0,228.372,450.924,409.86,406.716,330.6,345.3,30.84,0,0,0,0,1083.24,605.916,0,0,471.312,477.6,178.032,16.644,448.368,185.46,91.356
화순 풍력 발전소,2017-07-09,16,263.292,2.16,0,348.996,465.84,631.404,1034.736,1168.62,20.076,2.112,0.024,122.424,351.264,1277.508,1391.688,1140.924,267.816,0,1.224,126.204,29.256,402.42,438.768,437.016
화순 풍력 발전소,2017-07-10,16,339.744,0.78,163.788,664.632,447.168,549.432,484.848,189.564,297.696,360.516,460.008,372.912,450.444,1427.028,1605.528,1363.62,322.404,123.912,0,0,0,18.24,110.604,5382.612
화순 풍력 발전소,2017-07-11,16,796.824,635.52,592.848,298.668,117.576,200.268,428.316,1471.452,1605.744,1491.876,276.528,4.236,73.404,1089.768,1147.308,1144.86,406.032,429.732,242.736,104.772,2.256,0,0,0
화순 풍력 발전소,2017-07-12,16,0,0,0,0,0,0,0,0,0,36.984,11.46,0,0,210.516,0,0,266.22,665.784,388.86,94.848,58.668,112.092,1.872,0.072
화순 풍력 발전소,2017-07-13,16,238.62,395.388,137.676,423.636,292.524,366.048,395.16,102.42,0,0,0,0,0,723.192,0,0,0,0,0,7.5,8.352,107.34,131.34,36.684
화순 풍력 발전소,2017-07-14,16,69.252,355.62,489.504,432.06,448.512,873.348,1168.044,1590.12,964.62,267.396,145.584,66.96,100.92,1363.824,1272.408,1386.9,921.264,794.724,632.016,849.612,2973.768,3373.5,2611.344,1390.872
화순 풍력 발전소,2017-07-15,16,521.412,247.692,1161.504,248.868,431.94,1043.856,518.724,782.64,865.572,386.976,21.9,365.244,1038.54,2350.26,2369.592,2064.012,1115.616,951.324,405.504,362.976,765.444,1794.948,543.564,662.4
화순 풍력 발전소,2017-07-16,16,1992.588,2057.712,889.08,528.36,776.208,1001.4,304.44,844.812,278.892,35.064,0.012,0,0,1090.416,1144.14,1140.732,494.052,1093.392,557.904,460.104,357.66,199.776,303.948,455.94
화순 풍력 발전소,2017-07-17,16,201.336,10.632,466.632,532.08,85.416,0,0,1.248,0.84,545.496,234.54,0,24,1139.208,566.04,0,105.912,1206.204,471.408,351.456,217.452,0,0,0
