일자,발전기명,설비용량(MW),위치,방식,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-05-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,17280,43680,170400,263040,150720,504000,533760,495360,331200,336480,238560,157920,41760,1440,0,0,0,0
2021-05-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,5280,70560,196800,328320,424320,485280,523200,535680,515520,462720,381120,269760,140640,38400,1920,0,0,0,0
2021-05-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4320,70080,188160,310080,316800,395520,417120,464160,490560,430080,384000,260160,91200,31200,1440,0,0,0,0
2021-05-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,6240,47520,128160,196800,436800,501600,421440,469920,362400,270720,249600,137760,39840,1440,0,0,0,0
2021-05-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,3840,54720,132000,129120,238560,318240,392640,480480,549600,500160,412320,287520,166560,49920,3840,0,0,0,0
2021-05-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,3840,30240,66720,178560,297120,384000,358080,253440,187680,225600,141600,78240,27840,9120,0,0,0,0,0
2021-05-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,19680,49920,60480,177120,73920,93120,160320,395040,301440,262560,286560,153600,39840,2400,0,0,0,0
2021-05-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,5760,70080,190560,312960,401280,468480,501600,304800,139680,180960,96480,182880,124320,42720,1920,0,0,0,0
2021-05-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,7200,74880,203040,330720,426240,492960,524640,531360,514080,452160,304320,210240,146400,49440,2400,0,0,0,0
2021-05-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,6720,67680,175680,293280,375840,467520,499200,491520,490560,451680,373920,271680,146400,43680,2400,0,0,0,0
2021-05-31,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,48000,105600,289440,385920,452160,484320,502560,482880,440160,373440,269280,142080,41760,2880,0,0,0,0
2021-06-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,6240,71040,170880,295680,346560,438240,453120,498720,479520,444000,330720,227040,143520,40800,2400,0,0,0,0
2021-06-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,1920,36000,118560,283680,248160,374400,452160,444960,337920,228480,176160,167520,114240,36480,1920,0,0,0,0
2021-06-03,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,5760,16320,47040,34080,57600,66720,152640,108960,68160,40320,21120,1920,0,0,0,0,0
2021-06-04,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,1920,55200,142560,209760,334080,474240,509760,570720,536160,453120,322560,287040,158400,37440,3840,0,0,0,0
2021-06-05,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,7200,62880,175200,295200,339360,328800,431040,453600,491520,354720,355680,259680,142080,42720,4800,0,0,0,0
2021-06-06,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4320,65280,165600,271680,381600,445920,480960,498240,487200,372480,361920,258720,141600,52320,3360,0,0,0,0
2021-06-07,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,6240,67680,182400,293760,389280,457440,466560,374880,369120,399840,282720,258240,147360,36480,5760,0,0,0,0
2021-06-08,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4800,61440,179520,303360,393600,448800,474240,495360,474720,432960,362400,168480,111360,35520,3360,0,0,0,0
2021-06-09,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4800,69600,182400,300960,398400,457440,497280,498240,483360,445920,347520,255840,134400,56160,5760,0,0,0,0
2021-06-10,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2400,55200,182880,262080,264000,300480,195840,215520,201120,231840,58080,26880,11040,2880,0,0,0,0,0
2021-06-11,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,480,10560,60480,78240,78720,100800,212640,272640,217440,223680,204960,113280,56160,5280,0,0,0,0
2021-06-12,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,41280,96960,268800,250560,358560,295680,455520,459360,402240,291840,273120,178560,47520,5280,0,0,0,0
2021-06-13,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2880,47520,146880,297600,373920,414240,486240,481920,489600,394080,353280,233280,70560,30240,480,0,0,0,0
2021-06-14,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,6720,38880,30240,57600,80160,82560,134880,285600,330720,301920,166560,69600,32160,5760,0,0,0,0
2021-06-15,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2880,20160,42720,39840,59040,50880,50400,73920,62880,56640,19680,36000,12960,2400,480,0,0,0,0
2021-06-16,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4320,35040,81600,158400,264000,242400,278400,437760,240000,205440,253440,145920,83520,70560,4320,0,0,0,0
2021-06-17,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,3840,53280,89760,200160,358560,405120,466080,438240,270240,120480,118080,68160,20160,7200,0,0,0,0,0
2021-06-18,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,17280,48480,74880,112800,107520,240480,384000,229440,160800,104640,60000,18720,21600,2400,0,0,0,0
2021-06-19,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,7200,71520,185760,305760,399360,465120,506400,528480,503040,451680,381600,280320,145920,44640,4320,0,0,0,0
2021-06-20,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,7200,83520,147840,266880,394080,454080,456960,424800,437760,446880,328320,191520,122400,60000,6720,0,0,0,0
2021-06-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2880,68640,145440,308640,420960,435840,406080,451200,382080,427680,360960,276000,135840,66240,4800,0,0,0,0
2021-06-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,44160,123840,158400,139200,335040,456960,481440,396000,428640,320160,196800,127200,42720,5760,0,0,0,0
2021-06-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,8160,63360,155040,263520,268800,314400,387360,226080,204000,156960,109920,71520,17280,0,0,0,0,0
2021-06-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,5280,31200,154560,262560,335520,380640,409440,475200,463200,262560,278880,231840,81600,48960,5280,0,0,0,0
2021-06-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,6240,57600,132960,202080,263520,429120,470880,496320,465600,427680,342240,253440,136320,42240,7200,0,0,0,0
2021-06-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1440,32160,120960,196320,255840,432480,448800,483840,435840,362880,265920,108000,44160,6240,0,0,0,0
2021-06-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4320,61440,170880,288480,384960,442560,478080,489600,473760,430080,297600,129120,117120,57120,4320,0,0,0,0
2021-06-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2880,54720,146880,266880,378240,420480,311520,516480,451200,208320,31200,48480,98400,50400,5280,0,0,0,0
2021-06-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,3840,53760,143520,177600,311520,399840,411840,498240,458880,301920,238560,182400,50400,35520,3840,0,0,0,0
2021-06-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2400,44160,111840,174720,212640,263040,316320,346080,407040,391200,312960,256320,156960,50400,4320,0,0,0,0
2021-07-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4800,72480,154560,198240,366720,386400,495360,488160,490080,437280,376800,263040,151680,44160,5760,0,0,0,0
2021-07-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,4320,33120,81120,165120,262080,272640,428160,402240,379680,347520,230880,223680,161760,59520,5760,0,0,0,0
2021-07-03,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,6240,34560,26880,21600,25440,52800,20640,25440,28320,40800,27840,22080,38400,1440,0,0,0,0,0
2021-07-04,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,48480,208800,192960,194880,463200,494880,420480,176160,122880,179520,103680,32640,3360,0,0,0,0,0
2021-07-05,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,22080,26880,6240,5760,33120,58560,58080,79680,72480,53280,39840,24000,10080,0,0,0,0,0
2021-07-06,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,3840,2400,4800,2400,43200,73920,12480,19200,57600,4320,4800,1440,0,0,0,0,0
2021-07-07,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,5760,49920,121440,160320,202080,108480,132000,68640,30720,31200,17760,10080,480,0,0,0,0,0
2021-07-08,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,8160,62880,55200,58560,210240,300000,300000,325440,307200,139200,41280,24000,21600,480,0,0,0,0
2021-07-09,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,12000,57600,137280,209280,406080,238560,68640,268320,334080,333600,251520,112320,25440,480,0,0,0,0
2021-07-10,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2880,48000,104640,99840,185280,323040,367200,350400,338880,282720,267360,223200,117600,45600,3840,0,0,0,0
2021-07-11,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,1920,58560,138720,169920,325440,260640,194400,336960,441600,311520,349440,218400,122400,44160,4800,0,0,0,0
2021-07-12,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,11520,44160,228480,264960,354720,467040,464640,485280,461760,389760,164160,105600,52800,3840,0,0,0,0
2021-07-13,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,14400,61920,133920,377280,437760,458400,502080,497280,466080,382560,294240,147840,50880,3360,0,0,0,0
2021-07-14,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,1920,36960,111360,294240,306240,402720,414240,360000,438720,410880,348960,168480,102240,41280,2880,0,0,0,0
2021-07-15,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,38400,173760,223200,329760,394080,497280,528480,336000,375360,238560,144000,54720,19200,960,0,0,0,0
2021-07-16,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,56160,152160,283200,146880,303840,428160,485760,346080,440160,289440,35520,90720,12960,1440,0,0,0,0
2021-07-17,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,1920,30240,107520,96480,96000,112320,232320,426720,486720,488160,349920,120960,51840,34080,960,0,0,0,0
2021-07-18,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,45120,152160,284160,179040,321120,362880,457440,441120,274560,136800,95040,79200,45600,3840,0,0,0,0
2021-07-19,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,5760,25440,100320,222720,333600,364320,472320,478560,407040,316320,224640,89280,28320,2400,0,0,0,0
2021-07-20,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,1440,36960,135360,151200,194880,287040,214080,217920,230400,172800,144000,120480,77760,32640,5760,0,0,0,0
2021-07-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,29280,78720,216480,315360,367200,393600,302880,292800,311520,214560,157920,136800,50880,1920,0,0,0,0
2021-07-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,39840,192480,293280,359520,293280,369600,390240,285120,300960,310080,175680,174240,49920,5280,0,0,0,0
2021-07-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,53280,176160,206880,348000,424320,464160,466560,431520,353760,290400,195360,151200,69600,3360,0,0,0,0
2021-07-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,34560,136800,238080,320640,440160,422400,366240,376800,354720,360000,247680,109440,41760,4800,0,0,0,0
2021-07-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,35040,91200,158400,231360,403200,522720,533760,504000,461760,311520,271680,119040,53280,3840,0,0,0,0
2021-07-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,2880,36960,123840,126720,284160,328320,404640,414720,452160,397440,360480,273600,156000,39360,1440,0,0,0,0
2021-07-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,46080,158880,282240,375360,451680,495360,511200,503520,446880,369600,273600,142080,44640,2400,0,0,0,0
2021-07-28,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,43680,155040,267840,366240,437760,482880,484800,467040,430560,360480,226080,149760,49920,2400,0,0,0,0
2021-07-29,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,39360,132000,206880,336000,427680,480480,487200,484800,383520,307200,161760,101280,55680,2400,0,0,0,0
2021-07-30,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,42240,139680,243840,372960,436320,423840,486720,480000,450720,358080,220320,113280,22560,1440,0,0,0,0
2021-07-31,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,960,22080,75840,178560,304320,353280,373920,307200,454080,408000,334080,267840,137760,41280,3840,0,0,0,0
2021-08-01,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,9600,67680,202560,324480,421440,458880,467520,222240,441600,363840,260160,117600,27360,480,0,0,0,0
2021-08-02,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,2400,37920,121920,118080,308640,480000,425280,342240,449280,307680,275040,162240,30720,0,0,0,0,0
2021-08-03,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,27840,94560,209760,362880,193440,258720,213120,237600,167040,271200,179040,156480,57600,1920,0,0,0,0
2021-08-04,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,34080,136800,255360,352800,416160,447840,470400,464640,422880,319680,255840,133920,34080,480,0,0,0,0
2021-08-05,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,32640,153120,254880,353280,425280,468000,477120,454080,271680,319200,249600,124320,32640,0,0,0,0,0
2021-08-06,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,480,38880,149280,276480,375360,441120,479520,494400,475200,419520,331200,197280,80160,18720,1440,0,0,0,0
2021-08-07,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,20640,139680,263040,360960,426720,464640,476640,463680,425760,310560,195360,101760,19200,0,0,0,0,0
2021-08-08,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,25920,80640,234720,317280,204000,179040,105120,83040,94560,74880,64320,11520,5280,0,0,0,0,0
2021-08-09,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,36480,152640,279840,379200,424800,324480,484320,404640,106080,69120,83520,27840,3360,0,0,0,0,0
2021-08-10,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,2400,71040,212160,360960,397920,367680,385440,495360,397920,230400,122400,95520,22080,0,0,0,0,0
2021-08-11,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,12960,46560,142080,135840,271200,327840,375360,465600,409440,357600,242400,68640,19200,480,0,0,0,0
2021-08-12,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,24480,133440,260160,262560,207360,301440,451680,413280,294720,167520,84000,34560,6720,0,0,0,0,0
2021-08-13,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,5280,27840,61920,108960,129600,207360,147360,131040,173280,139680,33600,50400,9120,0,0,0,0,0
2021-08-14,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,31200,27840,76800,100320,164160,174240,214080,223680,277440,174720,113760,32160,960,0,0,0,0
2021-08-15,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,28320,127200,263040,274560,370560,438240,479040,471360,408960,261120,194400,134400,29280,0,0,0,0,0
2021-08-16,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,17760,132000,229920,365280,436320,365280,251520,136800,155040,247680,119040,31680,20160,0,0,0,0,0
2021-08-17,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,8160,38880,181440,331680,217920,387840,478560,276000,173760,265440,50400,55680,12480,0,0,0,0,0
2021-08-18,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,22080,156000,279360,380160,408000,479040,388800,472800,397920,360480,196800,18240,960,0,0,0,0,0
2021-08-19,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,42720,145920,194400,268320,447840,398880,419520,488160,451680,227040,237120,19200,24960,0,0,0,0,0
2021-08-20,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,25920,140640,261120,370560,394080,490560,340800,466080,350400,312480,238560,104640,11520,0,0,0,0,0
2021-08-21,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,960,9600,26880,11040,42240,83040,12480,1440,0,7200,19200,1440,0,0,0,0,0,0
2021-08-22,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,27360,109920,174720,267840,444480,316800,431520,312960,411360,253920,145440,54720,37920,0,0,0,0,0
2021-08-23,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,1920,30240,51360,48960,138720,131520,123840,84960,150240,108960,41280,8160,0,0,0,0,0,0
2021-08-24,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,0,2400,10560,3840,60480,43200,180480,319680,146400,106080,111360,63840,12480,0,0,0,0,0
2021-08-25,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,4800,2400,52320,41760,38880,104160,116640,12960,40800,80160,97920,69120,7680,0,0,0,0,0
2021-08-26,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,24960,100320,124320,309120,425760,437280,467520,461280,385440,357120,251040,108000,14400,0,0,0,0,0
2021-08-27,광양항어울림태양광,0.6,전남 광양시 항만2로 137,방전,0,0,0,0,0,0,3360,29760,144480,333120,367200,367680,292800,361920,185760,151200,49440,67200,6720,0,0,0,0,0
