날짜,설비용량(MW),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2022-12-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,26832,98448,135456,220656,282432,272592,228816,98976,31152,192,0,0,0,0,0,0,1395600
2022-12-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,14784,55440,84576,112944,228048,193056,94992,104736,33024,0,0,0,0,0,0,0,921600
2022-12-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,768,51216,163584,251328,298608,314880,292560,254688,153600,34320,96,0,0,0,0,0,0,1815648
2022-12-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,672,52080,161712,245568,291648,306720,290880,245568,142128,34224,192,0,0,0,0,0,0,1771392
2022-12-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,384,45504,153216,236688,282000,298608,282720,240576,143856,30960,96,0,0,0,0,0,0,1714608
2022-12-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,432,2880,8016,73968,30672,7344,26544,28512,14496,96,0,0,0,0,0,0,192960
2022-12-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,36864,140400,209712,195840,233136,220896,207744,112560,22896,0,0,0,0,0,0,0,1380192
2022-12-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,39744,144336,229584,282384,303408,291696,257424,160272,37920,288,0,0,0,0,0,0,1747200
2022-12-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,45024,154656,244560,295824,313824,298224,251664,155088,37200,48,0,0,0,0,0,0,1796352
2022-12-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,480,47520,157152,246288,294624,315312,305664,258432,161088,39168,192,0,0,0,0,0,0,1825920
2022-12-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,288,43344,151920,239088,291168,296064,193488,197040,113904,27840,528,0,0,0,0,0,0,1554672
2022-12-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,39264,150384,241344,293952,312672,298272,255072,153072,38496,432,0,0,0,0,0,0,1782960
2022-12-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,24432,111120,127776,222480,256656,265920,228672,141264,34512,624,0,0,0,0,0,0,1413456
2022-12-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,40800,146352,236256,286608,303840,294576,249984,154800,38016,1152,0,0,0,0,0,0,1752432
2022-12-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,28752,117552,205200,233904,291696,267072,249072,147552,40896,672,0,0,0,0,0,0,1582416
2022-12-31,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,39504,147696,240624,288816,307680,296544,246720,155520,41712,624,0,0,0,0,0,0,1765584
2023-01-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,30384,115392,188592,211920,241632,247536,204480,130944,40464,624,0,0,0,0,0,0,1411968
2023-01-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,192,47040,137856,192720,271680,289344,301056,255168,172656,47856,624,0,0,0,0,0,0,1716192
2023-01-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,41136,156288,248304,299664,319872,311616,270960,182016,49056,240,0,0,0,0,0,0,1879152
2023-01-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,96,40800,144144,236160,287952,311136,298800,252864,163296,44832,960,0,0,0,0,0,0,1781040
2023-01-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,25488,86976,127296,206208,266976,253728,200400,139200,40752,1104,0,0,0,0,0,0,1348128
2023-01-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,26880,86400,201840,248400,281040,272112,225552,127920,41328,1728,0,0,0,0,0,0,1513200
2023-01-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,4608,57216,159168,211920,258288,264144,222192,152784,44496,1248,0,0,0,0,0,0,1376064
2023-01-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,39264,143904,232848,283488,297024,288816,247824,164304,48288,1824,0,0,0,0,0,0,1747728
2023-01-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,23280,100800,178128,198048,270720,254784,229008,142896,46224,1584,0,0,0,0,0,0,1445472
2023-01-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,24672,110496,223248,255984,258960,207648,248448,145920,46656,1392,0,0,0,0,0,0,1523424
2023-01-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,35952,136944,211344,265056,279792,222432,188400,132144,44688,1248,0,0,0,0,0,0,1518048
2023-01-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,31248,116064,183216,218064,230544,227472,195312,136080,45984,1344,0,0,0,0,0,0,1385328
2023-01-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,1584,9168,11232,25392,27984,54576,48768,2256,0,0,0,0,0,0,180960
2023-01-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,3504,14880,6192,1920,3648,1056,0,0,0,0,0,0,0,0,0,31200
2023-01-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,48,8928,8928,15360,10800,18816,24288,2592,240,0,0,0,0,0,0,0,90000
2023-01-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,29808,124800,203520,247488,265296,256464,209904,164208,60000,2496,0,0,0,0,0,0,1563984
2023-01-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,31104,123312,179808,224304,215568,156336,93024,74208,70752,2784,0,0,0,0,0,0,1171344
2023-01-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,96,27936,105456,178560,223008,239568,232416,145152,56112,22416,624,0,0,0,0,0,0,1231344
2023-01-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,34080,124704,202512,243216,254544,244032,211776,149232,59904,3408,0,0,0,0,0,0,1527648
2023-01-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,25056,92208,164016,222336,241680,242832,220704,171072,74592,2208,0,0,0,0,0,0,1456704
2023-01-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,240,39024,141504,220416,262176,273216,261552,228048,175536,77424,1824,0,0,0,0,0,0,1680960
2023-01-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,10896,44448,86688,73152,63024,65664,56832,35328,13728,96,0,0,0,0,0,0,449856
2023-01-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,192,37008,123360,196320,235632,256560,249936,217872,134400,34464,3648,0,0,0,0,0,0,1489392
2023-01-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,35472,142080,224976,270720,288672,283152,247728,190080,87792,3312,0,0,0,0,0,0,1773984
2023-01-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,864,48672,147648,229248,271008,283824,273024,237216,179088,83376,3504,0,0,0,0,0,0,1757472
2023-01-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,3216,17232,32832,52848,83328,129696,119136,76848,24720,2304,0,0,0,0,0,0,542160
2023-01-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,43344,122208,207072,260016,274512,266592,234816,181200,88704,4320,0,0,0,0,0,0,1682784
2023-01-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,960,47712,145872,227184,265344,279456,268944,236880,172608,83712,5568,0,0,0,0,0,0,1734240
2023-01-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,768,45888,141504,218496,260208,273120,264960,232176,172608,82656,6528,0,0,0,0,0,0,1698912
2023-01-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,960,46464,142416,219360,260688,274848,270192,238368,182304,88464,5952,0,0,0,0,0,0,1730016
2023-01-31,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,912,44208,128880,184032,240720,244224,253536,224448,170400,84816,7248,0,0,0,0,0,0,1583424
2023-02-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,96,24576,83568,160464,207936,232224,193392,179712,150768,49968,7680,0,0,0,0,0,0,1290384
2023-02-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,96,26928,100608,185424,218880,227376,210336,151056,116976,69216,14736,0,0,0,0,0,0,1321632
2023-02-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,48,13056,40800,98592,113616,141840,179136,83520,36912,49776,9216,0,0,0,0,0,0,766512
2023-02-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1488,51408,163776,259296,299472,306384,281712,284928,231456,108288,12336,0,0,0,0,0,0,2000544
2023-02-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1344,53568,166320,257232,307920,328608,325296,291168,228528,112992,12144,0,0,0,0,0,0,2085120
2023-02-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,624,42288,146016,229104,241248,281088,313200,273456,102960,55296,10848,0,0,0,0,0,0,1696128
2023-02-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,336,24864,84912,162048,202800,270816,283920,254112,175824,72864,21312,0,0,0,0,0,0,1553808
2023-02-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1632,52560,140784,201408,237216,255600,256656,235296,175344,95616,14736,0,0,0,0,0,0,1666848
2023-02-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,624,36528,118080,90576,49488,32352,25344,32736,27648,23856,4224,0,0,0,0,0,0,441456
2023-02-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,816,7152,30864,161088,236976,209184,179520,65376,55008,12624,0,0,0,0,0,0,958608
2023-02-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1440,30000,121728,135408,131328,117264,76320,59712,49296,39360,3264,0,0,0,0,0,0,765120
2023-02-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3024,47664,91536,184416,198048,202896,127776,63744,30864,17136,1248,0,0,0,0,0,0,968352
2023-02-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,1440,8640,10176,43392,53472,72432,19248,9024,144,0,0,0,0,0,0,217968
2023-02-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1392,47616,155280,172608,177744,81936,140016,128832,101664,76368,15744,0,0,0,0,0,0,1099200
2023-02-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,432,8352,27552,80544,73056,80208,108144,123360,74256,40992,13728,0,0,0,0,0,0,630624
2023-02-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,144,20448,51360,85392,103728,83712,43248,34128,41328,51312,28080,0,0,0,0,0,0,542880
2023-02-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,1824,43392,160320,174912,88416,68448,85008,76176,34560,17520,576,0,0,0,0,0,0,751152
2023-02-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,6816,45552,66720,94128,114624,30000,14544,5664,336,0,0,0,0,0,0,0,378384
2023-02-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,29952,57264,117936,246624,320112,334992,308016,246048,148464,26112,0,0,0,0,0,0,1835520
2023-02-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5760,72960,188352,272064,325248,346128,236688,194208,252240,149328,25296,0,0,0,0,0,0,2068272
2023-02-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,6288,74832,198720,290352,340944,362592,372624,323184,188208,55968,12864,0,0,0,0,0,0,2226576
2023-02-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,6096,74736,192288,277920,324576,348960,347088,287376,173664,64464,19200,0,0,0,0,0,0,2116368
2023-02-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3840,75696,175152,266832,323712,339648,322464,290016,217440,122256,24864,96,0,0,0,0,0,2162016
2023-02-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,10512,61392,134112,265824,303168,255840,335856,293376,226560,142992,29904,192,0,0,0,0,0,2059728
2023-02-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2976,51504,78960,285984,348480,364848,355680,197616,228432,138240,30480,96,0,0,0,0,0,2083296
2023-02-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,8112,78864,198096,285072,335328,357504,352800,318432,253632,155856,31488,240,0,0,0,0,0,2375424
2023-02-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,9456,82608,197328,275472,323712,354960,352800,322224,263184,166368,32304,48,0,0,0,0,0,2380464
2023-02-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,9264,79200,198000,282384,331152,354960,350400,315312,258624,165744,33072,96,0,0,0,0,0,2378208
2023-03-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,624,7920,11952,26784,39456,66096,116256,113184,63984,39984,18240,0,0,0,0,0,0,504480
2023-03-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,12048,89328,212496,301440,356976,372288,360816,325920,264096,164016,38832,816,0,0,0,0,0,2499072
2023-03-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,12720,89088,204720,288144,338112,355728,350448,316848,253632,146784,37008,624,0,0,0,0,0,2393856
2023-03-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5376,43920,110784,175968,225888,305184,277104,307968,184368,154896,39408,720,0,0,0,0,0,1831584
2023-03-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,11376,81648,172944,224400,165456,355296,345216,313104,249744,155328,30576,768,0,0,0,0,0,2105856
2023-03-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,13872,83472,181536,259296,311040,333072,318624,288912,232944,146688,39600,960,0,0,0,0,0,2210016
2023-03-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,16944,68640,126912,115632,246240,276096,286080,256656,211248,130080,37344,1056,0,0,0,0,0,1772928
2023-03-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,12912,79872,165504,222720,284976,233568,212208,251856,232176,152112,41952,1344,0,0,0,0,0,1891200
2023-03-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,7152,57840,130512,149568,172080,197472,287184,258960,205008,132624,52752,4560,0,0,0,0,0,1655712
2023-03-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,14016,86784,185856,267216,323136,345360,338928,303360,237264,142464,43392,1584,0,0,0,0,0,2289360
2023-03-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,14304,83616,177312,252144,288576,294816,308208,265872,198960,100560,43392,1104,0,0,0,0,0,2028864
2023-03-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,28224,65472,172416,229728,196896,114960,244128,44112,21552,7200,0,0,0,0,0,0,0,1124688
2023-03-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,17088,104640,228240,316704,368976,389712,377232,342816,278880,180960,50448,2112,0,0,0,0,0,2657808
2023-03-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,24384,107184,203376,281952,353568,377088,370800,340080,277104,184992,52752,1056,0,0,0,0,0,2574336
2023-03-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,19680,92304,88080,187776,118176,236736,173664,248640,204720,154080,41568,1824,0,0,0,0,0,1567248
2023-03-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5280,43296,117504,156912,229680,368928,357696,281232,176688,127536,48672,1536,0,0,0,0,0,1914960
2023-03-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,23568,74448,178272,254688,209856,156192,138768,76992,65808,52752,7344,0,0,0,0,0,0,1238688
2023-03-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5952,26592,74880,176064,277104,246864,317040,204288,104304,174864,54912,2544,0,0,0,0,0,1665408
2023-03-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,48,26496,110448,215520,294144,336528,357360,351744,322080,259488,170112,56640,2784,0,0,0,0,0,2503392
2023-03-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,48,28176,111456,212256,278544,334752,366240,354336,328320,212208,142800,50352,2688,0,0,0,0,0,2422176
2023-03-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,2544,17424,66576,162336,300240,338880,345456,281520,265200,173184,58128,4080,0,0,0,0,0,2015568
2023-03-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,3360,41856,106704,189360,335328,368688,310464,264624,100320,47424,15600,816,0,0,0,0,0,1784544
2023-03-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,3264,8352,8640,9456,18672,46560,79680,49152,36768,4800,48,0,0,0,0,0,265392
2023-03-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,816,39072,65136,235872,307008,290448,305424,197616,105024,72432,34800,144,0,0,0,0,0,1653792
2023-03-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5328,36336,37104,138096,216240,142176,238416,336192,274368,183696,59760,4368,0,0,0,0,0,1672080
2023-03-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,5376,51744,107328,187008,228576,173760,141744,228960,215136,70032,21456,240,0,0,0,0,0,1431360
2023-03-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,192,28032,110880,245952,322080,363504,381840,375504,341280,280752,187632,65904,3312,0,0,0,0,0,2706864
2023-03-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,864,39264,127200,228672,300576,344640,360480,361248,328368,268080,175632,62160,4752,0,0,0,0,0,2601936
2023-03-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,624,35280,116208,202752,268560,237312,228336,292752,242688,153888,128784,55296,6240,0,0,0,0,0,1968720
2023-03-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1152,34944,119328,205104,220752,255168,303072,281184,286848,174960,118944,52416,5280,0,0,0,0,0,2059152
2023-03-31,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,34608,131472,229296,297264,346224,367632,363168,329136,268464,176784,67728,5472,0,0,0,0,0,2617248
2023-04-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1968,42000,123792,215424,291600,340704,346560,304848,280896,245712,159312,54096,10272,0,0,0,0,0,2417184
2023-04-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1488,39024,130032,211248,315168,361824,374256,360480,333456,267312,172080,64512,5952,0,0,0,0,0,2636832
2023-04-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1344,31968,139056,249552,325776,362496,372624,378816,345408,287184,194784,74256,4800,0,0,0,0,0,2768064
2023-04-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,4464,37056,97056,159072,253776,288288,300048,299424,199008,192000,56400,20544,240,0,0,0,0,0,1907376
2023-04-05,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,528,5520,13344,21120,28032,28416,27216,29520,21744,4656,5328,5568,0,0,0,0,0,190992
2023-04-06,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,3456,47088,139248,218592,264624,332160,346656,369744,313632,251184,169392,62592,6576,0,0,0,0,0,2524944
2023-04-07,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,144,48816,131424,234240,302832,340176,357792,360192,328224,254160,63792,0,0,0,0,0,0,0,2421792
2023-04-08,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-09,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-10,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,265248,310464,347040,361632,328752,269568,175632,76944,9840,0,0,0,0,0,2145120
2023-04-11,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,5088,54096,152256,195504,163056,357600,349968,371712,311568,174288,34992,6480,0,0,0,0,0,0,2176608
2023-04-12,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,4320,60096,160608,253824,318144,361152,373392,366336,334944,276288,184560,79968,10032,0,0,0,0,0,2783664
2023-04-13,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,6864,64464,123936,226272,289536,342144,356160,348000,315456,257712,170064,71232,10176,0,0,0,0,0,2582016
2023-04-14,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1056,35424,100272,64128,93024,88272,47280,194688,156384,71808,14160,0,0,0,0,0,0,0,866496
2023-04-15,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,56640,306768,345696,356784,350784,319872,257520,163344,75024,12432,0,0,0,0,0,2244864
2023-04-18,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,1008,20496,16800,36048,48000,27648,53136,113712,68928,5184,1296,6144,2496,0,0,0,0,0,400896
2023-04-19,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,5712,46848,73728,58272,59232,56064,23760,13824,81840,119808,74736,27696,1296,0,0,0,0,0,642816
2023-04-20,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,8880,61200,141888,224064,285696,324864,343056,340608,280848,249840,168000,78000,12336,0,0,0,0,0,2519280
2023-04-21,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,7104,55200,149472,214224,327168,333600,313680,334944,309648,247536,50256,0,0,0,0,0,0,0,2342832
2023-04-22,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-24,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,28320,107712,119424,95856,121776,114912,54096,60864,38400,5520,0,0,0,0,0,746880
2023-04-25,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,864,10608,33072,54336,75552,87216,79344,85536,57744,28896,12528,0,0,0,0,0,0,525696
2023-04-26,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,11904,70464,172608,259248,312624,362256,350160,346464,318096,253872,166848,97680,14112,0,0,0,0,0,2736336
2023-04-27,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,12624,69888,167904,253248,314496,361872,369120,362256,332448,232032,185520,91248,16032,0,0,0,0,0,2768688
2023-04-28,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,12432,68928,171024,263424,325488,370608,383664,377904,348384,289584,66720,0,0,0,0,0,0,0,2678160
2023-04-29,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,0,0,0,12288,286320,355728,352368,355680,304896,231408,137664,70224,17424,0,0,0,0,0,2124000
2023-05-03,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,13536,53712,78768,185904,261936,251808,156816,201072,266160,183840,71904,43824,8640,0,0,0,0,0,1777920
2023-05-04,0.5,35.47765,129.3808,울산태양광#1,0,0,0,0,0,0,6672,24240,51360,166464,296640,322320,332352,269040,166224,109008,28752,0,0,0,0,0,0,0,1773072
