일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
2023-01-30 09:00,127,충주,-6.6,,0.3,0.0,79.0,1010.3,0.3,0.23,0.5,0.0
2023-01-30 10:00,127,충주,-2.5,,1.0,230.0,57.0,1010.7,1.0,1.15,0.4,0.0
2023-01-30 11:00,127,충주,-0.7,,0.9,20.0,52.0,1010.7,1.0,1.71,0.3,0.0
2023-01-30 12:00,127,충주,0.2,,2.3,290.0,41.0,1010.2,1.0,2.08,0.3,0.0
2023-01-30 13:00,127,충주,1.7,,2.2,290.0,39.0,1009.5,1.0,2.17,0.1,0.0
2023-01-30 14:00,127,충주,2.1,,2.7,320.0,34.0,1008.4,1.0,2.1,,0.0
2023-01-30 15:00,127,충주,2.8,,4.0,270.0,34.0,1007.9,1.0,1.82,,0.0
2023-01-30 16:00,127,충주,3.3,,2.7,250.0,30.0,1007.7,1.0,1.3,,0.0
2023-01-30 17:00,127,충주,2.6,,3.1,270.0,31.0,1008.0,1.0,0.66,,2.0
2023-01-30 18:00,127,충주,1.0,,2.3,250.0,35.0,1008.1,0.7,0.09,,0.0
2023-01-30 19:00,127,충주,-2.1,,0.3,0.0,50.0,1008.2,,,,0.0
2023-01-30 20:00,127,충주,-3.1,,1.4,90.0,55.0,1008.5,,,,0.0
2023-01-30 21:00,127,충주,-3.9,,0.8,90.0,64.0,1008.7,,,,0.0
2023-01-30 22:00,127,충주,-4.7,,1.2,90.0,67.0,1008.8,,,,0.0
2023-01-30 23:00,127,충주,-5.7,,0.0,0.0,74.0,1009.1,,,,0.0
2023-01-31 00:00,127,충주,-5.7,,1.0,90.0,70.0,1008.8,,,,0.0
2023-01-31 01:00,127,충주,-6.9,,0.8,90.0,76.0,1008.8,,,,0.0
2023-01-31 02:00,127,충주,-7.5,,0.0,0.0,79.0,1008.8,,,,0.0
2023-01-31 03:00,127,충주,-8.1,,0.6,90.0,80.0,1008.9,,,,2.0
2023-01-31 04:00,127,충주,-8.5,,0.0,0.0,81.0,1008.1,,,,0.0
2023-01-31 05:00,127,충주,-8.2,,0.2,0.0,82.0,1007.5,,,,0.0
2023-01-31 06:00,127,충주,-9.2,,0.2,0.0,85.0,1007.3,,,,0.0
2023-01-31 07:00,127,충주,-9.2,,0.2,0.0,83.0,1006.9,,,,0.0
2023-01-31 08:00,127,충주,-9.0,,0.2,0.0,84.0,1007.2,0.0,0.0,,0.0
2023-01-31 09:00,127,충주,-6.2,,0.3,0.0,82.0,1007.5,0.3,0.25,,0.0
2023-01-31 10:00,127,충주,-3.6,,0.4,0.0,70.0,1007.4,1.0,1.22,,0.0
2023-01-31 11:00,127,충주,-0.6,,0.3,0.0,60.0,1007.5,1.0,1.71,,1.0
2023-01-31 12:00,127,충주,2.2,,0.6,270.0,48.0,1006.1,1.0,2.01,,0.0
2023-01-31 13:00,127,충주,6.0,,1.2,230.0,32.0,1003.9,1.0,2.11,,0.0
2023-01-31 14:00,127,충주,7.2,,1.3,320.0,31.0,1002.8,1.0,1.97,,1.0
2023-01-31 15:00,127,충주,8.1,,0.8,290.0,36.0,1001.6,1.0,1.59,,0.0
2023-01-31 16:00,127,충주,8.8,,2.9,270.0,41.0,1001.4,1.0,1.17,,0.0
2023-01-31 17:00,127,충주,7.5,,1.4,270.0,45.0,1001.6,0.9,0.57,,4.0
2023-01-31 18:00,127,충주,4.2,,1.0,90.0,59.0,1001.6,0.0,0.04,,0.0
2023-01-31 19:00,127,충주,2.4,,1.2,90.0,67.0,1001.6,,,,0.0
2023-01-31 20:00,127,충주,2.5,,1.0,90.0,70.0,1001.5,,,,0.0
2023-01-31 21:00,127,충주,1.8,,0.9,90.0,71.0,1001.2,,,,0.0
2023-01-31 22:00,127,충주,1.1,,0.5,110.0,78.0,1001.3,,,,2.0
2023-01-31 23:00,127,충주,1.8,,0.1,0.0,80.0,1001.1,,,,6.0
2023-02-01 00:00,127,충주,2.0,,0.2,0.0,81.0,1001.2,,,,9.0
2023-02-01 01:00,127,충주,4.0,,0.9,320.0,72.0,1000.8,,,,0.0
2023-02-01 02:00,127,충주,4.0,,0.3,0.0,77.0,1000.6,,,,7.0
2023-02-01 03:00,127,충주,2.5,0.0,0.0,0.0,82.0,1000.8,,,,5.0
2023-02-01 04:00,127,충주,2.3,,0.1,0.0,85.0,1000.7,,,,6.0
2023-02-01 05:00,127,충주,2.0,,0.2,0.0,87.0,1000.7,,,,10.0
2023-02-01 06:00,127,충주,1.5,,0.0,0.0,89.0,1000.7,,,,9.0
2023-02-01 07:00,127,충주,1.6,,0.6,230.0,89.0,1000.9,,,,9.0
2023-02-01 08:00,127,충주,0.2,,0.0,0.0,90.0,1001.2,0.0,0.0,,0.0
2023-02-01 09:00,127,충주,1.8,,1.0,230.0,91.0,1002.4,0.0,0.2,,3.0
2023-02-01 10:00,127,충주,4.5,,1.9,250.0,70.0,1002.8,0.8,0.77,,0.0
2023-02-01 11:00,127,충주,5.8,,3.1,270.0,50.0,1002.9,1.0,1.35,,0.0
2023-02-01 12:00,127,충주,5.9,,3.5,290.0,40.0,1003.0,1.0,1.83,,1.0
2023-02-01 13:00,127,충주,6.5,,3.5,270.0,40.0,1002.7,1.0,1.98,,0.0
2023-02-01 14:00,127,충주,5.8,,4.2,290.0,36.0,1002.6,0.7,1.4,,6.0
2023-02-01 15:00,127,충주,6.2,,4.3,270.0,30.0,1002.8,1.0,1.74,,5.0
2023-02-01 16:00,127,충주,5.5,,4.6,250.0,25.0,1003.4,1.0,1.29,,0.0
2023-02-01 17:00,127,충주,4.0,,4.0,250.0,31.0,1004.0,1.0,0.62,,0.0
2023-02-01 18:00,127,충주,2.0,,4.1,270.0,39.0,1005.6,0.5,0.09,,0.0
2023-02-01 19:00,127,충주,0.8,,3.6,270.0,45.0,1007.0,,,,0.0
2023-02-01 20:00,127,충주,-0.3,,2.3,250.0,48.0,1008.2,,,,0.0
2023-02-01 21:00,127,충주,-1.3,,2.2,250.0,52.0,1009.0,,,,0.0
2023-02-01 22:00,127,충주,-3.0,,0.6,140.0,62.0,1009.6,,,,3.0
2023-02-01 23:00,127,충주,-4.6,,0.5,180.0,68.0,1010.0,,,,8.0
2023-02-02 00:00,127,충주,-4.8,,0.6,110.0,71.0,1010.3,,,,5.0
2023-02-02 01:00,127,충주,-5.5,,0.7,90.0,73.0,1010.6,,,,5.0
2023-02-02 02:00,127,충주,-5.6,,0.9,110.0,73.0,1011.5,,,,5.0
2023-02-02 03:00,127,충주,-6.5,,0.6,90.0,78.0,1012.2,,,,6.0
2023-02-02 04:00,127,충주,-6.4,,0.8,90.0,76.0,1012.6,,,,6.0
2023-02-02 05:00,127,충주,-6.7,,0.3,0.0,79.0,1012.7,,,,6.0
2023-02-02 06:00,127,충주,-6.5,,0.6,90.0,79.0,1013.0,,,,9.0
2023-02-02 07:00,127,충주,-6.7,,0.0,0.0,79.0,1013.2,,,,9.0
2023-02-02 08:00,127,충주,-6.5,,0.1,0.0,78.0,1013.6,0.0,0.0,,10.0
2023-02-02 09:00,127,충주,-4.5,,0.1,0.0,72.0,1013.5,0.4,0.25,,1.0
2023-02-02 10:00,127,충주,-2.9,,1.3,270.0,71.0,1014.2,0.8,0.75,,2.0
2023-02-02 11:00,127,충주,-1.8,,1.3,250.0,53.0,1014.5,1.0,1.23,,4.0
2023-02-02 12:00,127,충주,-0.7,,0.7,320.0,50.0,1014.1,0.9,1.52,,2.0
2023-02-02 13:00,127,충주,0.0,,1.6,270.0,44.0,1013.0,0.6,1.59,,8.0
2023-02-02 14:00,127,충주,1.3,,1.8,200.0,43.0,1012.1,0.7,1.39,,9.0
2023-02-02 15:00,127,충주,2.1,,1.0,340.0,37.0,1011.0,1.0,1.53,,7.0
2023-02-02 16:00,127,충주,2.0,,0.9,340.0,36.0,1010.4,1.0,1.18,,7.0
2023-02-02 17:00,127,충주,1.6,,0.7,250.0,34.0,1010.5,1.0,0.63,,1.0
2023-02-02 18:00,127,충주,-0.5,,0.6,110.0,47.0,1010.6,0.1,0.07,,5.0
2023-02-02 19:00,127,충주,-2.2,,0.0,0.0,57.0,1010.9,,,,7.0
2023-02-02 20:00,127,충주,-3.0,,0.6,90.0,61.0,1011.0,,,,6.0
2023-02-02 21:00,127,충주,-4.1,,0.3,0.0,66.0,1011.2,,,,6.0
2023-02-02 22:00,127,충주,-4.5,,0.5,90.0,67.0,1011.3,,,,7.0
2023-02-02 23:00,127,충주,-5.0,,0.1,0.0,68.0,1010.8,,,,6.0
2023-02-03 00:00,127,충주,-5.4,,0.2,0.0,71.0,1010.5,,,,6.0
2023-02-03 01:00,127,충주,-5.5,,0.1,0.0,73.0,1010.4,,,,8.0
2023-02-03 02:00,127,충주,-5.3,,0.1,0.0,73.0,1010.5,,,,8.0
2023-02-03 03:00,127,충주,-4.9,,0.0,0.0,72.0,1009.6,,,,10.0
2023-02-03 04:00,127,충주,-4.2,,0.8,250.0,70.0,1009.3,,,,10.0
2023-02-03 05:00,127,충주,-4.5,,0.3,0.0,75.0,1008.7,,,,10.0
2023-02-03 06:00,127,충주,-4.5,,0.2,0.0,72.0,1008.8,,,,10.0
2023-02-03 07:00,127,충주,-4.1,,0.1,0.0,71.0,1009.1,,,,10.0
2023-02-03 08:00,127,충주,-4.0,,0.2,0.0,71.0,1009.4,0.0,0.0,,9.0
2023-02-03 09:00,127,충주,-3.3,,0.2,0.0,69.0,1009.7,0.0,0.15,,4.0
2023-02-03 10:00,127,충주,-1.8,,0.4,0.0,62.0,1009.9,0.7,0.72,,0.0
2023-02-03 11:00,127,충주,-0.1,,0.9,320.0,49.0,1009.8,1.0,1.36,,4.0
2023-02-03 12:00,127,충주,0.2,,1.5,320.0,40.0,1009.5,0.6,1.51,,8.0
2023-02-03 13:00,127,충주,1.0,,2.0,320.0,37.0,1008.7,0.0,0.99,,7.0
2023-02-03 14:00,127,충주,2.1,,2.4,250.0,28.0,1007.9,0.7,1.48,,7.0
2023-02-03 15:00,127,충주,2.6,,1.8,290.0,29.0,1007.1,1.0,1.69,,0.0
2023-02-03 16:00,127,충주,3.3,,1.7,250.0,26.0,1007.0,1.0,1.28,,0.0
2023-02-03 17:00,127,충주,2.5,,2.5,270.0,24.0,1007.2,1.0,0.67,,0.0
2023-02-03 18:00,127,충주,1.1,,1.8,270.0,28.0,1007.5,0.7,0.12,,0.0
2023-02-03 19:00,127,충주,-2.2,,0.6,90.0,47.0,1007.8,,,,0.0
2023-02-03 20:00,127,충주,-3.0,,0.5,90.0,54.0,1008.4,,,,0.0
2023-02-03 21:00,127,충주,-4.4,,0.5,90.0,60.0,1008.7,,,,0.0
2023-02-03 22:00,127,충주,-5.3,,0.1,0.0,62.0,1008.3,,,,0.0
2023-02-03 23:00,127,충주,-6.0,,0.6,90.0,60.0,1008.6,,,,0.0
2023-02-04 00:00,127,충주,-6.5,,0.4,0.0,59.0,1009.1,,,,0.0
2023-02-04 01:00,127,충주,-6.9,,0.5,90.0,63.0,1009.6,,,,0.0
2023-02-04 02:00,127,충주,-7.0,,0.9,90.0,68.0,1009.5,,,,0.0
2023-02-04 03:00,127,충주,-7.5,,0.6,90.0,75.0,1009.8,,,,0.0
2023-02-04 04:00,127,충주,-8.0,,0.3,0.0,77.0,1009.5,,,,0.0
2023-02-04 05:00,127,충주,-8.5,,0.4,0.0,77.0,1009.6,,,,0.0
2023-02-04 06:00,127,충주,-9.2,,0.3,0.0,80.0,1009.8,,,,0.0
2023-02-04 07:00,127,충주,-8.9,,0.7,90.0,81.0,1010.2,,,,0.0
2023-02-04 08:00,127,충주,-9.2,,0.1,0.0,81.0,1011.0,0.0,0.0,,0.0
2023-02-04 09:00,127,충주,-6.5,,0.0,0.0,75.0,1011.3,0.5,0.28,,0.0
2023-02-04 10:00,127,충주,-4.1,,0.1,0.0,67.0,1011.6,1.0,0.97,,0.0
2023-02-04 11:00,127,충주,-1.3,,0.7,250.0,42.0,1011.8,0.9,1.28,,6.0
2023-02-04 12:00,127,충주,1.1,,0.5,230.0,50.0,1011.2,1.0,1.93,,6.0
2023-02-04 13:00,127,충주,2.0,,0.7,340.0,49.0,1010.3,1.0,2.09,,4.0
2023-02-04 14:00,127,충주,3.5,,1.9,290.0,45.0,1009.4,0.8,1.67,,0.0
2023-02-04 15:00,127,충주,4.5,,3.1,270.0,41.0,1009.2,1.0,1.79,,0.0
2023-02-04 16:00,127,충주,4.6,,3.1,250.0,39.0,1009.4,1.0,1.3,,0.0
2023-02-04 17:00,127,충주,3.8,,3.0,270.0,36.0,1009.6,1.0,0.65,,0.0
2023-02-04 18:00,127,충주,2.4,,1.7,270.0,43.0,1009.8,0.5,0.09,,0.0
2023-02-04 19:00,127,충주,-1.0,,0.7,110.0,58.0,1010.2,,,,0.0
2023-02-04 20:00,127,충주,-2.3,,0.8,90.0,64.0,1010.5,,,,0.0
2023-02-04 21:00,127,충주,-3.3,,0.7,90.0,72.0,1011.0,,,,0.0
2023-02-04 22:00,127,충주,-3.6,,1.1,90.0,70.0,1011.6,,,,0.0
2023-02-04 23:00,127,충주,-4.5,,0.9,90.0,73.0,1011.9,,,,0.0
2023-02-05 00:00,127,충주,-4.3,,0.6,90.0,74.0,1011.7,,,,0.0
2023-02-05 01:00,127,충주,-5.1,,1.4,90.0,77.0,1011.9,,,,0.0
2023-02-05 02:00,127,충주,-6.4,,0.1,0.0,81.0,1012.0,,,,0.0
2023-02-05 03:00,127,충주,-6.9,,0.4,0.0,79.0,1011.6,,,,0.0
2023-02-05 04:00,127,충주,-7.2,,0.4,0.0,83.0,1011.1,,,,0.0
2023-02-05 05:00,127,충주,-8.1,,0.1,0.0,85.0,1011.0,,,,0.0
2023-02-05 06:00,127,충주,-8.4,,0.3,0.0,84.0,1011.3,,,,3.0
2023-02-05 07:00,127,충주,-8.6,,0.1,0.0,85.0,1012.0,,,,2.0
2023-02-05 08:00,127,충주,-8.4,,0.1,0.0,85.0,1012.4,0.0,0.0,,0.0
2023-02-05 09:00,127,충주,-5.6,,0.0,0.0,83.0,1012.9,0.5,0.37,,0.0
2023-02-05 10:00,127,충주,-3.5,,0.2,0.0,78.0,1012.7,1.0,1.14,,0.0
2023-02-05 11:00,127,충주,-1.3,,0.2,0.0,72.0,1012.8,0.5,1.17,,8.0
2023-02-05 12:00,127,충주,1.7,,0.4,0.0,62.0,1012.1,0.5,1.49,,7.0
2023-02-05 13:00,127,충주,3.9,,1.3,320.0,54.0,1011.0,1.0,2.09,,2.0
2023-02-05 14:00,127,충주,4.7,,0.8,230.0,50.0,1010.1,1.0,2.06,,0.0
2023-02-05 15:00,127,충주,5.5,,0.5,180.0,46.0,1009.2,1.0,1.71,,0.0
2023-02-05 16:00,127,충주,5.5,,1.0,270.0,44.0,1009.2,1.0,1.19,,0.0
2023-02-05 17:00,127,충주,5.0,,1.1,360.0,49.0,1009.1,1.0,0.59,,2.0
2023-02-05 18:00,127,충주,2.0,,1.2,90.0,59.0,1009.1,0.3,0.08,,0.0
2023-02-05 19:00,127,충주,0.0,,1.0,90.0,68.0,1009.3,,,,0.0
2023-02-05 20:00,127,충주,-1.3,,0.7,90.0,71.0,1009.9,,,,0.0
2023-02-05 21:00,127,충주,-2.6,,0.1,0.0,76.0,1010.6,,,,0.0
2023-02-05 22:00,127,충주,-2.8,,0.4,0.0,78.0,1010.1,,,,0.0
2023-02-05 23:00,127,충주,-3.5,,0.2,0.0,82.0,1010.6,,,,0.0
2023-02-06 00:00,127,충주,-4.3,,0.9,110.0,85.0,1010.9,,,,0.0
2023-02-06 01:00,127,충주,-5.1,,0.0,0.0,85.0,1009.9,,,,0.0
2023-02-06 02:00,127,충주,-5.2,,0.2,0.0,86.0,1010.2,,,,0.0
2023-02-06 03:00,127,충주,-5.7,,0.0,0.0,86.0,1009.9,,,,0.0
2023-02-06 04:00,127,충주,-6.0,,0.4,0.0,87.0,1010.3,,,,0.0
2023-02-06 05:00,127,충주,-6.7,,0.0,0.0,87.0,1010.1,,,,0.0
2023-02-06 06:00,127,충주,-6.6,,0.6,90.0,87.0,1010.7,,,,0.0
2023-02-06 07:00,127,충주,-7.0,,0.1,0.0,89.0,1010.7,,,,0.0
2023-02-06 08:00,127,충주,-6.8,,0.0,0.0,87.0,1011.1,0.0,0.0,,0.0
2023-02-06 09:00,127,충주,-4.4,,0.1,0.0,88.0,1011.1,0.5,0.31,,0.0
2023-02-06 10:00,127,충주,-2.1,,0.1,0.0,81.0,1010.4,1.0,0.92,,0.0
2023-02-06 11:00,127,충주,0.8,,0.6,200.0,70.0,1009.8,1.0,1.56,,6.0
2023-02-06 12:00,127,충주,3.0,,0.7,230.0,59.0,1008.9,1.0,2.07,,6.0
2023-02-06 13:00,127,충주,5.6,,1.5,200.0,47.0,1007.6,1.0,2.04,,5.0
2023-02-06 14:00,127,충주,7.1,,0.8,250.0,41.0,1006.4,0.9,1.58,,6.0
2023-02-06 15:00,127,충주,7.9,,1.1,200.0,37.0,1006.0,0.8,1.32,,7.0
2023-02-06 16:00,127,충주,8.6,,0.4,0.0,30.0,1005.9,1.0,0.96,,8.0
2023-02-06 17:00,127,충주,7.8,,0.7,270.0,30.0,1005.6,0.2,0.41,,8.0
2023-02-06 18:00,127,충주,3.6,,1.1,90.0,49.0,1005.7,0.0,0.05,,5.0
2023-02-06 19:00,127,충주,2.8,,1.0,90.0,52.0,1006.1,0.0,0.0,,6.0
2023-02-06 20:00,127,충주,2.0,,1.0,90.0,57.0,1006.6,,,,9.0
2023-02-06 21:00,127,충주,0.8,,0.7,90.0,64.0,1006.4,,,,7.0
2023-02-06 22:00,127,충주,-0.8,,0.5,70.0,70.0,1006.2,,,,8.0
2023-02-06 23:00,127,충주,-1.8,,0.8,90.0,74.0,1006.4,,,,4.0
2023-02-07 00:00,127,충주,-2.9,,0.3,0.0,76.0,1006.7,,,,0.0
2023-02-07 01:00,127,충주,-3.8,,0.0,0.0,81.0,1006.8,,,,0.0
2023-02-07 02:00,127,충주,-4.5,,0.8,90.0,81.0,1007.1,,,,0.0
2023-02-07 03:00,127,충주,-5.0,,0.0,0.0,83.0,1007.0,,,,0.0
2023-02-07 04:00,127,충주,-5.1,,0.3,0.0,84.0,1006.6,,,,6.0
2023-02-07 05:00,127,충주,-5.1,,0.0,0.0,86.0,1006.2,,,,10.0
2023-02-07 06:00,127,충주,-5.1,,0.4,0.0,87.0,1006.7,,,,5.0
2023-02-07 07:00,127,충주,-5.7,,0.1,0.0,85.0,1007.2,,,,6.0
2023-02-07 08:00,127,충주,-5.7,,0.0,0.0,85.0,1007.5,0.0,0.0,,6.0
2023-02-07 09:00,127,충주,-3.2,,0.2,0.0,84.0,1007.9,0.1,0.21,,0.0
2023-02-07 10:00,127,충주,-1.0,,0.2,0.0,73.0,1007.8,0.7,0.81,,0.0
2023-02-07 11:00,127,충주,1.6,,0.4,0.0,62.0,1007.7,1.0,1.38,,3.0
2023-02-07 12:00,127,충주,3.9,,0.5,230.0,53.0,1007.0,0.7,1.51,,7.0
2023-02-07 13:00,127,충주,5.9,,0.6,250.0,45.0,1006.2,0.5,1.62,,8.0
2023-02-07 14:00,127,충주,7.3,,0.4,0.0,40.0,1005.6,0.6,1.48,,9.0
2023-02-07 15:00,127,충주,7.6,,0.4,0.0,37.0,1005.6,0.0,0.74,,10.0
2023-02-07 16:00,127,충주,7.9,,0.8,290.0,33.0,1005.4,0.0,0.61,,10.0
2023-02-07 17:00,127,충주,7.5,,0.1,0.0,36.0,1005.4,0.1,0.37,,10.0
2023-02-07 18:00,127,충주,4.5,,0.4,0.0,45.0,1006.0,0.5,0.17,,5.0
2023-02-07 19:00,127,충주,1.5,,0.8,110.0,57.0,1006.5,0.0,0.0,,0.0
2023-02-07 20:00,127,충주,0.3,,1.2,90.0,64.0,1006.9,,,,0.0
2023-02-07 21:00,127,충주,-1.1,,0.9,90.0,69.0,1007.7,,,,0.0
2023-02-07 22:00,127,충주,-1.9,,0.0,0.0,76.0,1008.0,,,,0.0
2023-02-07 23:00,127,충주,-2.8,,0.0,0.0,78.0,1008.1,,,,0.0
2023-02-08 00:00,127,충주,-3.3,,0.0,0.0,83.0,1008.4,,,,0.0
2023-02-08 01:00,127,충주,-3.6,,0.3,0.0,85.0,1008.7,,,,0.0
2023-02-08 02:00,127,충주,-4.6,,0.4,0.0,85.0,1008.9,,,,0.0
2023-02-08 03:00,127,충주,-4.6,,0.4,0.0,86.0,1009.2,,,,0.0
2023-02-08 04:00,127,충주,-5.0,,0.5,110.0,87.0,1009.6,,,,0.0
2023-02-08 05:00,127,충주,-4.9,,0.9,110.0,87.0,1009.9,,,,0.0
2023-02-08 06:00,127,충주,-5.5,,0.6,110.0,87.0,1010.4,,,,0.0
2023-02-08 07:00,127,충주,-5.7,,0.6,90.0,89.0,1011.0,,,,0.0
2023-02-08 08:00,127,충주,-5.7,,0.1,0.0,90.0,1011.8,0.0,0.0,,0.0
2023-02-08 09:00,127,충주,-3.5,,0.0,0.0,87.0,1012.3,0.3,0.25,,0.0
2023-02-08 10:00,127,충주,-1.4,,0.0,0.0,80.0,1012.6,1.0,0.85,,0.0
2023-02-08 11:00,127,충주,1.3,,0.6,320.0,73.0,1012.8,1.0,1.54,,1.0
2023-02-08 12:00,127,충주,3.0,,0.7,200.0,62.0,1012.2,1.0,1.89,,0.0
2023-02-08 13:00,127,충주,4.8,,1.1,250.0,49.0,1011.5,1.0,2.14,,0.0
2023-02-08 14:00,127,충주,6.5,,1.3,290.0,39.0,1010.9,1.0,2.11,,0.0
2023-02-08 15:00,127,충주,7.4,,1.3,320.0,36.0,1010.7,1.0,1.87,,0.0
2023-02-08 16:00,127,충주,7.4,,1.4,290.0,34.0,1010.7,1.0,1.31,,0.0
2023-02-08 17:00,127,충주,6.5,,2.8,270.0,37.0,1011.3,1.0,0.68,,0.0
2023-02-08 18:00,127,충주,4.7,,0.8,270.0,42.0,1012.1,0.4,0.12,,0.0
2023-02-08 19:00,127,충주,0.2,,0.1,0.0,62.0,1013.0,0.0,0.0,,0.0
2023-02-08 20:00,127,충주,0.0,,0.3,0.0,62.0,1013.8,,,,0.0
2023-02-08 21:00,127,충주,-1.3,,1.0,90.0,65.0,1014.2,,,,4.0
2023-02-08 22:00,127,충주,-1.8,,1.4,90.0,68.0,1014.1,,,,6.0
2023-02-08 23:00,127,충주,-3.0,,0.7,90.0,74.0,1013.8,,,,0.0
2023-02-09 00:00,127,충주,-3.6,,0.6,90.0,75.0,1014.7,,,,0.0
2023-02-09 01:00,127,충주,-4.2,,0.8,90.0,78.0,1014.6,,,,0.0
2023-02-09 02:00,127,충주,-5.2,,0.3,0.0,82.0,1014.7,,,,5.0
2023-02-09 03:00,127,충주,-5.9,,0.4,0.0,80.0,1014.7,,,,4.0
2023-02-09 04:00,127,충주,-6.2,,0.7,90.0,84.0,1015.1,,,,5.0
2023-02-09 05:00,127,충주,-6.6,,0.3,0.0,84.0,1015.2,,,,3.0
2023-02-09 06:00,127,충주,-6.6,,0.4,0.0,85.0,1015.2,,,,3.0
2023-02-09 07:00,127,충주,-5.9,,0.3,0.0,84.0,1015.6,,,,3.0
2023-02-09 08:00,127,충주,-6.2,,0.3,0.0,84.0,1016.1,0.0,0.0,,0.0
2023-02-09 09:00,127,충주,-3.4,,1.0,250.0,79.0,1016.2,0.5,0.37,,5.0
2023-02-09 10:00,127,충주,-1.7,,0.4,0.0,70.0,1016.2,1.0,1.11,,0.0
2023-02-09 11:00,127,충주,1.8,,1.3,270.0,59.0,1015.6,1.0,1.6,,3.0
2023-02-09 12:00,127,충주,6.9,,2.3,20.0,45.0,1014.3,1.0,2.01,,5.0
2023-02-09 13:00,127,충주,9.1,,2.8,70.0,39.0,1012.7,1.0,2.16,,1.0
2023-02-09 14:00,127,충주,9.9,,1.8,90.0,35.0,1011.8,1.0,2.11,,5.0
2023-02-09 15:00,127,충주,9.6,,2.6,90.0,34.0,1011.4,1.0,1.49,,7.0
2023-02-09 16:00,127,충주,9.3,,1.0,140.0,36.0,1010.8,0.4,0.9,,8.0
2023-02-09 17:00,127,충주,9.0,,1.2,90.0,37.0,1010.0,0.0,0.35,,9.0
2023-02-09 18:00,127,충주,8.2,,1.4,110.0,40.0,1010.1,0.0,0.04,,10.0
2023-02-09 19:00,127,충주,7.4,,2.8,90.0,43.0,1010.6,0.0,0.0,,10.0
2023-02-09 20:00,127,충주,6.5,,2.4,90.0,46.0,1011.1,,,,10.0
2023-02-09 21:00,127,충주,6.0,,2.6,90.0,53.0,1011.1,,,,10.0
2023-02-09 22:00,127,충주,5.8,,2.4,90.0,57.0,1010.4,,,,10.0
2023-02-09 23:00,127,충주,5.6,,1.9,110.0,58.0,1009.5,,,,10.0
2023-02-10 00:00,127,충주,3.7,0.4,1.4,90.0,74.0,1009.4,,,,10.0
2023-02-10 01:00,127,충주,2.5,,1.2,110.0,85.0,1008.4,,,,10.0
2023-02-10 02:00,127,충주,2.5,,1.6,110.0,86.0,1007.6,,,,10.0
2023-02-10 03:00,127,충주,2.2,2.2,1.8,90.0,84.0,1006.3,,,,10.0
2023-02-10 04:00,127,충주,2.0,,0.7,70.0,90.0,1005.4,,,,10.0
2023-02-10 05:00,127,충주,1.5,,0.0,0.0,92.0,1005.0,,,,10.0
2023-02-10 06:00,127,충주,1.5,0.0,0.2,0.0,94.0,1004.8,,,,10.0
2023-02-10 07:00,127,충주,1.2,,0.0,0.0,95.0,1004.7,,,,10.0
2023-02-10 08:00,127,충주,1.6,,0.0,0.0,93.0,1005.4,0.0,0.0,,8.0
2023-02-10 09:00,127,충주,1.8,0.4,0.1,0.0,93.0,1005.7,0.0,0.01,,8.0
2023-02-10 10:00,127,충주,2.5,,0.1,0.0,88.0,1006.0,0.0,0.26,,9.0
2023-02-10 11:00,127,충주,3.0,,0.2,0.0,89.0,1005.9,0.0,0.54,,9.0
2023-02-10 12:00,127,충주,3.9,0.3,0.1,0.0,87.0,1005.6,0.0,0.69,,9.0
2023-02-10 13:00,127,충주,4.6,,0.4,0.0,82.0,1005.2,0.0,0.9,,10.0
2023-02-10 14:00,127,충주,4.5,,1.8,250.0,85.0,1004.9,0.0,0.32,,10.0
2023-02-10 15:00,127,충주,5.1,0.0,1.4,250.0,83.0,1004.8,0.0,0.34,,9.0
2023-02-10 16:00,127,충주,5.4,,1.4,230.0,79.0,1005.0,0.0,0.34,,9.0
2023-02-10 17:00,127,충주,5.5,,1.6,250.0,79.0,1005.1,0.0,0.25,,9.0
2023-02-10 18:00,127,충주,4.6,,0.6,230.0,82.0,1005.8,0.0,0.0,,2.0
2023-02-10 19:00,127,충주,1.8,,0.8,90.0,88.0,1006.5,0.0,0.0,,0.0
2023-02-10 20:00,127,충주,1.1,,0.6,90.0,90.0,1007.1,,,,0.0
2023-02-10 21:00,127,충주,0.6,,1.1,140.0,92.0,1007.2,,,,0.0
2023-02-10 22:00,127,충주,-0.1,,0.8,90.0,92.0,1008.4,,,,0.0
2023-02-10 23:00,127,충주,-1.2,,0.2,0.0,93.0,1008.6,,,,0.0
2023-02-11 00:00,127,충주,-1.5,,0.9,90.0,94.0,1009.1,,,,0.0
2023-02-11 01:00,127,충주,-2.1,,0.6,90.0,94.0,1008.4,,,,0.0
2023-02-11 02:00,127,충주,-2.8,,0.1,0.0,94.0,1008.4,,,,1.0
2023-02-11 03:00,127,충주,-2.8,,0.7,90.0,93.0,1008.0,,,,5.0
2023-02-11 04:00,127,충주,-1.8,,0.3,0.0,95.0,1008.3,,,,3.0
2023-02-11 05:00,127,충주,-1.5,,0.2,0.0,96.0,1008.4,,,,7.0
2023-02-11 06:00,127,충주,-1.5,,0.1,0.0,96.0,1008.7,,,,1.0
