날짜,발전기명,설비용량(MW),시간,해당 시간 발전량(kWh),해당날짜 총 발전량(kMh),주소지
2023-08-27,장흥풍력,18.0,01시,0.0,9194.23,전남 장흥군 유치면 용문리 산4번지 외 241필지
2023-08-28,장흥풍력,18.0,01시,5694.145,83505.935,전남 장흥군 유치면 용문리 산4번지 외 242필지
2023-08-29,장흥풍력,18.0,01시,446.912,28544.489,전남 장흥군 유치면 용문리 산4번지 외 243필지
2023-08-30,장흥풍력,18.0,01시,0.0,23292.915,전남 장흥군 유치면 용문리 산4번지 외 244필지
2023-08-31,장흥풍력,18.0,01시,2361.834,43613.654,전남 장흥군 유치면 용문리 산4번지 외 245필지
2023-09-01,장흥풍력,18.0,01시,1752.935,18741.36,전남 장흥군 유치면 용문리 산4번지 외 246필지
2023-09-02,장흥풍력,18.0,01시,112.813,17626.25,전남 장흥군 유치면 용문리 산4번지 외 247필지
2023-09-03,장흥풍력,18.0,01시,2194.061,27996.335,전남 장흥군 유치면 용문리 산4번지 외 248필지
2023-09-04,장흥풍력,18.0,01시,62.192,5626.168,전남 장흥군 유치면 용문리 산4번지 외 249필지
2023-09-05,장흥풍력,18.0,01시,386.166,2345.923,전남 장흥군 유치면 용문리 산4번지 외 250필지
2023-09-06,장흥풍력,18.0,01시,0.0,606.007,전남 장흥군 유치면 용문리 산4번지 외 251필지
2023-09-07,장흥풍력,18.0,01시,380.381,13183.167,전남 장흥군 유치면 용문리 산4번지 외 252필지
2023-09-08,장흥풍력,18.0,01시,760.762,3557.938,전남 장흥군 유치면 용문리 산4번지 외 253필지
2023-09-09,장흥풍력,18.0,01시,8.678,4979.664,전남 장흥군 유치면 용문리 산4번지 외 254필지
2023-09-10,장흥풍력,18.0,01시,130.168,3235.408,전남 장흥군 유치면 용문리 산4번지 외 255필지
2023-09-11,장흥풍력,18.0,01시,0.0,1119.447,전남 장흥군 유치면 용문리 산4번지 외 256필지
2023-09-12,장흥풍력,18.0,01시,102.688,2105.835,전남 장흥군 유치면 용문리 산4번지 외 257필지
2023-09-13,장흥풍력,18.0,01시,0.0,6551.812,전남 장흥군 유치면 용문리 산4번지 외 258필지
2023-09-14,장흥풍력,18.0,01시,2156.457,31724.935,전남 장흥군 유치면 용문리 산4번지 외 259필지
2023-09-15,장흥풍력,18.0,01시,5921.217,34627.693,전남 장흥군 유치면 용문리 산4번지 외 260필지
2023-09-16,장흥풍력,18.0,01시,480.177,13640.203,전남 장흥군 유치면 용문리 산4번지 외 261필지
2023-09-17,장흥풍력,18.0,01시,766.547,12104.215,전남 장흥군 유치면 용문리 산4번지 외 262필지
2023-09-18,장흥풍력,18.0,01시,0.0,4270.972,전남 장흥군 유치면 용문리 산4번지 외 263필지
2023-09-19,장흥풍력,18.0,01시,40.497,1540.326,전남 장흥군 유치면 용문리 산4번지 외 264필지
2023-09-20,장흥풍력,18.0,01시,0.0,53272.151,전남 장흥군 유치면 용문리 산4번지 외 265필지
2023-09-21,장흥풍력,18.0,01시,2852.135,58721.866,전남 장흥군 유치면 용문리 산4번지 외 266필지
2023-09-22,장흥풍력,18.0,01시,0.0,6655.946,전남 장흥군 유치면 용문리 산4번지 외 267필지
2023-09-23,장흥풍력,18.0,01시,2208.524,25735.745,전남 장흥군 유치면 용문리 산4번지 외 268필지
2023-09-24,장흥풍력,18.0,01시,339.884,6311.722,전남 장흥군 유치면 용문리 산4번지 외 269필지
2023-09-25,장흥풍력,18.0,01시,1.446,22102.595,전남 장흥군 유치면 용문리 산4번지 외 270필지
2023-09-26,장흥풍력,18.0,01시,2445.72,12316.823,전남 장흥군 유치면 용문리 산4번지 외 271필지
2023-09-27,장흥풍력,18.0,01시,193.806,22137.311,전남 장흥군 유치면 용문리 산4번지 외 272필지
2023-09-28,장흥풍력,18.0,01시,218.394,47481.102,전남 장흥군 유치면 용문리 산4번지 외 273필지
2023-09-29,장흥풍력,18.0,01시,4568.912,18618.424,전남 장흥군 유치면 용문리 산4번지 외 274필지
2023-09-30,장흥풍력,18.0,01시,0.0,68650.826,전남 장흥군 유치면 용문리 산4번지 외 275필지
2023-10-01,장흥풍력,18.0,01시,1794.878,124960.238,전남 장흥군 유치면 용문리 산4번지 외 276필지
2023-10-02,장흥풍력,18.0,01시,3291.815,35496.926,전남 장흥군 유치면 용문리 산4번지 외 277필지
2023-10-03,장흥풍력,18.0,01시,17.356,57096.207,전남 장흥군 유치면 용문리 산4번지 외 278필지
2023-10-04,장흥풍력,18.0,01시,7.232,47290.189,전남 장흥군 유치면 용문리 산4번지 외 279필지
2023-10-05,장흥풍력,18.0,01시,8517.354,178593.968,전남 장흥군 유치면 용문리 산4번지 외 280필지
2023-10-06,장흥풍력,18.0,01시,6637.143,78455.398,전남 장흥군 유치면 용문리 산4번지 외 281필지
2023-10-07,장흥풍력,18.0,01시,5445.379,49484.247,전남 장흥군 유치면 용문리 산4번지 외 282필지
2023-10-08,장흥풍력,18.0,01시,1614.088,34214.048,전남 장흥군 유치면 용문리 산4번지 외 283필지
2023-10-09,장흥풍력,18.0,01시,2238.897,39873.481,전남 장흥군 유치면 용문리 산4번지 외 284필지
2023-10-10,장흥풍력,18.0,01시,5338.352,92261.932,전남 장흥군 유치면 용문리 산4번지 외 285필지
2023-10-11,장흥풍력,18.0,01시,193.806,11932.105,전남 장흥군 유치면 용문리 산4번지 외 286필지
2023-10-12,장흥풍력,18.0,01시,0.0,856.218,전남 장흥군 유치면 용문리 산4번지 외 287필지
2023-10-13,장흥풍력,18.0,01시,0.0,85.332,전남 장흥군 유치면 용문리 산4번지 외 288필지
2023-10-14,장흥풍력,18.0,01시,4.339,32884.883,전남 장흥군 유치면 용문리 산4번지 외 289필지
2023-10-15,장흥풍력,18.0,01시,6125.147,103710.965,전남 장흥군 유치면 용문리 산4번지 외 290필지
2023-10-16,장흥풍력,18.0,01시,4441.636,107397.626,전남 장흥군 유치면 용문리 산4번지 외 291필지
2023-10-17,장흥풍력,18.0,01시,7008.846,83708.419,전남 장흥군 유치면 용문리 산4번지 외 292필지
2023-10-18,장흥풍력,18.0,01시,0.0,4717.881,전남 장흥군 유치면 용문리 산4번지 외 293필지
2023-10-19,장흥풍력,18.0,01시,67.977,18524.411,전남 장흥군 유치면 용문리 산4번지 외 294필지
2023-10-20,장흥풍력,18.0,01시,9619.446,195145.606,전남 장흥군 유치면 용문리 산4번지 외 295필지
2023-10-21,장흥풍력,18.0,01시,5954.482,115048.635,전남 장흥군 유치면 용문리 산4번지 외 296필지
2023-10-22,장흥풍력,18.0,01시,10945.718,67496.665,전남 장흥군 유치면 용문리 산4번지 외 297필지
2023-10-23,장흥풍력,18.0,01시,373.149,2614.938,전남 장흥군 유치면 용문리 산4번지 외 298필지
2023-10-24,장흥풍력,18.0,01시,10.124,700.017,전남 장흥군 유치면 용문리 산4번지 외 299필지
2023-10-25,장흥풍력,18.0,01시,17.356,11457.714,전남 장흥군 유치면 용문리 산4번지 외 300필지
2023-10-26,장흥풍력,18.0,01시,363.025,17870.676,전남 장흥군 유치면 용문리 산4번지 외 301필지
2023-10-27,장흥풍력,18.0,01시,2283.733,111321.479,전남 장흥군 유치면 용문리 산4번지 외 302필지
2023-10-28,장흥풍력,18.0,01시,2533.945,41295.211,전남 장흥군 유치면 용문리 산4번지 외 303필지
2023-10-29,장흥풍력,18.0,01시,88.225,13768.926,전남 장흥군 유치면 용문리 산4번지 외 304필지
2023-10-30,장흥풍력,18.0,01시,0.0,5950.144,전남 장흥군 유치면 용문리 산4번지 외 305필지
2023-10-31,장흥풍력,18.0,01시,794.027,3249.873,전남 장흥군 유치면 용문리 산4번지 외 306필지
2023-11-01,장흥풍력,18.0,01시,376.042,19397.987,전남 장흥군 유치면 용문리 산4번지 외 307필지
2023-11-02,장흥풍력,18.0,01시,1324.825,17724.603,전남 장흥군 유치면 용문리 산4번지 외 308필지
2023-11-03,장흥풍력,18.0,01시,1805.002,12096.985,전남 장흥군 유치면 용문리 산4번지 외 309필지
2023-11-04,장흥풍력,18.0,01시,60.745,18375.443,전남 장흥군 유치면 용문리 산4번지 외 310필지
2023-11-05,장흥풍력,18.0,01시,6615.448,104036.388,전남 장흥군 유치면 용문리 산4번지 외 311필지
2023-11-06,장흥풍력,18.0,01시,734.728,55606.501,전남 장흥군 유치면 용문리 산4번지 외 312필지
2023-11-07,장흥풍력,18.0,01시,5682.575,155980.822,전남 장흥군 유치면 용문리 산4번지 외 313필지
2023-11-08,장흥풍력,18.0,01시,5524.926,20352.558,전남 장흥군 유치면 용문리 산4번지 외 314필지
2023-11-09,장흥풍력,18.0,01시,280.585,20776.326,전남 장흥군 유치면 용문리 산4번지 외 315필지
2023-11-10,장흥풍력,18.0,01시,1774.629,228747.858,전남 장흥군 유치면 용문리 산4번지 외 316필지
2023-11-11,장흥풍력,18.0,01시,11794.705,181317.374,전남 장흥군 유치면 용문리 산4번지 외 317필지
2023-11-12,장흥풍력,18.0,01시,11746.977,231244.2,전남 장흥군 유치면 용문리 산4번지 외 318필지
2023-11-13,장흥풍력,18.0,01시,4139.356,184548.449,전남 장흥군 유치면 용문리 산4번지 외 319필지
2023-11-14,장흥풍력,18.0,01시,7747.914,119789.659,전남 장흥군 유치면 용문리 산4번지 외 320필지
2023-11-15,장흥풍력,18.0,01시,1238.046,27254.373,전남 장흥군 유치면 용문리 산4번지 외 321필지
2023-11-16,장흥풍력,18.0,01시,0.0,62375.261,전남 장흥군 유치면 용문리 산4번지 외 322필지
2023-11-17,장흥풍력,18.0,01시,4111.876,110277.239,전남 장흥군 유치면 용문리 산4번지 외 323필지
2023-11-18,장흥풍력,18.0,01시,7622.084,160300.964,전남 장흥군 유치면 용문리 산4번지 외 324필지
2023-11-19,장흥풍력,18.0,01시,7170.834,83307.79,전남 장흥군 유치면 용문리 산4번지 외 325필지
2023-11-20,장흥풍력,18.0,01시,7491.916,60934.732,전남 장흥군 유치면 용문리 산4번지 외 326필지
2023-11-21,장흥풍력,18.0,01시,232.857,2299.643,전남 장흥군 유치면 용문리 산4번지 외 327필지
2023-11-22,장흥풍력,18.0,01시,695.678,16684.698,전남 장흥군 유치면 용문리 산4번지 외 328필지
2023-11-23,장흥풍력,18.0,01시,3137.059,72029.419,전남 장흥군 유치면 용문리 산4번지 외 329필지
2023-11-24,장흥풍력,18.0,01시,3690.998,151503.025,전남 장흥군 유치면 용문리 산4번지 외 330필지
2023-11-25,장흥풍력,18.0,01시,4221.796,68938.641,전남 장흥군 유치면 용문리 산4번지 외 331필지
2023-11-26,장흥풍력,18.0,01시,0.0,15633.227,전남 장흥군 유치면 용문리 산4번지 외 332필지
2023-11-27,장흥풍력,18.0,01시,361.579,61231.227,전남 장흥군 유치면 용문리 산4번지 외 333필지
2023-11-28,장흥풍력,18.0,01시,4891.44,67200.171,전남 장흥군 유치면 용문리 산4번지 외 334필지
2023-11-29,장흥풍력,18.0,01시,50.621,56008.58,전남 장흥군 유치면 용문리 산4번지 외 335필지
2023-11-30,장흥풍력,18.0,01시,6988.598,142712.318,전남 장흥군 유치면 용문리 산4번지 외 336필지
2023-12-01,장흥풍력,18.0,01시,1158.499,74841.056,전남 장흥군 유치면 용문리 산4번지 외 337필지
2023-12-02,장흥풍력,18.0,01시,3837.076,33013.604,전남 장흥군 유치면 용문리 산4번지 외 338필지
2023-12-03,장흥풍력,18.0,01시,3822.613,56770.787,전남 장흥군 유치면 용문리 산4번지 외 339필지
2023-12-04,장흥풍력,18.0,01시,2279.394,9871.106,전남 장흥군 유치면 용문리 산4번지 외 340필지
2023-12-05,장흥풍력,18.0,01시,1019.653,20818.269,전남 장흥군 유치면 용문리 산4번지 외 341필지
2023-12-06,장흥풍력,18.0,01시,14.463,42212.17,전남 장흥군 유치면 용문리 산4번지 외 342필지
2023-12-07,장흥풍력,18.0,01시,4594.945,68413.63,전남 장흥군 유치면 용문리 산4번지 외 343필지
2023-12-08,장흥풍력,18.0,01시,4813.339,86548.985,전남 장흥군 유치면 용문리 산4번지 외 344필지
2023-12-09,장흥풍력,18.0,01시,2518.036,18883.099,전남 장흥군 유치면 용문리 산4번지 외 345필지
2023-12-10,장흥풍력,18.0,01시,1.446,30149.898,전남 장흥군 유치면 용문리 산4번지 외 346필지
2023-12-11,장흥풍력,18.0,01시,5618.937,70817.406,전남 장흥군 유치면 용문리 산4번지 외 347필지
2023-12-12,장흥풍력,18.0,01시,5231.324,44031.639,전남 장흥군 유치면 용문리 산4번지 외 348필지
2023-12-13,장흥풍력,18.0,01시,33.265,34841.748,전남 장흥군 유치면 용문리 산4번지 외 349필지
2023-12-14,장흥풍력,18.0,01시,4272.417,84101.817,전남 장흥군 유치면 용문리 산4번지 외 350필지
2023-12-15,장흥풍력,18.0,01시,5054.874,127634.478,전남 장흥군 유치면 용문리 산4번지 외 351필지
2023-12-16,장흥풍력,18.0,01시,7502.04,149288.714,전남 장흥군 유치면 용문리 산4번지 외 352필지
2023-12-17,장흥풍력,18.0,01시,4447.421,92052.216,전남 장흥군 유치면 용문리 산4번지 외 353필지
2023-12-18,장흥풍력,18.0,01시,2740.768,38949.284,전남 장흥군 유치면 용문리 산4번지 외 354필지
2023-12-19,장흥풍력,18.0,01시,3345.328,39413.551,전남 장흥군 유치면 용문리 산4번지 외 355필지
2023-12-20,장흥풍력,18.0,01시,4314.36,130537.232,전남 장흥군 유치면 용문리 산4번지 외 356필지
2023-12-21,장흥풍력,18.0,01시,1825.251,54589.741,전남 장흥군 유치면 용문리 산4번지 외 357필지
2023-12-22,장흥풍력,18.0,01시,1596.733,77447.317,전남 장흥군 유치면 용문리 산4번지 외 358필지
2023-12-23,장흥풍력,18.0,01시,1925.046,20821.162,전남 장흥군 유치면 용문리 산4번지 외 359필지
2023-12-24,장흥풍력,18.0,01시,0.0,30216.43,전남 장흥군 유치면 용문리 산4번지 외 360필지
2023-12-25,장흥풍력,18.0,01시,458.482,33759.906,전남 장흥군 유치면 용문리 산4번지 외 361필지
2023-12-26,장흥풍력,18.0,01시,374.596,33851.022,전남 장흥군 유치면 용문리 산4번지 외 362필지
2023-12-27,장흥풍력,18.0,01시,1217.798,12824.48,전남 장흥군 유치면 용문리 산4번지 외 363필지
2023-12-28,장흥풍력,18.0,01시,0.0,92043.538,전남 장흥군 유치면 용문리 산4번지 외 364필지
2023-12-29,장흥풍력,18.0,01시,5535.051,56341.231,전남 장흥군 유치면 용문리 산4번지 외 365필지
2023-12-30,장흥풍력,18.0,01시,1405.819,25226.64,전남 장흥군 유치면 용문리 산4번지 외 366필지
2023-12-31,장흥풍력,18.0,01시,2121.745,95620.276,전남 장흥군 유치면 용문리 산4번지 외 367필지
2023-01-01,화순풍력발전,16.0,01시,1439.376,71156.508,전남 화순군 동면 청궁리 산1번지
2023-01-02,화순풍력발전,16.0,01시,8326.632,143312.292,전남 화순군 동면 청궁리 산2번지
2023-01-03,화순풍력발전,16.0,01시,9507.144,154367.088,전남 화순군 동면 청궁리 산3번지
2023-01-04,화순풍력발전,16.0,01시,6004.848,66364.968,전남 화순군 동면 청궁리 산4번지
2023-01-05,화순풍력발전,16.0,01시,799.224,8335.164,전남 화순군 동면 청궁리 산5번지
2023-01-06,화순풍력발전,16.0,01시,309.192,46024.548,전남 화순군 동면 청궁리 산6번지
2023-01-07,화순풍력발전,16.0,01시,11137.476,104458.272,전남 화순군 동면 청궁리 산7번지
2023-01-08,화순풍력발전,16.0,01시,301.308,13283.148,전남 화순군 동면 청궁리 산8번지
2023-01-09,화순풍력발전,16.0,01시,2580.708,72780.372,전남 화순군 동면 청궁리 산9번지
2023-01-10,화순풍력발전,16.0,01시,5894.328,56321.364,전남 화순군 동면 청궁리 산10번지
2023-01-11,화순풍력발전,16.0,01시,1699.008,22810.884,전남 화순군 동면 청궁리 산11번지
2023-01-12,화순풍력발전,16.0,01시,1537.908,73985.664,전남 화순군 동면 청궁리 산12번지
2023-01-13,화순풍력발전,16.0,01시,10713.816,115732.92,전남 화순군 동면 청궁리 산13번지
2023-01-14,화순풍력발전,16.0,01시,289.464,9148.728,전남 화순군 동면 청궁리 산14번지
2023-01-15,화순풍력발전,16.0,01시,0.0,8128.644,전남 화순군 동면 청궁리 산15번지
2023-01-16,화순풍력발전,16.0,01시,2491.752,129373.356,전남 화순군 동면 청궁리 산16번지
2023-01-17,화순풍력발전,16.0,01시,7028.64,178294.956,전남 화순군 동면 청궁리 산17번지
2023-01-18,화순풍력발전,16.0,01시,4444.92,50084.952,전남 화순군 동면 청궁리 산18번지
2023-01-19,화순풍력발전,16.0,01시,236.832,34434.672,전남 화순군 동면 청궁리 산19번지
2023-01-20,화순풍력발전,16.0,01시,8792.652,189324.54,전남 화순군 동면 청궁리 산20번지
2023-01-21,화순풍력발전,16.0,01시,8829.66,110553.456,전남 화순군 동면 청궁리 산21번지
2023-01-22,화순풍력발전,16.0,01시,1601.748,35037.66,전남 화순군 동면 청궁리 산22번지
2023-01-23,화순풍력발전,16.0,01시,1538.448,109443.252,전남 화순군 동면 청궁리 산23번지
2023-01-24,화순풍력발전,16.0,01시,10530.012,237374.556,전남 화순군 동면 청궁리 산24번지
2023-01-25,화순풍력발전,16.0,01시,6056.976,59984.544,전남 화순군 동면 청궁리 산25번지
2023-01-26,화순풍력발전,16.0,01시,1154.796,34379.136,전남 화순군 동면 청궁리 산26번지
2023-01-27,화순풍력발전,16.0,01시,1517.172,210758.472,전남 화순군 동면 청궁리 산27번지
2023-01-28,화순풍력발전,16.0,01시,6539.028,126365.004,전남 화순군 동면 청궁리 산28번지
2023-01-29,화순풍력발전,16.0,01시,2814.3,92507.28,전남 화순군 동면 청궁리 산29번지
2023-01-30,화순풍력발전,16.0,01시,8004.564,80029.404,전남 화순군 동면 청궁리 산30번지
2023-01-31,화순풍력발전,16.0,01시,1237.812,60357.768,전남 화순군 동면 청궁리 산31번지
