,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
9997,수원,2022-02-21 14:00,3.8,,7.0,270.0,48.0,1021.0,0.6,1.31,,5.0
9998,수원,2022-02-21 15:00,2.9,0.0,8.1,290.0,47.0,1021.2,1.0,2.25,,3.0
9999,수원,2022-02-21 16:00,2.4,,5.8,270.0,42.0,1021.7,1.0,1.66,,2.0
10000,수원,2022-02-21 17:00,1.1,,6.2,270.0,49.0,1022.1,1.0,1.08,,1.0
10001,수원,2022-02-21 18:00,0.0,,5.2,270.0,50.0,1022.7,1.0,0.4,,1.0
10002,수원,2022-02-21 19:00,-0.9,,4.3,270.0,57.0,1023.3,0.0,0.0,,0.0
10003,수원,2022-02-21 20:00,-1.1,,3.8,290.0,54.0,1023.8,,,,0.0
10004,수원,2022-02-21 21:00,-1.6,,4.1,290.0,56.0,1024.3,,,,1.0
10005,수원,2022-02-21 22:00,-2.5,,3.5,320.0,53.0,1025.0,,,,0.0
10006,수원,2022-02-21 23:00,-3.1,,4.0,320.0,52.0,1026.0,,,,0.0
10007,수원,2022-02-22 00:00,-4.0,,2.8,320.0,56.0,1026.5,,,,0.0
10008,수원,2022-02-22 01:00,-4.6,,1.4,320.0,57.0,1026.7,,,,0.0
10009,수원,2022-02-22 02:00,-4.7,,1.6,340.0,56.0,1026.4,,,,0.0
10010,수원,2022-02-22 03:00,-5.2,,1.0,340.0,58.0,1026.6,,,,0.0
10011,수원,2022-02-22 04:00,-4.9,,3.1,320.0,46.0,1026.7,,,,0.0
10012,수원,2022-02-22 05:00,-5.7,,2.4,320.0,41.0,1027.0,,,,0.0
10013,수원,2022-02-22 06:00,-5.8,,2.2,320.0,37.0,1027.7,,,,0.0
10014,수원,2022-02-22 07:00,-6.1,,1.8,320.0,35.0,1027.8,,,,0.0
10015,수원,2022-02-22 08:00,-5.5,,2.3,320.0,35.0,1027.8,0.4,0.09,,0.0
10016,수원,2022-02-22 09:00,-4.2,,3.3,320.0,32.0,1028.5,1.0,0.68,,0.0
10017,수원,2022-02-22 10:00,-3.5,,3.9,320.0,31.0,1028.9,1.0,1.36,,1.0
10018,수원,2022-02-22 11:00,-2.0,,3.4,290.0,31.0,1028.9,1.0,1.98,,1.0
10019,수원,2022-02-22 12:00,-1.4,,3.5,270.0,33.0,1028.4,1.0,2.41,,3.0
10020,수원,2022-02-22 13:00,-0.8,,4.2,290.0,37.0,1027.4,1.0,2.58,,3.0
10021,수원,2022-02-22 14:00,-0.4,,4.5,290.0,40.0,1026.6,1.0,2.53,,3.0
10022,수원,2022-02-22 15:00,-0.2,,4.1,290.0,42.0,1026.6,1.0,2.26,,4.0
10023,수원,2022-02-22 16:00,-0.6,,5.3,250.0,43.0,1026.5,1.0,1.69,,4.0
10024,수원,2022-02-22 17:00,-1.6,,3.8,270.0,47.0,1026.6,1.0,1.0,,4.0
10025,수원,2022-02-22 18:00,-2.8,,4.1,270.0,55.0,1026.6,1.0,0.32,,3.0
10026,수원,2022-02-22 19:00,-3.2,,3.3,270.0,60.0,1027.2,0.0,0.0,,6.0
10027,수원,2022-02-22 20:00,-3.5,,2.6,290.0,61.0,1026.7,,,,3.0
10028,수원,2022-02-22 21:00,-4.7,0.0,4.0,320.0,42.0,1027.4,,,,0.0
10029,수원,2022-02-22 22:00,-6.0,,3.8,340.0,44.0,1028.2,,,,0.0
10030,수원,2022-02-22 23:00,-6.7,,2.8,320.0,44.0,1028.6,,,,8.0
10031,수원,2022-02-23 00:00,-7.0,,2.4,320.0,43.0,1029.2,,,,0.0
10032,수원,2022-02-23 01:00,-7.5,,1.2,320.0,43.0,1029.7,,,,5.0
10033,수원,2022-02-23 02:00,-7.8,,1.1,360.0,45.0,1029.3,,,,4.0
10034,수원,2022-02-23 03:00,-8.8,,0.5,320.0,51.0,1029.2,,,,0.0
10035,수원,2022-02-23 04:00,-9.2,,0.9,290.0,54.0,1029.4,,,,0.0
10036,수원,2022-02-23 05:00,-7.9,,2.3,320.0,47.0,1028.9,,,,0.0
10037,수원,2022-02-23 06:00,-8.2,,2.2,290.0,48.0,1028.9,,,,0.0
10038,수원,2022-02-23 07:00,-8.5,,1.2,320.0,47.0,1029.4,,,,1.0
10039,수원,2022-02-23 08:00,-7.8,,1.3,320.0,45.0,1029.7,0.4,0.09,,0.0
10040,수원,2022-02-23 09:00,-6.5,,2.8,290.0,39.0,1030.8,1.0,0.75,,0.0
10041,수원,2022-02-23 10:00,-5.0,,3.2,320.0,33.0,1030.4,1.0,1.48,,0.0
10042,수원,2022-02-23 11:00,-4.3,,3.0,320.0,30.0,1030.1,1.0,2.05,,0.0
10043,수원,2022-02-23 12:00,-2.6,,2.6,290.0,28.0,1029.7,1.0,2.5,,0.0
10044,수원,2022-02-23 13:00,-2.1,,3.5,270.0,32.0,1028.7,1.0,2.7,,0.0
10045,수원,2022-02-23 14:00,-2.2,,5.1,270.0,33.0,1027.9,1.0,2.65,,0.0
10046,수원,2022-02-23 15:00,-2.3,,4.6,270.0,33.0,1027.2,1.0,2.29,,0.0
10047,수원,2022-02-23 16:00,-1.9,,4.3,270.0,34.0,1027.0,1.0,1.78,,0.0
10048,수원,2022-02-23 17:00,-2.1,,3.5,270.0,34.0,1026.7,1.0,1.12,,0.0
10049,수원,2022-02-23 18:00,-2.4,,3.5,230.0,37.0,1026.6,1.0,0.41,,0.0
10050,수원,2022-02-23 19:00,-2.5,,2.9,290.0,31.0,1027.1,0.1,0.01,,0.0
10051,수원,2022-02-23 20:00,-3.1,,2.2,290.0,29.0,1027.7,,,,0.0
10052,수원,2022-02-23 21:00,-4.1,,1.4,320.0,33.0,1027.9,,,,0.0
10053,수원,2022-02-23 22:00,-4.5,,1.8,340.0,33.0,1028.0,,,,0.0
10054,수원,2022-02-23 23:00,-5.3,,2.0,320.0,33.0,1028.2,,,,0.0
10055,수원,2022-02-24 00:00,-6.0,,2.3,320.0,37.0,1027.8,,,,0.0
10056,수원,2022-02-24 01:00,-6.3,,0.9,320.0,39.0,1027.7,,,,0.0
10057,수원,2022-02-24 02:00,-6.4,,1.0,340.0,40.0,1027.8,,,,0.0
10058,수원,2022-02-24 03:00,-7.6,,0.9,250.0,45.0,1027.8,,,,0.0
10059,수원,2022-02-24 04:00,-8.1,,0.7,230.0,47.0,1027.7,,,,0.0
10060,수원,2022-02-24 05:00,-9.4,,0.8,290.0,55.0,1027.6,,,,0.0
10061,수원,2022-02-24 06:00,-9.8,,1.1,290.0,60.0,1027.8,,,,0.0
10062,수원,2022-02-24 07:00,-10.3,,0.7,320.0,65.0,1027.8,,,,0.0
10063,수원,2022-02-24 08:00,-8.4,,0.0,0.0,62.0,1028.1,0.5,0.09,,0.0
10064,수원,2022-02-24 09:00,-4.7,,1.3,140.0,45.0,1028.6,1.0,0.77,,0.0
10065,수원,2022-02-24 10:00,-2.4,,1.1,200.0,36.0,1028.5,1.0,1.48,,0.0
10066,수원,2022-02-24 11:00,-0.4,,1.6,290.0,30.0,1028.1,1.0,2.08,,0.0
10067,수원,2022-02-24 12:00,1.6,,3.0,290.0,31.0,1027.6,1.0,2.48,,2.0
10068,수원,2022-02-24 13:00,2.2,,4.5,290.0,34.0,1026.4,1.0,2.62,,0.0
10069,수원,2022-02-24 14:00,3.0,,4.2,290.0,36.0,1025.6,1.0,2.61,,0.0
10070,수원,2022-02-24 15:00,2.4,,4.1,270.0,42.0,1025.4,1.0,2.32,,0.0
10071,수원,2022-02-24 16:00,2.1,,4.6,270.0,45.0,1025.2,1.0,1.79,,0.0
10072,수원,2022-02-24 17:00,1.7,,4.5,270.0,47.0,1025.1,1.0,1.09,,0.0
10073,수원,2022-02-24 18:00,1.0,,2.6,250.0,57.0,1024.9,1.0,0.4,,0.0
10074,수원,2022-02-24 19:00,-0.3,,1.1,250.0,65.0,1024.8,0.0,0.0,,0.0
10075,수원,2022-02-24 20:00,-1.1,,0.3,0.0,69.0,1024.8,,,,0.0
10076,수원,2022-02-24 21:00,-1.8,,0.3,0.0,74.0,1024.6,,,,0.0
10077,수원,2022-02-24 22:00,-2.1,,0.6,140.0,76.0,1024.6,,,,0.0
10078,수원,2022-02-24 23:00,-2.9,,1.1,110.0,80.0,1024.4,,,,0.0
10079,수원,2022-02-25 00:00,-3.2,,1.7,140.0,82.0,1024.1,,,,0.0
10080,수원,2022-02-25 01:00,-3.3,,1.5,140.0,83.0,1024.1,,,,0.0
10081,수원,2022-02-25 02:00,-3.4,,1.2,160.0,84.0,1024.1,,,,0.0
10082,수원,2022-02-25 03:00,-4.5,,0.6,110.0,86.0,1024.0,,,,0.0
10083,수원,2022-02-25 04:00,-4.7,,0.9,140.0,86.0,1023.6,,,,0.0
10084,수원,2022-02-25 05:00,-4.7,,1.1,140.0,89.0,1023.8,,,,0.0
10085,수원,2022-02-25 06:00,-4.7,,0.7,110.0,90.0,1024.0,,,,0.0
10086,수원,2022-02-25 07:00,-4.9,,0.8,110.0,91.0,1024.2,,,,0.0
10087,수원,2022-02-25 08:00,-4.0,,0.5,140.0,88.0,1024.6,0.3,0.11,,0.0
10088,수원,2022-02-25 09:00,-0.7,,0.8,140.0,79.0,1024.7,1.0,0.64,,0.0
10089,수원,2022-02-25 10:00,1.4,,1.8,160.0,73.0,1024.6,1.0,1.16,,0.0
10090,수원,2022-02-25 11:00,4.5,,2.0,160.0,63.0,1024.2,1.0,1.72,,0.0
10091,수원,2022-02-25 12:00,7.0,,1.9,180.0,56.0,1023.5,1.0,2.12,,1.0
10092,수원,2022-02-25 13:00,7.8,,4.5,250.0,55.0,1022.4,0.7,1.59,,7.0
10093,수원,2022-02-25 14:00,8.2,,4.1,270.0,58.0,1021.4,0.7,1.45,,8.0
10094,수원,2022-02-25 15:00,8.9,,4.4,270.0,56.0,1020.7,0.7,1.41,,6.0
10095,수원,2022-02-25 16:00,8.4,,3.9,270.0,59.0,1020.5,0.8,0.98,,7.0
10096,수원,2022-02-25 17:00,8.0,,3.5,270.0,63.0,1020.2,0.7,0.64,,5.0
10097,수원,2022-02-25 18:00,7.3,,2.5,250.0,68.0,1020.2,0.0,0.14,,6.0
10098,수원,2022-02-25 19:00,6.1,,1.9,270.0,73.0,1020.5,0.0,0.0,,0.0
10099,수원,2022-02-25 20:00,5.8,,1.7,250.0,77.0,1020.6,,,,0.0
10100,수원,2022-02-25 21:00,5.8,,1.6,200.0,78.0,1020.6,,,,8.0
10101,수원,2022-02-25 22:00,5.2,,1.9,230.0,83.0,1020.6,,,,1.0
10102,수원,2022-02-25 23:00,4.4,,1.5,160.0,84.0,1020.2,,,,6.0
10103,수원,2022-02-26 00:00,3.9,,1.4,140.0,88.0,1019.7,,,,8.0
10104,수원,2022-02-26 01:00,3.7,,1.3,140.0,89.0,1019.5,,,,8.0
10105,수원,2022-02-26 02:00,3.0,,1.8,110.0,92.0,1018.8,,,,9.0
10106,수원,2022-02-26 03:00,2.0,,1.1,140.0,95.0,1018.3,,,,4.0
10107,수원,2022-02-26 04:00,1.7,,1.5,90.0,96.0,1017.5,,,,5.0
10108,수원,2022-02-26 05:00,1.3,,1.4,140.0,97.0,1017.2,,,,7.0
10109,수원,2022-02-26 06:00,2.2,,2.4,160.0,96.0,1016.9,,,,8.0
10110,수원,2022-02-26 07:00,2.3,,2.2,160.0,94.0,1017.2,,,,8.0
10111,수원,2022-02-26 08:00,3.0,,3.0,160.0,92.0,1017.3,0.0,0.05,,8.0
10112,수원,2022-02-26 09:00,4.3,,2.6,160.0,87.0,1017.1,0.4,0.53,,4.0
10113,수원,2022-02-26 10:00,5.7,,1.8,180.0,79.0,1016.6,0.4,0.92,,8.0
10114,수원,2022-02-26 11:00,8.1,,3.1,230.0,69.0,1015.7,0.7,1.23,,10.0
10115,수원,2022-02-26 12:00,9.3,,3.3,230.0,63.0,1014.5,0.2,1.27,,9.0
10116,수원,2022-02-26 13:00,9.2,,5.9,230.0,63.0,1013.4,0.2,1.17,,10.0
10117,수원,2022-02-26 14:00,8.9,,6.4,200.0,64.0,1012.2,0.1,1.12,,10.0
10118,수원,2022-02-26 15:00,9.0,,6.2,230.0,62.0,1010.9,0.0,0.64,,10.0
10119,수원,2022-02-26 16:00,9.1,,5.9,230.0,62.0,1010.1,0.1,0.77,,10.0
10120,수원,2022-02-26 17:00,8.7,,6.3,200.0,64.0,1009.1,0.2,0.55,,10.0
10121,수원,2022-02-26 18:00,8.0,,6.2,230.0,71.0,1008.9,0.0,0.07,,10.0
10122,수원,2022-02-26 19:00,7.1,,5.1,230.0,82.0,1008.3,0.0,0.0,,10.0
10123,수원,2022-02-26 20:00,6.4,,5.1,270.0,89.0,1008.7,,,,10.0
10124,수원,2022-02-26 21:00,3.7,1.0,6.2,270.0,87.0,1010.1,,,,10.0
10125,수원,2022-02-26 22:00,3.0,,4.2,290.0,80.0,1011.8,,,,6.0
10126,수원,2022-02-26 23:00,2.4,,3.1,290.0,68.0,1012.7,,,,0.0
10127,수원,2022-02-27 00:00,2.1,,2.5,290.0,68.0,1013.1,,,,0.0
10128,수원,2022-02-27 01:00,1.7,,2.8,270.0,67.0,1013.7,,,,0.0
10129,수원,2022-02-27 02:00,1.2,,2.5,290.0,63.0,1014.6,,,,0.0
10130,수원,2022-02-27 03:00,0.1,,1.6,320.0,67.0,1015.2,,,,0.0
10131,수원,2022-02-27 04:00,-1.3,,1.2,270.0,72.0,1015.5,,,,0.0
10132,수원,2022-02-27 05:00,-1.9,,0.5,250.0,76.0,1016.3,,,,0.0
10133,수원,2022-02-27 06:00,-2.1,,0.8,250.0,76.0,1017.1,,,,0.0
10134,수원,2022-02-27 07:00,-2.6,,0.0,0.0,83.0,1017.5,,,,0.0
10135,수원,2022-02-27 08:00,-0.9,,0.4,0.0,78.0,1018.1,0.4,0.13,,0.0
10136,수원,2022-02-27 09:00,2.7,,0.6,160.0,61.0,1019.0,1.0,0.81,,0.0
10137,수원,2022-02-27 10:00,4.4,,1.3,290.0,48.0,1018.9,1.0,1.49,,0.0
10138,수원,2022-02-27 11:00,5.7,,4.0,250.0,45.0,1018.8,1.0,2.09,,0.0
10139,수원,2022-02-27 12:00,7.3,,4.6,250.0,29.0,1018.5,1.0,2.46,,0.0
10140,수원,2022-02-27 13:00,8.0,,4.7,270.0,34.0,1018.2,1.0,2.7,,0.0
10141,수원,2022-02-27 14:00,8.4,,5.8,270.0,39.0,1017.3,1.0,2.63,,0.0
10142,수원,2022-02-27 15:00,8.9,,5.1,270.0,41.0,1017.0,1.0,2.31,,0.0
10143,수원,2022-02-27 16:00,8.7,,4.5,270.0,43.0,1016.8,1.0,1.75,,0.0
10144,수원,2022-02-27 17:00,8.3,,5.2,250.0,43.0,1016.9,1.0,1.13,,0.0
10145,수원,2022-02-27 18:00,6.9,,4.1,250.0,53.0,1016.9,1.0,0.44,,0.0
10146,수원,2022-02-27 19:00,5.8,,3.4,270.0,60.0,1017.0,0.0,0.0,,0.0
10147,수원,2022-02-27 20:00,4.7,,1.8,250.0,65.0,1017.5,,,,0.0
10148,수원,2022-02-27 21:00,4.4,,2.9,250.0,70.0,1017.8,,,,0.0
10149,수원,2022-02-27 22:00,3.8,,3.0,250.0,75.0,1018.2,,,,0.0
10150,수원,2022-02-27 23:00,3.2,,1.2,250.0,78.0,1018.5,,,,0.0
10151,수원,2022-02-28 00:00,2.1,,1.6,110.0,84.0,1018.5,,,,0.0
10152,수원,2022-02-28 01:00,1.3,,1.7,140.0,84.0,1018.5,,,,0.0
10153,수원,2022-02-28 02:00,0.6,,1.3,140.0,89.0,1019.0,,,,1.0
10154,수원,2022-02-28 03:00,-0.2,,2.1,140.0,90.0,1018.9,,,,0.0
10155,수원,2022-02-28 04:00,-0.1,,1.9,140.0,91.0,1018.6,,,,1.0
10156,수원,2022-02-28 05:00,0.3,,1.5,140.0,90.0,1018.5,,,,6.0
10157,수원,2022-02-28 06:00,-0.5,,0.7,140.0,92.0,1018.9,,,,7.0
10158,수원,2022-02-28 07:00,-0.6,,1.2,110.0,92.0,1019.2,,,,1.0
10159,수원,2022-02-28 08:00,1.0,,0.0,0.0,90.0,1020.1,0.0,0.1,,5.0
10160,수원,2022-02-28 09:00,3.9,,0.9,200.0,78.0,1019.7,0.9,0.65,,5.0
10161,수원,2022-02-28 10:00,5.3,,1.7,160.0,66.0,1019.7,0.8,1.07,,8.0
10162,수원,2022-02-28 11:00,6.8,,1.7,110.0,60.0,1019.2,0.6,1.34,,8.0
10163,수원,2022-02-28 12:00,8.3,,1.2,50.0,50.0,1018.3,0.9,1.7,,7.0
10164,수원,2022-02-28 13:00,9.6,,1.5,110.0,43.0,1017.2,1.0,1.88,,8.0
10165,수원,2022-02-28 14:00,9.8,,1.1,90.0,38.0,1016.3,1.0,1.79,,9.0
10166,수원,2022-02-28 15:00,10.8,,0.8,70.0,34.0,1015.4,0.0,0.99,,10.0
10167,수원,2022-02-28 16:00,11.1,,1.0,160.0,31.0,1014.6,0.7,1.21,,8.0
10168,수원,2022-02-28 17:00,11.3,,0.5,160.0,27.0,1013.6,0.8,0.78,,7.0
10169,수원,2022-02-28 18:00,10.9,,1.1,160.0,25.0,1013.7,0.3,0.3,,6.0
10170,수원,2022-02-28 19:00,9.4,,0.0,0.0,30.0,1013.9,0.0,0.0,,7.0
10171,수원,2022-02-28 20:00,7.0,,0.0,0.0,37.0,1013.6,,,,8.0
10172,수원,2022-02-28 21:00,6.0,,0.0,0.0,40.0,1013.1,,,,2.0
10173,수원,2022-02-28 22:00,5.6,,1.9,250.0,45.0,1012.8,,,,3.0
10174,수원,2022-02-28 23:00,6.4,,0.1,0.0,47.0,1012.7,,,,7.0
10175,수원,2022-03-01 00:00,6.1,,1.3,140.0,43.0,1012.2,,,,6.0
10176,수원,2022-03-01 01:00,5.4,,0.0,0.0,47.0,1011.6,,,,10.0
10177,수원,2022-03-01 02:00,5.6,,0.0,0.0,47.0,1011.3,,,,10.0
10178,수원,2022-03-01 03:00,3.9,0.3,0.3,0.0,79.0,1010.5,,,,10.0
10179,수원,2022-03-01 04:00,3.6,,0.5,90.0,92.0,1009.9,,,,10.0
10180,수원,2022-03-01 05:00,3.9,,1.8,320.0,95.0,1009.6,,,,10.0
10181,수원,2022-03-01 06:00,4.0,2.5,0.0,0.0,96.0,1009.3,,,,10.0
10182,수원,2022-03-01 07:00,4.4,,0.5,140.0,97.0,1009.2,,,,10.0
10183,수원,2022-03-01 08:00,4.6,,0.7,140.0,98.0,1009.8,0.0,0.0,,10.0
10184,수원,2022-03-01 09:00,5.1,0.1,1.2,140.0,98.0,1009.7,0.0,0.15,,10.0
10185,수원,2022-03-01 10:00,5.8,,1.4,180.0,93.0,1009.8,0.0,0.33,,10.0
10186,수원,2022-03-01 11:00,6.6,,1.4,230.0,92.0,1009.4,0.0,0.46,,10.0
10187,수원,2022-03-01 12:00,6.7,0.0,2.9,290.0,96.0,1009.8,0.0,0.26,,10.0
10188,수원,2022-03-01 13:00,6.9,,2.8,250.0,94.0,1009.5,0.0,0.5,,10.0
10189,수원,2022-03-01 14:00,7.4,,2.8,270.0,89.0,1008.8,0.0,0.81,,10.0
10190,수원,2022-03-01 15:00,7.5,0.0,3.7,290.0,80.0,1008.7,0.4,1.31,,2.0
10191,수원,2022-03-01 16:00,7.8,,4.2,270.0,75.0,1009.5,1.0,1.6,,1.0
10192,수원,2022-03-01 17:00,7.1,,4.3,290.0,70.0,1009.8,1.0,1.03,,0.0
10193,수원,2022-03-01 18:00,5.4,,4.6,270.0,72.0,1010.3,1.0,0.39,,0.0
10194,수원,2022-03-01 19:00,4.0,,3.7,270.0,74.0,1011.5,0.0,0.01,,0.0
10195,수원,2022-03-01 20:00,2.8,,3.6,270.0,79.0,1011.8,,,,0.0
10196,수원,2022-03-01 21:00,2.3,,4.3,270.0,73.0,1012.7,,,,0.0
10197,수원,2022-03-01 22:00,2.2,,2.6,290.0,64.0,1013.3,,,,0.0
10198,수원,2022-03-01 23:00,0.7,,0.2,0.0,68.0,1013.8,,,,0.0
10199,수원,2022-03-02 00:00,-0.2,,1.3,270.0,70.0,1014.0,,,,0.0
10200,수원,2022-03-02 01:00,-1.2,,0.1,0.0,68.0,1013.8,,,,0.0
10201,수원,2022-03-02 02:00,-1.7,,0.0,0.0,71.0,1014.1,,,,0.0
10202,수원,2022-03-02 03:00,-2.0,,0.0,0.0,72.0,1013.9,,,,0.0
10203,수원,2022-03-02 04:00,-2.7,,0.0,0.0,78.0,1013.5,,,,0.0
10204,수원,2022-03-02 05:00,-2.9,,1.1,110.0,82.0,1013.8,,,,0.0
10205,수원,2022-03-02 06:00,-2.9,,0.1,0.0,83.0,1014.1,,,,0.0
10206,수원,2022-03-02 07:00,-3.0,,0.6,140.0,83.0,1014.3,,,,0.0
10207,수원,2022-03-02 08:00,-1.3,,1.3,140.0,77.0,1014.7,0.7,0.2,,0.0
10208,수원,2022-03-02 09:00,0.9,,1.2,110.0,71.0,1015.4,1.0,0.91,,0.0
10209,수원,2022-03-02 10:00,3.4,,1.1,140.0,63.0,1015.2,1.0,1.57,,0.0
10210,수원,2022-03-02 11:00,5.1,,1.0,230.0,44.0,1014.6,1.0,2.12,,0.0
10211,수원,2022-03-02 12:00,7.0,,1.9,270.0,35.0,1014.3,1.0,2.59,,0.0
10212,수원,2022-03-02 13:00,8.2,,4.6,250.0,43.0,1013.6,1.0,2.77,,0.0
10213,수원,2022-03-02 14:00,7.6,,4.4,270.0,35.0,1013.1,1.0,2.72,,0.0
10214,수원,2022-03-02 15:00,7.9,,4.4,270.0,39.0,1012.7,1.0,2.41,,0.0
10215,수원,2022-03-02 16:00,7.4,,4.0,270.0,46.0,1012.5,1.0,1.83,,0.0
10216,수원,2022-03-02 17:00,6.9,,4.9,270.0,50.0,1012.2,1.0,1.2,,0.0
10217,수원,2022-03-02 18:00,6.0,,4.0,270.0,56.0,1012.3,1.0,0.47,,0.0
10218,수원,2022-03-02 19:00,4.6,,2.5,250.0,64.0,1012.7,0.3,0.03,,0.0
10219,수원,2022-03-02 20:00,3.9,,0.7,250.0,68.0,1012.8,,,,0.0
10220,수원,2022-03-02 21:00,2.6,,0.0,0.0,75.0,1013.0,,,,0.0
10221,수원,2022-03-02 22:00,3.1,,1.8,250.0,74.0,1013.2,,,,0.0
10222,수원,2022-03-02 23:00,2.9,,1.7,250.0,75.0,1013.4,,,,0.0
10223,수원,2022-03-03 00:00,2.2,,0.9,200.0,81.0,1013.3,,,,0.0
10224,수원,2022-03-03 01:00,1.3,,0.3,0.0,85.0,1013.4,,,,6.0
10225,수원,2022-03-03 02:00,1.3,,0.6,70.0,88.0,1013.5,,,,7.0
10226,수원,2022-03-03 03:00,1.6,,2.1,140.0,90.0,1013.2,,,,0.0
10227,수원,2022-03-03 04:00,0.9,,1.6,110.0,92.0,1013.1,,,,0.0
10228,수원,2022-03-03 05:00,-0.1,,0.7,90.0,96.0,1013.0,,,,4.0
10229,수원,2022-03-03 06:00,-0.9,,0.5,160.0,97.0,1013.3,,,,0.0
10230,수원,2022-03-03 07:00,-0.8,,0.0,0.0,98.0,1013.5,,,,0.0
10231,수원,2022-03-03 08:00,-0.5,,0.6,230.0,98.0,1014.2,0.0,0.1,,6.0
10232,수원,2022-03-03 09:00,2.0,,2.9,180.0,96.0,1015.2,0.1,0.48,,7.0
10233,수원,2022-03-03 10:00,5.5,,0.3,0.0,80.0,1015.2,0.9,1.37,,0.0
10234,수원,2022-03-03 11:00,6.4,,1.1,270.0,51.0,1015.1,1.0,2.1,,0.0
10235,수원,2022-03-03 12:00,9.2,,1.8,160.0,40.0,1014.6,1.0,2.54,,0.0
10236,수원,2022-03-03 13:00,11.0,,1.2,270.0,32.0,1014.0,1.0,2.63,,0.0
10237,수원,2022-03-03 14:00,11.7,,3.5,290.0,32.0,1013.2,1.0,2.63,,0.0
10238,수원,2022-03-03 15:00,11.4,,3.4,290.0,28.0,1013.0,1.0,2.34,,0.0
10239,수원,2022-03-03 16:00,10.9,,3.5,290.0,28.0,1013.1,1.0,1.82,,0.0
10240,수원,2022-03-03 17:00,10.1,,3.5,290.0,29.0,1013.0,1.0,1.15,,0.0
10241,수원,2022-03-03 18:00,9.1,,2.5,290.0,30.0,1012.7,1.0,0.44,,0.0
10242,수원,2022-03-03 19:00,6.9,,0.4,0.0,33.0,1013.3,0.1,0.01,,0.0
10243,수원,2022-03-03 20:00,5.1,,1.6,250.0,55.0,1013.5,,,,0.0
10244,수원,2022-03-03 21:00,4.2,,0.1,0.0,59.0,1013.4,,,,0.0
10245,수원,2022-03-03 22:00,3.3,,0.0,0.0,62.0,1013.3,,,,0.0
10246,수원,2022-03-03 23:00,2.4,,0.0,0.0,67.0,1013.3,,,,0.0
10247,수원,2022-03-04 00:00,1.1,,0.1,0.0,70.0,1013.3,,,,0.0
10248,수원,2022-03-04 01:00,0.3,,0.3,0.0,75.0,1013.0,,,,0.0
10249,수원,2022-03-04 02:00,-0.1,,0.0,0.0,79.0,1013.2,,,,0.0
10250,수원,2022-03-04 03:00,-0.5,,0.4,0.0,84.0,1012.7,,,,0.0
10251,수원,2022-03-04 04:00,-1.1,,0.0,0.0,83.0,1011.9,,,,1.0
10252,수원,2022-03-04 05:00,-0.7,,1.0,90.0,81.0,1012.0,,,,5.0
10253,수원,2022-03-04 06:00,-0.7,,0.3,0.0,81.0,1012.0,,,,5.0
10254,수원,2022-03-04 07:00,-0.2,,0.1,0.0,80.0,1011.7,,,,7.0
10255,수원,2022-03-04 08:00,1.7,,0.0,0.0,74.0,1011.6,0.0,0.15,,9.0
10256,수원,2022-03-04 09:00,5.0,,2.3,140.0,65.0,1011.2,0.0,0.54,,8.0
10257,수원,2022-03-04 10:00,7.6,,2.9,140.0,63.0,1010.0,0.0,0.71,,8.0
10258,수원,2022-03-04 11:00,10.1,,3.7,160.0,62.0,1008.3,1.0,1.79,,0.0
10259,수원,2022-03-04 12:00,11.6,,3.3,180.0,53.0,1007.5,1.0,2.24,,0.0
10260,수원,2022-03-04 13:00,14.5,,5.3,180.0,38.0,1005.7,1.0,2.33,,0.0
10261,수원,2022-03-04 14:00,15.9,,6.4,200.0,33.0,1004.0,1.0,2.13,,8.0
10262,수원,2022-03-04 15:00,13.7,,6.2,230.0,30.0,1003.7,0.5,1.09,,10.0
10263,수원,2022-03-04 16:00,13.3,,6.9,230.0,26.0,1003.1,0.0,0.47,,10.0
10264,수원,2022-03-04 17:00,13.0,,6.5,230.0,43.0,1002.5,0.0,0.24,,10.0
10265,수원,2022-03-04 18:00,11.5,,8.1,230.0,50.0,1003.1,0.0,0.16,,6.0
10266,수원,2022-03-04 19:00,10.1,,5.8,250.0,63.0,1003.6,0.0,0.0,,4.0
10267,수원,2022-03-04 20:00,9.4,,5.5,250.0,73.0,1004.2,,,,3.0
10268,수원,2022-03-04 21:00,8.6,,4.4,250.0,81.0,1004.5,,,,8.0
10269,수원,2022-03-04 22:00,7.8,,4.4,250.0,85.0,1004.6,,,,1.0
10270,수원,2022-03-04 23:00,6.9,,4.5,270.0,70.0,1005.4,,,,0.0
10271,수원,2022-03-05 00:00,5.7,,3.3,270.0,73.0,1005.8,,,,0.0
10272,수원,2022-03-05 01:00,4.5,,3.0,270.0,80.0,1006.4,,,,0.0
10273,수원,2022-03-05 02:00,3.9,,2.8,270.0,83.0,1007.3,,,,0.0
10274,수원,2022-03-05 03:00,3.5,,2.1,290.0,49.0,1007.7,,,,0.0
10275,수원,2022-03-05 04:00,3.1,,4.0,270.0,54.0,1007.9,,,,0.0
10276,수원,2022-03-05 05:00,2.7,,4.7,290.0,49.0,1008.4,,,,0.0
10277,수원,2022-03-05 06:00,1.9,,4.0,290.0,38.0,1009.0,,,,0.0
