설비용량(MW),연식(년),기온(°C),풍속(m/s)_cubed,습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),풍향_sin,풍향_cos,시간_sin,시간_cos,월_sin,월_cos,블레이드,air_density,absolute_humidity,계절_encoded,실제,예측,오차,절대오차,발전구분
2.0,19.41683778,11.3,0.008000000000000002,99.0,13.2,11.1,1012.3,0.0,1.0,0.5,0.866025404,0.866025404,0.5,40.0,1.233650154,10.09784768,2,1656.333333,730.0818658379867,926.2514671620133,926.2514671620133,성산풍력
2.0,18.20670773,22.0,2.197,99.0,26.1,21.8,995.5,0.342020143,0.939692621,-0.5,-0.866025404,0.5,-0.866025404,40.0,1.16333493,19.21988894,3,1229.75,303.6565807980078,926.0934192019922,926.0934192019922,성산풍력
2.0,18.38466804,10.4,4.912999999999999,82.0,10.3,7.4,1012.0,0.766044443,0.64278761,-0.866025404,0.5,0.5,0.866025404,40.0,1.238549807,7.980744359,1,1513.0,586.9620866047189,926.0379133952811,926.0379133952811,성산풍력
2.0,18.08898015,16.7,0.21599999999999997,78.0,14.8,12.8,1012.1,-0.342020143,0.939692621,-0.707106781,0.707106781,0.866025404,-0.5,40.0,1.209712922,11.22378607,2,1371.0,444.9868463224848,926.0131536775152,926.0131536775152,성산풍력
3.0,10.88021903,7.4,551.3679999999998,64.0,6.6,1.0,1012.6,0.766044443,0.64278761,1.0,6.12e-17,0.866025404,0.5,56.0,1.254298404,5.206946336,2,2455.894714,1529.8854168273392,926.0092971726608,926.0092971726608,상명풍력
2.0,17.88637919,4.4,9.261000000000001,58.0,4.9,-3.1,1014.2,-0.64278761,0.766044443,-0.965925826,-0.258819045,0.5,0.866025404,40.0,1.270688009,3.895368113,1,1962.5,1036.653248444578,925.8467515554221,925.8467515554221,성산풍력
2.0,22.7816564,26.0,19.683000000000003,96.0,32.2,25.3,1000.9,-0.766044443,-0.64278761,0.5,0.866025404,1.22e-16,-1.0,40.0,1.151380306,23.42680649,3,1946.5,1020.8878642128548,925.6121357871452,925.6121357871452,성산풍력
2.0,13.60985626,18.7,2.7439999999999993,85.0,18.3,16.1,1003.8,0.766044443,0.64278761,0.5,-0.866025404,0.866025404,-0.5,40.0,1.189935985,13.71872287,2,1349.0,423.5007316110932,925.4992683889068,925.4992683889068,성산풍력
3.0,9.177275838,6.0,2048.383,63.0,5.9,-0.5,1014.5,-0.342020143,0.939692621,-0.258819045,-0.965925826,0.5,0.866025404,45.0,1.263289312,4.682381594,1,1289.6,2215.0574000008055,-925.4574000008056,925.4574000008056,한경풍력
2.0,11.54551677,16.4,5.832000000000001,51.0,9.5,6.2,1015.4,0.342020143,0.939692621,0.258819045,0.965925826,-1.0,-1.84e-16,40.0,1.217352829,7.368442911,0,1365.0,439.7110735938186,925.2889264061814,925.2889264061814,성산풍력
2.0,19.03901437,16.4,1.7279999999999998,63.0,11.7,9.3,1008.2,0.342020143,-0.939692621,-1.0,-1.84e-16,1.0,6.12e-17,40.0,1.207672952,9.002814773,2,1518.5,593.2360045785026,925.2639954214974,925.2639954214974,성산풍력
3.0,9.812457221,21.4,531.4409999999999,85.0,21.6,18.7,997.1,-2.45e-16,1.0,0.965925826,-0.258819045,-0.866025404,-0.5,45.0,1.169613104,16.06814949,0,2384.0,1458.9115876249853,925.0884123750147,925.0884123750147,한경풍력
2.0,15.93155373,7.9,2.197,51.0,5.4,-1.6,1016.3,-2.45e-16,1.0,-0.707106781,0.707106781,0.866025404,0.5,40.0,1.257194822,4.336153852,2,1802.0,876.9128474739846,925.0871525260154,925.0871525260154,성산풍력
4.2,0.7,29.3,32.76800000000001,78.0,31.7,25.0,1004.1,-0.939692621,0.342020143,-0.965925826,0.258819045,1.22e-16,-1.0,68.0,1.142705985,23.09125619,3,1564.6176,639.5893041540403,925.0282958459597,925.0282958459597,어음풍력
2.0,19.66324435,19.4,4.096000000000001,96.0,21.6,18.7,1003.6,0.342020143,0.939692621,0.866025404,-0.5,-0.866025404,0.5,40.0,1.185367539,16.04454593,0,1611.75,686.8716961112805,924.8783038887195,924.8783038887195,성산풍력
2.0,12.41615332,7.1,1.3310000000000004,61.0,6.1,0.0,1018.5,0.342020143,0.939692621,-0.5,0.866025404,0.866025404,0.5,40.0,1.263180263,4.8792764,2,1637.166667,712.3281045071781,924.8385624928219,924.8385624928219,성산풍력
2.0,22.00684463,26.4,0.3429999999999999,74.0,25.3,21.3,1006.3,0.939692621,-0.342020143,-0.707106781,-0.707106781,-1.0,-1.84e-16,40.0,1.159112114,18.72208925,0,1460.666667,536.1360684934916,924.5305985065083,924.5305985065083,성산풍력
3.0,17.23750856,3.5,91.125,65.0,5.1,-2.4,1027.8,0.766044443,0.64278761,0.866025404,-0.5,0.5,0.866025404,45.0,1.291827524,4.087174024,1,1520.0,595.4998130889144,924.5001869110856,924.5001869110856,한경풍력
3.0,16.21902806,4.9,941.1920000000002,87.0,7.5,2.9,1015.0,-0.342020143,0.939692621,0.5,-0.866025404,0.5,0.866025404,45.0,1.268134138,5.91491194,1,2267.2,1342.7502933128853,924.4497066871145,924.4497066871145,한경풍력
2.0,18.84462697,6.1,0.5120000000000001,61.0,5.8,-0.8,1017.0,-0.342020143,0.939692621,-0.707106781,0.707106781,0.5,0.866025404,40.0,1.266025261,4.571140392,1,1451.0,526.6116055907914,924.3883944092086,924.3883944092086,성산풍력
3.0,10.6146475,12.0,4913.0,89.0,12.4,10.2,1004.7,-0.64278761,0.766044443,0.707106781,0.707106781,-0.5,0.866025404,56.0,1.221694263,9.537165096,1,2546.210571,1622.1233366891393,924.0872343108608,924.0872343108608,상명풍력
2.0,17.26762491,5.4,13.823999999999998,57.0,5.1,-2.4,1014.9,0.766044443,0.64278761,0.965925826,0.258819045,0.0,1.0,40.0,1.26687845,4.09370266,1,7.333333333,931.3155679352931,-923.982234602293,923.982234602293,성산풍력
2.0,22.23956194,5.6,2.197,64.0,5.8,-0.6,1024.3,0.342020143,0.939692621,-0.5,0.866025404,-0.5,0.866025404,40.0,1.277382811,4.629632256,1,1030.833333,107.11689160761307,923.716441392387,923.716441392387,성산풍력
2.0,15.53456537,13.2,1.3310000000000004,97.0,14.7,12.7,1002.6,-0.766044443,-0.64278761,1.0,6.12e-17,1.0,6.12e-17,40.0,1.212992011,11.14855588,2,1473.666667,549.9611689428784,923.7054980571215,923.7054980571215,성산풍력
2.0,18.39561944,25.1,5.832000000000001,99.0,31.5,24.9,995.9,0.342020143,-0.939692621,-1.0,-1.84e-16,-0.5,-0.866025404,40.0,1.149334569,22.93206567,3,1502.0,578.3746793699393,923.6253206300607,923.6253206300607,성산풍력
2.0,18.39561944,8.2,4.912999999999999,91.0,9.9,6.8,1012.8,0.342020143,0.939692621,0.0,1.0,0.5,0.866025404,40.0,1.249433284,7.655449476,1,1631.666667,708.0741899507702,923.5924770492297,923.5924770492297,성산풍력
2.0,21.2128679,6.2,3.375,53.0,5.0,-2.6,1018.3,-1.0,-1.84e-16,-0.5,0.866025404,-0.5,0.866025404,40.0,1.267531947,4.026804272,1,0.0,923.510264470533,-923.510264470533,923.510264470533,성산풍력
4.2,1.1,11.4,205.37900000000005,51.0,6.9,1.6,1018.0,-0.64278761,0.766044443,0.5,-0.866025404,-0.5,0.866025404,68.0,1.243146617,5.41795327,1,737.968,1661.4701361787156,-923.5021361787157,923.5021361787157,어음풍력
2.0,20.05475702,18.1,0.21599999999999997,77.0,15.9,13.9,1001.9,-2.45e-16,1.0,0.707106781,0.707106781,1.0,6.12e-17,40.0,1.191171425,12.05530489,2,1810.0,886.6837544461596,923.3162455538404,923.3162455538404,성산풍력
2.0,21.45927447,11.5,17.576,90.0,12.2,9.9,1001.9,1.22e-16,-1.0,-0.965925826,0.258819045,0.866025404,0.5,40.0,1.220538117,9.341995023,2,0.0,922.9576003319526,-922.9576003319526,922.9576003319526,성산풍력
2.0,22.091718,15.8,0.7290000000000001,65.0,11.6,9.2,1014.1,0.766044443,0.64278761,-1.0,-1.84e-16,-0.866025404,0.5,40.0,1.217331595,8.94339895,0,1298.166667,375.2526593153598,922.9140076846402,922.9140076846402,성산풍력
3.0,11.3045859,5.9,195.112,64.0,5.9,-0.4,1012.1,0.342020143,0.939692621,0.707106781,0.707106781,0.866025404,0.5,45.0,1.260721158,4.721774316,2,1476.0,553.2422649599321,922.7577350400679,922.7577350400679,한경풍력
4.2,1.5,19.3,0.125,84.0,18.8,16.5,1013.9,-0.342020143,-0.939692621,0.0,1.0,0.866025404,-0.5,68.0,1.199311808,14.05482627,2,2984.0832,2061.3490661788965,922.7341338211036,922.7341338211036,어음풍력
2.0,12.80766598,5.0,0.06400000000000002,67.0,5.8,-0.6,1019.6,0.0,1.0,0.5,0.866025404,0.0,1.0,40.0,1.274240378,4.647659046,1,1784.75,862.018601944088,922.731398055912,922.731398055912,성산풍력
2.0,15.83025325,8.4,10.648000000000003,65.0,7.1,2.1,1021.1,-0.766044443,-0.64278761,0.5,-0.866025404,0.0,1.0,40.0,1.260092191,5.636350001,1,62.75,985.3544247037498,-922.6044247037498,922.6044247037498,성산풍력
2.0,10.00410678,16.8,50.653000000000006,60.0,11.4,8.9,1005.9,0.64278761,-0.766044443,-0.258819045,-0.965925826,1.0,6.12e-17,40.0,1.203366572,8.805319135,2,1864.25,941.7211182136671,922.5288817863329,922.5288817863329,성산풍력
3.0,8.405201916,15.2,531.4409999999999,100.0,17.2,15.1,1003.2,0.64278761,-0.766044443,0.5,0.866025404,1.0,6.12e-17,45.0,1.204137767,12.97208002,2,710.6,1632.7609710693177,-922.1609710693177,922.1609710693177,한경풍력
2.0,11.91238877,6.9,64.0,87.0,8.6,4.8,1013.3,0.766044443,0.64278761,-0.707106781,0.707106781,0.5,0.866025404,40.0,1.256437208,6.74413055,1,41.5,963.5066538731917,-922.0066538731917,922.0066538731917,성산풍력
4.2,0.2,10.2,64.0,80.0,9.9,6.8,1020.5,0.939692621,-0.342020143,-0.258819045,0.965925826,0.0,1.0,68.0,1.250053894,7.698036498,1,906.5392,1828.0148505379912,-921.4756505379911,921.4756505379911,어음풍력
2.0,13.59890486,21.4,5.832000000000001,74.0,18.8,16.5,1005.2,0.939692621,0.342020143,-0.258819045,-0.965925826,0.866025404,-0.5,40.0,1.180446008,14.09095889,2,1200.666667,279.2940049873432,921.3726620126567,921.3726620126567,성산풍력
3.0,10.7980835,9.3,185.193,78.0,9.1,5.6,1012.3,0.939692621,-0.342020143,-0.5,0.866025404,0.5,0.866025404,56.0,1.244304227,7.097574708,1,1889.684143,968.3261609165347,921.3579820834652,921.3579820834652,상명풍력
1.5,18.41752225,14.4,64.0,57.0,9.3,5.9,1016.8,0.939692621,-0.342020143,0.5,-0.866025404,-0.5,0.866025404,36.0,1.227590073,7.251036281,1,1219.0,297.74824028881267,921.2517597111873,921.2517597111873,한경풍력
2.0,18.10814511,17.0,0.21599999999999997,72.0,13.9,11.9,1005.3,-2.45e-16,1.0,1.0,6.12e-17,0.866025404,-0.5,40.0,1.200695639,10.5929141,2,1405.5,484.29553202877287,921.2044679712271,921.2044679712271,성산풍력
2.0,12.67077344,11.1,4.912999999999999,59.0,7.7,3.3,1008.4,-0.939692621,0.342020143,-0.258819045,0.965925826,-0.5,0.866025404,40.0,1.232266333,6.104661898,1,1757.25,836.3411051661242,920.9088948338758,920.9088948338758,성산풍력
2.0,11.29089665,23.9,42.875,99.0,29.3,23.7,1004.0,-1.0,-1.84e-16,0.866025404,0.5,1.22e-16,-1.0,40.0,1.164446998,21.42760481,3,1.0,921.8345862853421,-920.8345862853421,920.8345862853421,성산풍력
2.0,12.97741273,14.2,0.3429999999999999,52.0,8.4,4.4,1010.3,1.22e-16,-1.0,-1.0,-1.84e-16,0.866025404,0.5,40.0,1.220990044,6.565550691,2,1757.5,837.2670645160251,920.2329354839749,920.2329354839749,성산풍력
2.0,17.06228611,15.6,5.832000000000001,30.0,5.3,-1.9,1011.5,-0.342020143,-0.939692621,-0.866025404,-0.5,1.0,6.12e-17,40.0,1.217932436,4.244482293,2,0.0,920.0044092842145,-920.0044092842145,920.0044092842145,성산풍력
3.0,11.1430527,3.9,3652.264,63.0,5.1,-2.5,1019.5,-0.64278761,0.766044443,0.258819045,-0.965925826,0.0,1.0,45.0,1.279533205,4.075271705,1,528.8,1448.7852681268123,-919.9852681268123,919.9852681268123,한경풍력
2.0,19.06639288,18.9,2.197,80.0,17.4,15.3,1012.1,1.0,6.12e-17,0.707106781,-0.707106781,-1.0,-1.84e-16,40.0,1.199409783,13.10690467,0,1445.333333,525.3682823004128,919.9650506995872,919.9650506995872,성산풍력
2.0,16.50924025,21.5,2.197,94.0,24.0,20.4,1006.1,-2.45e-16,1.0,0.0,1.0,-1.0,-1.84e-16,40.0,1.178766556,17.77819439,0,1586.25,666.3888275144272,919.8611724855728,919.8611724855728,성산풍력
2.0,9.889117043,4.1,12.166999999999998,75.0,6.1,0.0,1018.1,-2.45e-16,1.0,-0.258819045,0.965925826,0.5,0.866025404,40.0,1.276350102,4.872620731,1,1999.25,1079.614457877673,919.635542122327,919.635542122327,성산풍력
2.0,23.49075975,12.0,0.5120000000000001,87.0,12.1,9.8,1003.7,-1.0,-1.84e-16,0.0,1.0,0.866025404,0.5,40.0,1.220601998,9.333887622,2,1486.666667,567.2025449482026,919.4641220517974,919.4641220517974,성산풍력
4.2,0.5,14.4,216.0,67.0,10.9,8.3,1012.5,-0.64278761,0.766044443,-0.707106781,0.707106781,0.866025404,-0.5,68.0,1.221629822,8.451914966,2,3995.8688,3076.4989537280053,919.3698462719949,919.3698462719949,어음풍력
2.0,20.01916496,19.8,27.0,72.0,16.5,14.5,1014.5,0.342020143,0.939692621,0.258819045,0.965925826,-1.0,-1.84e-16,40.0,1.198956609,12.50693111,0,1364.166667,444.9393527380889,919.227314261911,919.227314261911,성산풍력
2.0,17.07597536,19.6,1.3310000000000004,57.0,12.9,10.8,1005.1,0.939692621,-0.342020143,0.965925826,-0.258819045,-1.0,-1.84e-16,40.0,1.190220169,9.90583866,0,1727.666667,808.5333288971378,919.1333381028621,919.1333381028621,성산풍력
2.0,16.8569473,8.1,10.648000000000003,51.0,5.5,-1.4,1017.9,-1.0,-1.84e-16,-0.965925826,-0.258819045,0.5,0.866025404,40.0,1.25824783,4.392448707,1,1598.75,679.6477768297773,919.1022231702227,919.1022231702227,성산풍력
3.0,14.36276523,9.5,216.0,93.0,11.0,8.4,1004.7,-2.45e-16,1.0,0.5,0.866025404,1.0,6.12e-17,45.0,1.233169695,8.493156088,2,1380.0,461.07545109568673,918.9245489043133,918.9245489043133,한경풍력
3.0,8.262833676,4.9,438.97599999999994,40.0,3.5,-7.5,1021.5,-0.342020143,0.939692621,-0.707106781,0.707106781,0.866025404,0.5,45.0,1.278205888,2.830569392,2,2580.2,1661.373876102094,918.8261238979057,918.8261238979057,한경풍력
3.0,9.081451061,5.2,6751.268999999998,66.0,5.8,-0.6,1013.0,-0.342020143,0.939692621,-0.707106781,0.707106781,-0.5,0.866025404,45.0,1.265067601,4.642764449,1,1799.2,2717.9886000632905,-918.7886000632905,918.7886000632905,한경풍력
2.0,18.20944559,21.5,39.303999999999995,96.0,24.6,20.8,992.9,0.766044443,0.64278761,0.965925826,-0.258819045,0.5,-0.866025404,40.0,1.162930786,18.13630611,3,1617.25,698.5060828056594,918.7439171943406,918.7439171943406,성산풍력
1.5,20.72005476,11.0,9261.0,59.0,7.7,3.2,1006.9,-0.342020143,0.939692621,-0.5,-0.866025404,0.866025404,0.5,36.0,1.230884879,6.066377707,2,0.0,918.698948907142,-918.698948907142,918.698948907142,한경풍력
4.2,0.7,31.6,97.33599999999998,61.0,28.3,23.1,1007.2,-1.0,-1.84e-16,0.707106781,-0.707106781,1.22e-16,-1.0,68.0,1.139105881,20.71790174,3,402.3152,1320.9308186951093,-918.6156186951093,918.6156186951093,어음풍력
2.0,20.28473648,26.6,4.912999999999999,91.0,31.7,25.0,1000.4,-0.766044443,-0.64278761,-0.5,-0.866025404,1.22e-16,-1.0,40.0,1.148747746,23.02763914,3,1834.5,916.1585149712628,918.3414850287372,918.3414850287372,성산풍력
2.0,14.87474333,10.0,35.937,74.0,9.0,5.5,1015.2,-0.939692621,-0.342020143,0.707106781,-0.707106781,0.5,0.866025404,40.0,1.244819976,7.059477919,1,1728.5,810.1896743702237,918.3103256297763,918.3103256297763,성산풍력
2.0,13.87542779,24.6,39.303999999999995,95.0,29.3,23.7,1001.6,0.939692621,0.342020143,-1.0,-1.84e-16,-0.5,-0.866025404,40.0,1.158891401,21.44049079,3,1293.333333,375.06935234431876,918.2639806556813,918.2639806556813,성산풍력
2.0,14.89938398,27.1,3.375,64.0,22.8,19.6,999.7,0.939692621,0.342020143,0.5,-0.866025404,-0.5,-0.866025404,40.0,1.149854818,16.96411723,3,1268.833333,350.6738373539556,918.1594956460444,918.1594956460444,성산풍력
2.0,17.8973306,15.0,1.3310000000000004,51.0,8.7,4.9,1012.3,-0.64278761,0.766044443,-0.258819045,0.965925826,0.5,0.866025404,40.0,1.219892102,6.768930884,1,1707.25,789.3084268381353,917.9415731618647,917.9415731618647,성산풍력
4.2,1.4,5.4,15.625,45.0,4.0,-5.6,1017.2,-0.766044443,-0.64278761,-0.866025404,0.5,0.866025404,0.5,68.0,1.270263697,3.271421001,2,0.0,917.742048276763,-917.742048276763,917.742048276763,어음풍력
2.0,12.61054073,13.1,4.912999999999999,66.0,9.9,6.8,1017.7,-2.45e-16,1.0,-0.5,0.866025404,-0.866025404,0.5,40.0,1.23398515,7.691504223,0,1234.5,316.881914805359,917.618085194641,917.618085194641,성산풍력
3.0,9.823408624,22.8,4.096000000000001,55.0,15.2,13.2,1010.5,0.342020143,0.939692621,-0.258819045,0.965925826,-0.866025404,-0.5,45.0,1.182698652,11.53087036,0,1072.0,154.43236326694023,917.5676367330598,917.5676367330598,한경풍력
4.2,1.0,24.3,15.625,80.0,24.3,20.6,1010.1,0.342020143,0.939692621,-0.5,-0.866025404,-1.0,-1.84e-16,68.0,1.172264215,17.91322076,0,109.3344,1026.7332290640916,-917.3988290640916,917.3988290640916,어음풍력
3.0,14.05612594,10.7,117.64900000000003,80.0,10.2,7.3,1008.1,0.939692621,0.342020143,-0.258819045,-0.965925826,-0.5,0.866025404,45.0,1.232476738,7.945190902,1,1584.2,666.9499330047693,917.2500669952308,917.2500669952308,한경풍력
2.0,19.17864476,9.4,4.912999999999999,53.0,6.2,0.2,1023.1,-0.342020143,-0.939692621,-0.707106781,-0.707106781,-0.5,0.866025404,40.0,1.258524407,4.951553167,1,1545.833333,628.8057046062313,917.0276283937687,917.0276283937687,성산풍력
4.2,1.5,11.4,13.823999999999998,67.0,9.0,5.4,1011.5,-0.766044443,-0.64278761,0.5,0.866025404,0.866025404,-0.5,68.0,1.234191303,7.017903212,2,2020.7264,1103.7060974514716,917.0203025485284,917.0203025485284,어음풍력
4.2,1.5,14.6,2.7439999999999993,74.0,12.3,10.0,1013.1,-2.45e-16,1.0,-0.866025404,0.5,0.866025404,-0.5,68.0,1.220909752,9.401149654,2,0.4368,917.2523426627158,-916.8155426627159,916.8155426627159,어음풍력
3.0,17.93292266,13.5,2685.619,60.0,9.2,5.8,1012.1,-0.64278761,0.766044443,0.965925826,-0.258819045,-0.866025404,0.5,45.0,1.225762859,7.202746996,0,446.4,1363.0139667532058,-916.6139667532058,916.6139667532058,한경풍력
2.0,18.78439425,5.8,13.823999999999998,57.0,5.3,-2.0,1015.8,1.22e-16,-1.0,1.22e-16,-1.0,0.0,1.0,40.0,1.266117927,4.202839255,1,303.25,1219.6899730807636,-916.4399730807636,916.4399730807636,성산풍력
3.0,17.10882957,5.9,250.04699999999997,66.0,6.1,0.0,1017.6,0.342020143,0.939692621,0.866025404,0.5,0.0,1.0,45.0,1.267499842,4.861605541,1,1562.4,646.1498936200805,916.2501063799195,916.2501063799195,한경풍력
2.0,13.14168378,15.4,27.0,56.0,9.7,6.6,1017.5,1.0,6.12e-17,-0.5,-0.866025404,-0.866025404,0.5,40.0,1.223976807,7.578851648,0,1332.0,415.8826315961196,916.1173684038804,916.1173684038804,성산풍력
2.0,20.61054073,17.2,0.026999999999999996,86.0,16.8,14.8,1011.0,0.0,1.0,0.965925826,-0.258819045,-0.866025404,0.5,40.0,1.20538183,12.68683754,0,1478.0,561.8886696328118,916.1113303671882,916.1113303671882,성산풍력
4.2,1.3,3.3,132.65099999999998,56.0,4.3,-4.6,1024.2,-0.342020143,0.939692621,0.866025404,0.5,0.5,0.866025404,68.0,1.288591462,3.50115186,1,3898.1376,2982.1381837631925,915.9994162368075,915.9994162368075,어음풍력
4.2,0.2,7.4,140.608,79.0,8.1,3.9,1017.1,-0.342020143,0.939692621,0.866025404,-0.5,0.0,1.0,68.0,1.259161594,6.357730733,1,971.3648,1887.2189480777015,-915.8541480777016,915.8541480777016,어음풍력
2.0,21.70020534,14.6,2.197,44.0,7.3,2.4,1015.6,0.342020143,-0.939692621,-0.707106781,-0.707106781,-0.5,0.866025404,40.0,1.226216354,5.742681687,1,1437.5,521.8217018660798,915.6782981339202,915.6782981339202,성산풍력
2.0,15.77823409,11.5,6.858999999999999,59.0,8.0,3.7,1017.1,0.939692621,0.342020143,-0.258819045,-0.965925826,0.0,1.0,40.0,1.241085454,6.259912211,1,1710.25,794.7461874354631,915.5038125645369,915.5038125645369,성산풍력
3.0,11.36208077,11.7,1225.0429999999997,61.0,8.4,4.4,1003.9,-0.342020143,0.939692621,0.707106781,0.707106781,1.0,6.12e-17,45.0,1.223894189,6.542391977,2,2116.8,1201.3186058677056,915.4813941322946,915.4813941322946,한경풍력
2.0,21.18275154,8.7,2.197,70.0,7.8,3.5,1018.6,-2.45e-16,1.0,0.965925826,-0.258819045,-0.5,0.866025404,40.0,1.255329573,6.164275953,1,1236.0,320.68172433797736,915.3182756620226,915.3182756620226,성산풍력
2.0,19.37577002,29.6,29.791000000000004,87.0,35.9,27.1,1000.5,-0.766044443,-0.64278761,-0.5,-0.866025404,-0.5,-0.866025404,40.0,1.135565268,26.02843668,3,1372.0,456.80928442592267,915.1907155740773,915.1907155740773,성산풍력
2.0,13.01848049,15.8,74.08800000000001,98.0,17.5,15.4,998.1,-0.939692621,-0.342020143,0.965925826,0.258819045,1.0,6.12e-17,40.0,1.195343462,13.19794825,2,1883.25,968.7522070324376,914.4977929675624,914.4977929675624,성산풍력
4.2,0.9,29.7,21.951999999999995,73.0,30.4,24.3,1011.2,0.939692621,-0.342020143,-1.0,-1.84e-16,-0.866025404,-0.5,68.0,1.149948059,22.16461521,0,1163.6016,249.17325229628477,914.4283477037152,914.4283477037152,어음풍력
4.2,0.4,17.6,226.98099999999997,70.0,14.0,12.0,1009.0,-1.0,-1.84e-16,0.965925826,0.258819045,0.866025404,0.5,68.0,1.202589037,10.69083001,2,2818.3792,1904.3613724926,914.0178275073999,914.0178275073999,어음풍력
2.0,18.17932923,12.4,0.21599999999999997,93.0,13.3,11.2,1011.7,0.766044443,0.64278761,-0.707106781,-0.707106781,-0.5,0.866025404,40.0,1.228104056,10.19392143,1,1580.0,666.2541157122032,913.7458842877968,913.7458842877968,성산풍력
2.0,15.67967146,14.7,0.7290000000000001,74.0,12.4,10.1,1015.6,-1.0,-1.84e-16,0.0,1.0,-0.5,0.866025404,40.0,1.223474823,9.458772884,1,1440.25,526.7450137202686,913.5049862797314,913.5049862797314,성산풍력
3.0,14.15195072,12.4,205.37900000000005,72.0,10.3,7.4,1012.4,1.0,6.12e-17,-0.258819045,-0.965925826,0.0,1.0,45.0,1.230351561,7.997881169,1,1522.8,609.3892858760664,913.4107141239335,913.4107141239335,한경풍력
2.0,19.98631075,13.9,1.3310000000000004,46.0,7.3,2.4,1014.6,-0.342020143,-0.939692621,0.707106781,-0.707106781,0.866025404,0.5,40.0,1.227995939,5.73823815,2,1271.5,358.26757235918194,913.2324276408181,913.2324276408181,성산풍력
2.0,16.18617385,7.8,2.197,71.0,7.5,2.8,1015.5,-2.45e-16,1.0,0.5,0.866025404,-0.5,0.866025404,40.0,1.255676065,5.89618173,1,72.16666667,984.9666921342432,-912.8000254642432,912.8000254642432,성산풍력
2.0,10.0752909,17.4,1.0,48.0,9.5,6.2,1013.5,-0.64278761,0.766044443,0.965925826,-0.258819045,1.0,6.12e-17,40.0,1.210872689,7.387364323,2,1510.5,597.9783038262976,912.5216961737024,912.5216961737024,성산풍력
2.0,19.24435318,12.0,0.008000000000000002,90.0,12.6,10.4,1016.8,0.0,1.0,-0.707106781,0.707106781,-0.5,0.866025404,40.0,1.236412262,9.638712815,1,1429.5,517.2096381518204,912.2903618481796,912.2903618481796,성산풍력
3.0,10.6201232,24.3,681.4720000000002,84.0,25.5,21.4,993.5,0.939692621,-0.342020143,-0.258819045,0.965925826,1.22e-16,-1.0,45.0,1.152284518,18.76052524,3,2609.6,1697.6289724439557,911.9710275560442,911.9710275560442,한경풍력
2.0,16.0054757,9.2,0.125,42.0,4.9,-3.0,1017.4,-1.0,-1.84e-16,-0.707106781,0.707106781,1.0,6.12e-17,40.0,1.253018654,3.920841442,2,1650.5,738.6103267909493,911.8896732090507,911.8896732090507,성산풍력
2.0,12.78028747,7.9,2.7439999999999993,66.0,7.0,1.9,1017.2,-2.45e-16,1.0,0.707106781,-0.707106781,0.0,1.0,40.0,1.257561937,5.537324583,1,1473.5,561.6678857622901,911.8321142377099,911.8321142377099,성산풍력
4.2,0.7,29.0,1.0,77.0,30.7,24.5,1002.6,-2.45e-16,1.0,0.258819045,0.965925826,1.22e-16,-1.0,68.0,1.142524363,22.44028269,3,1222.0768,2133.8555773130793,-911.7787773130792,911.7787773130792,어음풍력
2.0,22.45037645,19.8,2.197,62.0,14.3,12.3,1014.6,-0.766044443,-0.64278761,-0.866025404,-0.5,0.866025404,0.5,40.0,1.200113062,10.85436379,2,1166.833333,255.09157565236092,911.7417573476391,911.7417573476391,성산풍력
